,0
"Arizona 2014 republican, bid 8",102146.0
"Arizona 2014 republican, bid 9",90796.44444444444
"Arkansas 2014 , bid 1",190.0
"Arkansas 2014 , bid 2",95.0
"Arkansas 2014 , bid 3",63.333333333333336
"Arkansas 2014 , bid 4",47.5
"Arkansas 2014 NA, bid 1",2.0
"Arkansas 2014 NA, bid 2",1.0
"Arkansas 2014 NA, bid 3",0.6666666666666666
"Arkansas 2014 NA, bid 4",0.5
"Arkansas 2014 democrat, bid 1",254774.0
"Arkansas 2014 democrat, bid 2",127387.0
"Arkansas 2014 democrat, bid 3",84924.66666666667
"Arkansas 2014 democrat, bid 4",63693.5
"Arkansas 2014 libertarian, bid 1",66055.0
"Arkansas 2014 libertarian, bid 2",33027.5
"Arkansas 2014 libertarian, bid 3",22018.333333333332
"Arkansas 2014 libertarian, bid 4",16513.75
"Arkansas 2014 republican, bid 1",509631.0
"Arkansas 2014 republican, bid 2",254815.5
"Arkansas 2014 republican, bid 3",169877.0
"Arkansas 2014 republican, bid 4",127407.75
"California 2014 democrat, bid 1",4067737.0
"California 2014 democrat, bid 2",2033868.5
"California 2014 democrat, bid 3",1355912.3333333333
"California 2014 democrat, bid 4",1016934.25
"California 2014 democrat, bid 5",813547.4
"California 2014 democrat, bid 6",677956.1666666666
"California 2014 democrat, bid 7",581105.2857142857
"California 2014 democrat, bid 8",508467.125
"California 2014 democrat, bid 9",451970.77777777775
"California 2014 democrat, bid 10",406773.7
"California 2014 democrat, bid 11",369794.2727272727
"California 2014 democrat, bid 12",338978.0833333333
"California 2014 democrat, bid 13",312902.8461538461
"California 2014 democrat, bid 14",290552.64285714284
"California 2014 democrat, bid 15",271182.4666666667
"California 2014 democrat, bid 16",254233.5625
"California 2014 democrat, bid 17",239278.64705882352
"California 2014 democrat, bid 18",225985.38888888888
"California 2014 democrat, bid 19",214091.42105263157
"California 2014 democrat, bid 20",203386.85
"California 2014 democrat, bid 21",193701.7619047619
"California 2014 democrat, bid 22",184897.13636363635
"California 2014 democrat, bid 23",176858.13043478262
"California 2014 democrat, bid 24",169489.04166666666
"California 2014 democrat, bid 25",162709.48
"California 2014 democrat, bid 26",156451.42307692306
"California 2014 democrat, bid 27",150656.92592592593
"California 2014 democrat, bid 28",145276.32142857142
"California 2014 democrat, bid 29",140266.7931034483
"California 2014 democrat, bid 30",135591.23333333334
"California 2014 democrat, bid 31",131217.32258064515
"California 2014 democrat, bid 32",127116.78125
"California 2014 democrat, bid 33",123264.75757575757
"California 2014 democrat, bid 34",119639.32352941176
"California 2014 democrat, bid 35",116221.05714285714
"California 2014 democrat, bid 36",112992.69444444444
"California 2014 democrat, bid 37",109938.83783783784
"California 2014 democrat, bid 38",107045.71052631579
"California 2014 democrat, bid 39",104300.94871794872
"California 2014 democrat, bid 40",101693.425
"California 2014 democrat, bid 41",99213.09756097561
"California 2014 democrat, bid 42",96850.88095238095
"California 2014 democrat, bid 43",94598.53488372093
"California 2014 democrat, bid 44",92448.56818181818
"California 2014 democrat, bid 45",90394.15555555555
"California 2014 democrat, bid 46",88429.06521739131
"California 2014 democrat, bid 47",86547.59574468085
"California 2014 democrat, bid 48",84744.52083333333
"California 2014 democrat, bid 49",83015.04081632652
"California 2014 democrat, bid 50",81354.74
"California 2014 democrat, bid 51",79759.54901960785
"California 2014 democrat, bid 52",78225.71153846153
"California 2014 democrat, bid 53",76749.75471698113
"California 2014 no party preference, bid 1",104813.0
"California 2014 no party preference, bid 2",52406.5
"California 2014 no party preference, bid 3",34937.666666666664
"California 2014 no party preference, bid 4",26203.25
"California 2014 no party preference, bid 5",20962.6
"California 2014 no party preference, bid 6",17468.833333333332
"California 2014 no party preference, bid 7",14973.285714285714
"California 2014 no party preference, bid 8",13101.625
"California 2014 no party preference, bid 9",11645.888888888889
"California 2014 no party preference, bid 10",10481.3
"California 2014 no party preference, bid 11",9528.454545454546
"California 2014 no party preference, bid 12",8734.416666666666
"California 2014 no party preference, bid 13",8062.538461538462
"California 2014 no party preference, bid 14",7486.642857142857
"California 2014 no party preference, bid 15",6987.533333333334
"California 2014 no party preference, bid 16",6550.8125
"California 2014 no party preference, bid 17",6165.470588235294
"California 2014 no party preference, bid 18",5822.944444444444
"California 2014 no party preference, bid 19",5516.473684210527
"California 2014 no party preference, bid 20",5240.65
"California 2014 no party preference, bid 21",4991.0952380952385
"California 2014 no party preference, bid 22",4764.227272727273
"California 2014 no party preference, bid 23",4557.086956521739
"California 2014 no party preference, bid 24",4367.208333333333
"California 2014 no party preference, bid 25",4192.52
"California 2014 no party preference, bid 26",4031.269230769231
"California 2014 no party preference, bid 27",3881.962962962963
"California 2014 no party preference, bid 28",3743.3214285714284
"California 2014 no party preference, bid 29",3614.2413793103447
"California 2014 no party preference, bid 30",3493.766666666667
"California 2014 no party preference, bid 31",3381.064516129032
"California 2014 no party preference, bid 32",3275.40625
"California 2014 no party preference, bid 33",3176.151515151515
"California 2014 no party preference, bid 34",3082.735294117647
"California 2014 no party preference, bid 35",2994.657142857143
"California 2014 no party preference, bid 36",2911.472222222222
"California 2014 no party preference, bid 37",2832.7837837837837
"California 2014 no party preference, bid 38",2758.2368421052633
"California 2014 no party preference, bid 39",2687.5128205128203
"California 2014 no party preference, bid 40",2620.325
"California 2014 no party preference, bid 41",2556.4146341463415
"California 2014 no party preference, bid 42",2495.5476190476193
"California 2014 no party preference, bid 43",2437.5116279069766
"California 2014 no party preference, bid 44",2382.1136363636365
"California 2014 no party preference, bid 45",2329.177777777778
"California 2014 no party preference, bid 46",2278.5434782608695
"California 2014 no party preference, bid 47",2230.063829787234
"California 2014 no party preference, bid 48",2183.6041666666665
"California 2014 no party preference, bid 49",2139.0408163265306
"California 2014 no party preference, bid 50",2096.26
"California 2014 no party preference, bid 51",2055.156862745098
"California 2014 no party preference, bid 52",2015.6346153846155
"California 2014 no party preference, bid 53",1977.6037735849056
"California 2014 peace and freedom, bid 1",9192.0
"California 2014 peace and freedom, bid 2",4596.0
"California 2014 peace and freedom, bid 3",3064.0
"California 2014 peace and freedom, bid 4",2298.0
"California 2014 peace and freedom, bid 5",1838.4
"California 2014 peace and freedom, bid 6",1532.0
"California 2014 peace and freedom, bid 7",1313.142857142857
"California 2014 peace and freedom, bid 8",1149.0
"California 2014 peace and freedom, bid 9",1021.3333333333334
"California 2014 peace and freedom, bid 10",919.2
"California 2014 peace and freedom, bid 11",835.6363636363636
"California 2014 peace and freedom, bid 12",766.0
"California 2014 peace and freedom, bid 13",707.0769230769231
"California 2014 peace and freedom, bid 14",656.5714285714286
"California 2014 peace and freedom, bid 15",612.8
"California 2014 peace and freedom, bid 16",574.5
"California 2014 peace and freedom, bid 17",540.7058823529412
"California 2014 peace and freedom, bid 18",510.6666666666667
"California 2014 peace and freedom, bid 19",483.7894736842105
"California 2014 peace and freedom, bid 20",459.6
"California 2014 peace and freedom, bid 21",437.7142857142857
"California 2014 peace and freedom, bid 22",417.8181818181818
"California 2014 peace and freedom, bid 23",399.6521739130435
"California 2014 peace and freedom, bid 24",383.0
"California 2014 peace and freedom, bid 25",367.68
"California 2014 peace and freedom, bid 26",353.53846153846155
"California 2014 peace and freedom, bid 27",340.44444444444446
"California 2014 peace and freedom, bid 28",328.2857142857143
"California 2014 peace and freedom, bid 29",316.9655172413793
"California 2014 peace and freedom, bid 30",306.4
"California 2014 peace and freedom, bid 31",296.51612903225805
"California 2014 peace and freedom, bid 32",287.25
"California 2014 peace and freedom, bid 33",278.54545454545456
"California 2014 peace and freedom, bid 34",270.3529411764706
"California 2014 peace and freedom, bid 35",262.62857142857143
"California 2014 peace and freedom, bid 36",255.33333333333334
"California 2014 peace and freedom, bid 37",248.43243243243242
"California 2014 peace and freedom, bid 38",241.89473684210526
"California 2014 peace and freedom, bid 39",235.69230769230768
"California 2014 peace and freedom, bid 40",229.8
"California 2014 peace and freedom, bid 41",224.1951219512195
"California 2014 peace and freedom, bid 42",218.85714285714286
"California 2014 peace and freedom, bid 43",213.7674418604651
"California 2014 peace and freedom, bid 44",208.9090909090909
"California 2014 peace and freedom, bid 45",204.26666666666668
"California 2014 peace and freedom, bid 46",199.82608695652175
"California 2014 peace and freedom, bid 47",195.5744680851064
"California 2014 peace and freedom, bid 48",191.5
"California 2014 peace and freedom, bid 49",187.59183673469389
"California 2014 peace and freedom, bid 50",183.84
"California 2014 peace and freedom, bid 51",180.23529411764707
"California 2014 peace and freedom, bid 52",176.76923076923077
"California 2014 peace and freedom, bid 53",173.43396226415095
"California 2014 republican, bid 1",2950679.0
"California 2014 republican, bid 2",1475339.5
"California 2014 republican, bid 3",983559.6666666666
"California 2014 republican, bid 4",737669.75
"California 2014 republican, bid 5",590135.8
"California 2014 republican, bid 6",491779.8333333333
"California 2014 republican, bid 7",421525.5714285714
"California 2014 republican, bid 8",368834.875
"California 2014 republican, bid 9",327853.22222222225
"California 2014 republican, bid 10",295067.9
"California 2014 republican, bid 11",268243.54545454547
"California 2014 republican, bid 12",245889.91666666666
"California 2014 republican, bid 13",226975.3076923077
"California 2014 republican, bid 14",210762.7857142857
"California 2014 republican, bid 15",196711.93333333332
"California 2014 republican, bid 16",184417.4375
"California 2014 republican, bid 17",173569.35294117648
"California 2014 republican, bid 18",163926.61111111112
"California 2014 republican, bid 19",155298.8947368421
"California 2014 republican, bid 20",147533.95
"California 2014 republican, bid 21",140508.52380952382
"California 2014 republican, bid 22",134121.77272727274
"California 2014 republican, bid 23",128290.39130434782
"California 2014 republican, bid 24",122944.95833333333
"California 2014 republican, bid 25",118027.16
"California 2014 republican, bid 26",113487.65384615384
"California 2014 republican, bid 27",109284.4074074074
"California 2014 republican, bid 28",105381.39285714286
"California 2014 republican, bid 29",101747.55172413793
"California 2014 republican, bid 30",98355.96666666666
"California 2014 republican, bid 31",95183.19354838709
"California 2014 republican, bid 32",92208.71875
"California 2014 republican, bid 33",89414.51515151515
"California 2014 republican, bid 34",86784.67647058824
"California 2014 republican, bid 35",84305.11428571428
"California 2014 republican, bid 36",81963.30555555556
"California 2014 republican, bid 37",79748.08108108108
"California 2014 republican, bid 38",77649.44736842105
"California 2014 republican, bid 39",75658.43589743589
"California 2014 republican, bid 40",73766.975
"California 2014 republican, bid 41",71967.78048780488
"California 2014 republican, bid 42",70254.26190476191
"California 2014 republican, bid 43",68620.44186046511
"California 2014 republican, bid 44",67060.88636363637
"California 2014 republican, bid 45",65570.64444444445
"California 2014 republican, bid 46",64145.19565217391
"California 2014 republican, bid 47",62780.40425531915
"California 2014 republican, bid 48",61472.479166666664
"California 2014 republican, bid 49",60217.93877551021
"California 2014 republican, bid 50",59013.58
"California 2014 republican, bid 51",57856.450980392154
"California 2014 republican, bid 52",56743.82692307692
"California 2014 republican, bid 53",55673.188679245286
"Colorado 2014 NA, bid 1",3.0
"Colorado 2014 NA, bid 2",1.5
"Colorado 2014 NA, bid 3",1.0
"Colorado 2014 NA, bid 4",0.75
"Colorado 2014 NA, bid 5",0.6
"Colorado 2014 NA, bid 6",0.5
"Colorado 2014 NA, bid 7",0.42857142857142855
"Colorado 2014 democrat, bid 1",936417.0
"Colorado 2014 democrat, bid 2",468208.5
"Colorado 2014 democrat, bid 3",312139.0
"Colorado 2014 democrat, bid 4",234104.25
"Colorado 2014 democrat, bid 5",187283.4
"Colorado 2014 democrat, bid 6",156069.5
"Colorado 2014 democrat, bid 7",133773.85714285713
"Colorado 2014 green, bid 1",5503.0
"Colorado 2014 green, bid 2",2751.5
"Colorado 2014 green, bid 3",1834.3333333333333
"Colorado 2014 green, bid 4",1375.75
"Colorado 2014 green, bid 5",1100.6
"Colorado 2014 green, bid 6",917.1666666666666
"Colorado 2014 green, bid 7",786.1428571428571
"Colorado 2014 libertarian, bid 1",33859.0
"Colorado 2014 libertarian, bid 2",16929.5
"Colorado 2014 libertarian, bid 3",11286.333333333334
"Colorado 2014 libertarian, bid 4",8464.75
"Colorado 2014 libertarian, bid 5",6771.8
"Colorado 2014 libertarian, bid 6",5643.166666666667
"Colorado 2014 libertarian, bid 7",4837.0
"Colorado 2014 republican, bid 1",1000197.0
"Colorado 2014 republican, bid 2",500098.5
"Colorado 2014 republican, bid 3",333399.0
"Colorado 2014 republican, bid 4",250049.25
"Colorado 2014 republican, bid 5",200039.4
"Colorado 2014 republican, bid 6",166699.5
"Colorado 2014 republican, bid 7",142885.2857142857
"Colorado 2014 unaffiliated, bid 1",24546.0
"Colorado 2014 unaffiliated, bid 2",12273.0
"Colorado 2014 unaffiliated, bid 3",8182.0
"Colorado 2014 unaffiliated, bid 4",6136.5
"Colorado 2014 unaffiliated, bid 5",4909.2
"Colorado 2014 unaffiliated, bid 6",4091.0
"Colorado 2014 unaffiliated, bid 7",3506.5714285714284
"Connecticut 2014 NA, bid 1",5.0
"Connecticut 2014 NA, bid 2",2.5
"Connecticut 2014 NA, bid 3",1.6666666666666667
"Connecticut 2014 NA, bid 4",1.25
"Connecticut 2014 NA, bid 5",1.0
"Connecticut 2014 democrat, bid 1",596390.0
"Connecticut 2014 democrat, bid 2",298195.0
"Connecticut 2014 democrat, bid 3",198796.66666666666
"Connecticut 2014 democrat, bid 4",149097.5
"Connecticut 2014 democrat, bid 5",119278.0
"Connecticut 2014 green, bid 1",5996.0
"Connecticut 2014 green, bid 2",2998.0
"Connecticut 2014 green, bid 3",1998.6666666666667
"Connecticut 2014 green, bid 4",1499.0
"Connecticut 2014 green, bid 5",1199.2
"Connecticut 2014 independent, bid 1",9076.0
"Connecticut 2014 independent, bid 2",4538.0
"Connecticut 2014 independent, bid 3",3025.3333333333335
"Connecticut 2014 independent, bid 4",2269.0
"Connecticut 2014 independent, bid 5",1815.2
"Connecticut 2014 libertarian, bid 1",2602.0
"Connecticut 2014 libertarian, bid 2",1301.0
"Connecticut 2014 libertarian, bid 3",867.3333333333334
"Connecticut 2014 libertarian, bid 4",650.5
"Connecticut 2014 libertarian, bid 5",520.4
"Connecticut 2014 petitioning candidate, bid 1",1970.0
"Connecticut 2014 petitioning candidate, bid 2",985.0
"Connecticut 2014 petitioning candidate, bid 3",656.6666666666666
"Connecticut 2014 petitioning candidate, bid 4",492.5
"Connecticut 2014 petitioning candidate, bid 5",394.0
"Connecticut 2014 republican, bid 1",409513.0
"Connecticut 2014 republican, bid 2",204756.5
"Connecticut 2014 republican, bid 3",136504.33333333334
"Connecticut 2014 republican, bid 4",102378.25
"Connecticut 2014 republican, bid 5",81902.6
"Connecticut 2014 working families, bid 1",42305.0
"Connecticut 2014 working families, bid 2",21152.5
"Connecticut 2014 working families, bid 3",14101.666666666666
"Connecticut 2014 working families, bid 4",10576.25
"Connecticut 2014 working families, bid 5",8461.0
"Delaware 2014 democrat, bid 1",137251.0
"Delaware 2014 green, bid 1",4801.0
"Delaware 2014 libertarian, bid 1",4419.0
"Delaware 2014 republican, bid 1",85146.0
"Florida 2014 , bid 1",12.0
"Florida 2014 , bid 2",6.0
"Florida 2014 , bid 3",4.0
"Florida 2014 , bid 4",3.0
"Florida 2014 , bid 5",2.4
"Florida 2014 , bid 6",2.0
"Florida 2014 , bid 7",1.7142857142857142
"Florida 2014 , bid 8",1.5
"Florida 2014 , bid 9",1.3333333333333333
"Florida 2014 , bid 10",1.2
"Florida 2014 , bid 11",1.0909090909090908
"Florida 2014 , bid 12",1.0
"Florida 2014 , bid 13",0.9230769230769231
"Florida 2014 , bid 14",0.8571428571428571
"Florida 2014 , bid 15",0.8
"Florida 2014 , bid 16",0.75
"Florida 2014 , bid 17",0.7058823529411765
"Florida 2014 , bid 18",0.6666666666666666
"Florida 2014 , bid 19",0.631578947368421
"Florida 2014 , bid 20",0.6
"Florida 2014 , bid 21",0.5714285714285714
"Florida 2014 , bid 22",0.5454545454545454
"Florida 2014 , bid 23",0.5217391304347826
"Florida 2014 , bid 24",0.5
"Florida 2014 , bid 25",0.48
"Florida 2014 , bid 26",0.46153846153846156
"Florida 2014 , bid 27",0.4444444444444444
"Florida 2014 NA, bid 1",1409.0
"Florida 2014 NA, bid 2",704.5
"Florida 2014 NA, bid 3",469.6666666666667
"Florida 2014 NA, bid 4",352.25
"Florida 2014 NA, bid 5",281.8
"Florida 2014 NA, bid 6",234.83333333333334
"Florida 2014 NA, bid 7",201.28571428571428
"Florida 2014 NA, bid 8",176.125
"Florida 2014 NA, bid 9",156.55555555555554
"Florida 2014 NA, bid 10",140.9
"Florida 2014 NA, bid 11",128.0909090909091
"Florida 2014 NA, bid 12",117.41666666666667
"Florida 2014 NA, bid 13",108.38461538461539
"Florida 2014 NA, bid 14",100.64285714285714
"Florida 2014 NA, bid 15",93.93333333333334
"Florida 2014 NA, bid 16",88.0625
"Florida 2014 NA, bid 17",82.88235294117646
"Florida 2014 NA, bid 18",78.27777777777777
"Florida 2014 NA, bid 19",74.15789473684211
"Florida 2014 NA, bid 20",70.45
"Florida 2014 NA, bid 21",67.0952380952381
"Florida 2014 NA, bid 22",64.04545454545455
"Florida 2014 NA, bid 23",61.26086956521739
"Florida 2014 NA, bid 24",58.708333333333336
"Florida 2014 NA, bid 25",56.36
"Florida 2014 NA, bid 26",54.19230769230769
"Florida 2014 NA, bid 27",52.18518518518518
"Florida 2014 democrat, bid 1",2130627.0
"Florida 2014 democrat, bid 2",1065313.5
"Florida 2014 democrat, bid 3",710209.0
"Florida 2014 democrat, bid 4",532656.75
"Florida 2014 democrat, bid 5",426125.4
"Florida 2014 democrat, bid 6",355104.5
"Florida 2014 democrat, bid 7",304375.28571428574
"Florida 2014 democrat, bid 8",266328.375
"Florida 2014 democrat, bid 9",236736.33333333334
"Florida 2014 democrat, bid 10",213062.7
"Florida 2014 democrat, bid 11",193693.36363636365
"Florida 2014 democrat, bid 12",177552.25
"Florida 2014 democrat, bid 13",163894.38461538462
"Florida 2014 democrat, bid 14",152187.64285714287
"Florida 2014 democrat, bid 15",142041.8
"Florida 2014 democrat, bid 16",133164.1875
"Florida 2014 democrat, bid 17",125331.0
"Florida 2014 democrat, bid 18",118368.16666666667
"Florida 2014 democrat, bid 19",112138.26315789473
"Florida 2014 democrat, bid 20",106531.35
"Florida 2014 democrat, bid 21",101458.42857142857
"Florida 2014 democrat, bid 22",96846.68181818182
"Florida 2014 democrat, bid 23",92635.95652173914
"Florida 2014 democrat, bid 24",88776.125
"Florida 2014 democrat, bid 25",85225.08
"Florida 2014 democrat, bid 26",81947.19230769231
"Florida 2014 democrat, bid 27",78912.11111111111
"Florida 2014 libertarian, bid 1",61989.0
"Florida 2014 libertarian, bid 2",30994.5
"Florida 2014 libertarian, bid 3",20663.0
"Florida 2014 libertarian, bid 4",15497.25
"Florida 2014 libertarian, bid 5",12397.8
"Florida 2014 libertarian, bid 6",10331.5
"Florida 2014 libertarian, bid 7",8855.57142857143
"Florida 2014 libertarian, bid 8",7748.625
"Florida 2014 libertarian, bid 9",6887.666666666667
"Florida 2014 libertarian, bid 10",6198.9
"Florida 2014 libertarian, bid 11",5635.363636363636
"Florida 2014 libertarian, bid 12",5165.75
"Florida 2014 libertarian, bid 13",4768.384615384615
"Florida 2014 libertarian, bid 14",4427.785714285715
"Florida 2014 libertarian, bid 15",4132.6
"Florida 2014 libertarian, bid 16",3874.3125
"Florida 2014 libertarian, bid 17",3646.4117647058824
"Florida 2014 libertarian, bid 18",3443.8333333333335
"Florida 2014 libertarian, bid 19",3262.5789473684213
"Florida 2014 libertarian, bid 20",3099.45
"Florida 2014 libertarian, bid 21",2951.8571428571427
"Florida 2014 libertarian, bid 22",2817.681818181818
"Florida 2014 libertarian, bid 23",2695.1739130434785
"Florida 2014 libertarian, bid 24",2582.875
"Florida 2014 libertarian, bid 25",2479.56
"Florida 2014 libertarian, bid 26",2384.1923076923076
"Florida 2014 libertarian, bid 27",2295.8888888888887
"Florida 2014 no party affiliation, bid 1",91068.0
"Florida 2014 no party affiliation, bid 2",45534.0
"Florida 2014 no party affiliation, bid 3",30356.0
"Florida 2014 no party affiliation, bid 4",22767.0
"Florida 2014 no party affiliation, bid 5",18213.6
"Florida 2014 no party affiliation, bid 6",15178.0
"Florida 2014 no party affiliation, bid 7",13009.714285714286
"Florida 2014 no party affiliation, bid 8",11383.5
"Florida 2014 no party affiliation, bid 9",10118.666666666666
"Florida 2014 no party affiliation, bid 10",9106.8
"Florida 2014 no party affiliation, bid 11",8278.90909090909
"Florida 2014 no party affiliation, bid 12",7589.0
"Florida 2014 no party affiliation, bid 13",7005.2307692307695
"Florida 2014 no party affiliation, bid 14",6504.857142857143
"Florida 2014 no party affiliation, bid 15",6071.2
"Florida 2014 no party affiliation, bid 16",5691.75
"Florida 2014 no party affiliation, bid 17",5356.941176470588
"Florida 2014 no party affiliation, bid 18",5059.333333333333
"Florida 2014 no party affiliation, bid 19",4793.0526315789475
"Florida 2014 no party affiliation, bid 20",4553.4
"Florida 2014 no party affiliation, bid 21",4336.571428571428
"Florida 2014 no party affiliation, bid 22",4139.454545454545
"Florida 2014 no party affiliation, bid 23",3959.478260869565
"Florida 2014 no party affiliation, bid 24",3794.5
"Florida 2014 no party affiliation, bid 25",3642.72
"Florida 2014 no party affiliation, bid 26",3502.6153846153848
"Florida 2014 no party affiliation, bid 27",3372.8888888888887
"Florida 2014 republican, bid 1",2713454.0
"Florida 2014 republican, bid 2",1356727.0
"Florida 2014 republican, bid 3",904484.6666666666
"Florida 2014 republican, bid 4",678363.5
"Florida 2014 republican, bid 5",542690.8
"Florida 2014 republican, bid 6",452242.3333333333
"Florida 2014 republican, bid 7",387636.28571428574
"Florida 2014 republican, bid 8",339181.75
"Florida 2014 republican, bid 9",301494.8888888889
"Florida 2014 republican, bid 10",271345.4
"Florida 2014 republican, bid 11",246677.63636363635
"Florida 2014 republican, bid 12",226121.16666666666
"Florida 2014 republican, bid 13",208727.23076923078
"Florida 2014 republican, bid 14",193818.14285714287
"Florida 2014 republican, bid 15",180896.93333333332
"Florida 2014 republican, bid 16",169590.875
"Florida 2014 republican, bid 17",159614.9411764706
"Florida 2014 republican, bid 18",150747.44444444444
"Florida 2014 republican, bid 19",142813.36842105264
"Florida 2014 republican, bid 20",135672.7
"Florida 2014 republican, bid 21",129212.09523809524
"Florida 2014 republican, bid 22",123338.81818181818
"Florida 2014 republican, bid 23",117976.26086956522
"Florida 2014 republican, bid 24",113060.58333333333
"Florida 2014 republican, bid 25",108538.16
"Florida 2014 republican, bid 26",104363.61538461539
"Florida 2014 republican, bid 27",100498.29629629629
"Georgia 2014 NA, bid 1",228.0
"Georgia 2014 NA, bid 2",114.0
"Georgia 2014 NA, bid 3",76.0
