,0
"California 2018 no party preference, bid 30",6480.133333333333
"California 2018 no party preference, bid 31",6271.096774193548
"California 2018 no party preference, bid 32",6075.125
"California 2018 no party preference, bid 33",5891.030303030303
"California 2018 no party preference, bid 34",5717.764705882353
"California 2018 no party preference, bid 35",5554.4
"California 2018 no party preference, bid 36",5400.111111111111
"California 2018 no party preference, bid 37",5254.1621621621625
"California 2018 no party preference, bid 38",5115.894736842105
"California 2018 no party preference, bid 39",4984.717948717948
"California 2018 no party preference, bid 40",4860.1
"California 2018 no party preference, bid 41",4741.5609756097565
"California 2018 no party preference, bid 42",4628.666666666667
"California 2018 no party preference, bid 43",4521.023255813953
"California 2018 no party preference, bid 44",4418.272727272727
"California 2018 no party preference, bid 45",4320.0888888888885
"California 2018 no party preference, bid 46",4226.173913043478
"California 2018 no party preference, bid 47",4136.255319148936
"California 2018 no party preference, bid 48",4050.0833333333335
"California 2018 no party preference, bid 49",3967.4285714285716
"California 2018 no party preference, bid 50",3888.08
"California 2018 no party preference, bid 51",3811.843137254902
"California 2018 no party preference, bid 52",3738.5384615384614
"California 2018 no party preference, bid 53",3668.0
"California 2018 republican, bid 1",7946792.0
"California 2018 republican, bid 2",3973396.0
"California 2018 republican, bid 3",2648930.6666666665
"California 2018 republican, bid 4",1986698.0
"California 2018 republican, bid 5",1589358.4
"California 2018 republican, bid 6",1324465.3333333333
"California 2018 republican, bid 7",1135256.0
"California 2018 republican, bid 8",993349.0
"California 2018 republican, bid 9",882976.8888888889
"California 2018 republican, bid 10",794679.2
"California 2018 republican, bid 11",722435.6363636364
"California 2018 republican, bid 12",662232.6666666666
"California 2018 republican, bid 13",611291.6923076923
"California 2018 republican, bid 14",567628.0
"California 2018 republican, bid 15",529786.1333333333
"California 2018 republican, bid 16",496674.5
"California 2018 republican, bid 17",467458.35294117645
"California 2018 republican, bid 18",441488.44444444444
"California 2018 republican, bid 19",418252.2105263158
"California 2018 republican, bid 20",397339.6
"California 2018 republican, bid 21",378418.6666666667
"California 2018 republican, bid 22",361217.8181818182
"California 2018 republican, bid 23",345512.6956521739
"California 2018 republican, bid 24",331116.3333333333
"California 2018 republican, bid 25",317871.68
"California 2018 republican, bid 26",305645.8461538461
"California 2018 republican, bid 27",294325.6296296296
"California 2018 republican, bid 28",283814.0
"California 2018 republican, bid 29",274027.3103448276
"California 2018 republican, bid 30",264893.06666666665
"California 2018 republican, bid 31",256348.12903225806
"California 2018 republican, bid 32",248337.25
"California 2018 republican, bid 33",240811.87878787878
"California 2018 republican, bid 34",233729.17647058822
"California 2018 republican, bid 35",227051.2
"California 2018 republican, bid 36",220744.22222222222
"California 2018 republican, bid 37",214778.16216216216
"California 2018 republican, bid 38",209126.1052631579
"California 2018 republican, bid 39",203763.89743589744
"California 2018 republican, bid 40",198669.8
"California 2018 republican, bid 41",193824.19512195123
"California 2018 republican, bid 42",189209.33333333334
"California 2018 republican, bid 43",184809.11627906977
"California 2018 republican, bid 44",180608.9090909091
"California 2018 republican, bid 45",176595.3777777778
"California 2018 republican, bid 46",172756.34782608695
"California 2018 republican, bid 47",169080.68085106384
"California 2018 republican, bid 48",165558.16666666666
"California 2018 republican, bid 49",162179.42857142858
"California 2018 republican, bid 50",158935.84
"California 2018 republican, bid 51",155819.45098039217
"California 2018 republican, bid 52",152822.92307692306
"California 2018 republican, bid 53",149939.4716981132
"Colorado 2018 democrat, bid 1",1343211.0
"Colorado 2018 democrat, bid 2",671605.5
"Colorado 2018 democrat, bid 3",447737.0
"Colorado 2018 democrat, bid 4",335802.75
"Colorado 2018 democrat, bid 5",268642.2
"Colorado 2018 democrat, bid 6",223868.5
"Colorado 2018 democrat, bid 7",191887.2857142857
"Colorado 2018 independent, bid 1",27187.0
"Colorado 2018 independent, bid 2",13593.5
"Colorado 2018 independent, bid 3",9062.333333333334
"Colorado 2018 independent, bid 4",6796.75
"Colorado 2018 independent, bid 5",5437.4
"Colorado 2018 independent, bid 6",4531.166666666667
"Colorado 2018 independent, bid 7",3883.8571428571427
"Colorado 2018 libertarian, bid 1",58769.0
"Colorado 2018 libertarian, bid 2",29384.5
"Colorado 2018 libertarian, bid 3",19589.666666666668
"Colorado 2018 libertarian, bid 4",14692.25
"Colorado 2018 libertarian, bid 5",11753.8
"Colorado 2018 libertarian, bid 6",9794.833333333334
"Colorado 2018 libertarian, bid 7",8395.57142857143
"Colorado 2018 republican, bid 1",1079772.0
"Colorado 2018 republican, bid 2",539886.0
"Colorado 2018 republican, bid 3",359924.0
"Colorado 2018 republican, bid 4",269943.0
"Colorado 2018 republican, bid 5",215954.4
"Colorado 2018 republican, bid 6",179962.0
"Colorado 2018 republican, bid 7",154253.14285714287
"Colorado 2018 unaffiliated, bid 1",4607.0
"Colorado 2018 unaffiliated, bid 2",2303.5
"Colorado 2018 unaffiliated, bid 3",1535.6666666666667
"Colorado 2018 unaffiliated, bid 4",1151.75
"Colorado 2018 unaffiliated, bid 5",921.4
"Colorado 2018 unaffiliated, bid 6",767.8333333333334
"Colorado 2018 unaffiliated, bid 7",658.1428571428571
"Connecticut 2018 NA, bid 1",17.0
"Connecticut 2018 NA, bid 2",8.5
"Connecticut 2018 NA, bid 3",5.666666666666667
"Connecticut 2018 NA, bid 4",4.25
"Connecticut 2018 NA, bid 5",3.4
"Connecticut 2018 democrat, bid 1",808652.0
"Connecticut 2018 democrat, bid 2",404326.0
"Connecticut 2018 democrat, bid 3",269550.6666666667
"Connecticut 2018 democrat, bid 4",202163.0
"Connecticut 2018 democrat, bid 5",161730.4
"Connecticut 2018 green, bid 1",6624.0
"Connecticut 2018 green, bid 2",3312.0
"Connecticut 2018 green, bid 3",2208.0
"Connecticut 2018 green, bid 4",1656.0
"Connecticut 2018 green, bid 5",1324.8
"Connecticut 2018 independent, bid 1",8026.0
"Connecticut 2018 independent, bid 2",4013.0
"Connecticut 2018 independent, bid 3",2675.3333333333335
"Connecticut 2018 independent, bid 4",2006.5
"Connecticut 2018 independent, bid 5",1605.2
"Connecticut 2018 libertarian, bid 1",3305.0
"Connecticut 2018 libertarian, bid 2",1652.5
"Connecticut 2018 libertarian, bid 3",1101.6666666666667
"Connecticut 2018 libertarian, bid 4",826.25
"Connecticut 2018 libertarian, bid 5",661.0
"Connecticut 2018 republican, bid 1",512495.0
"Connecticut 2018 republican, bid 2",256247.5
"Connecticut 2018 republican, bid 3",170831.66666666666
"Connecticut 2018 republican, bid 4",128123.75
"Connecticut 2018 republican, bid 5",102499.0
"Connecticut 2018 working families, bid 1",40689.0
"Connecticut 2018 working families, bid 2",20344.5
"Connecticut 2018 working families, bid 3",13563.0
"Connecticut 2018 working families, bid 4",10172.25
"Connecticut 2018 working families, bid 5",8137.8
"Delaware 2018 democrat, bid 1",227353.0
"Delaware 2018 republican, bid 1",125384.0
"Florida 2018 NA, bid 1",281.0
"Florida 2018 NA, bid 2",140.5
"Florida 2018 NA, bid 3",93.66666666666667
"Florida 2018 NA, bid 4",70.25
"Florida 2018 NA, bid 5",56.2
"Florida 2018 NA, bid 6",46.833333333333336
"Florida 2018 NA, bid 7",40.142857142857146
"Florida 2018 NA, bid 8",35.125
"Florida 2018 NA, bid 9",31.22222222222222
"Florida 2018 NA, bid 10",28.1
"Florida 2018 NA, bid 11",25.545454545454547
"Florida 2018 NA, bid 12",23.416666666666668
"Florida 2018 NA, bid 13",21.615384615384617
"Florida 2018 NA, bid 14",20.071428571428573
"Florida 2018 NA, bid 15",18.733333333333334
"Florida 2018 NA, bid 16",17.5625
"Florida 2018 NA, bid 17",16.529411764705884
"Florida 2018 NA, bid 18",15.61111111111111
"Florida 2018 NA, bid 19",14.789473684210526
"Florida 2018 NA, bid 20",14.05
"Florida 2018 NA, bid 21",13.380952380952381
"Florida 2018 NA, bid 22",12.772727272727273
"Florida 2018 NA, bid 23",12.217391304347826
"Florida 2018 NA, bid 24",11.708333333333334
"Florida 2018 NA, bid 25",11.24
"Florida 2018 NA, bid 26",10.807692307692308
"Florida 2018 NA, bid 27",10.407407407407407
"Florida 2018 democrat, bid 1",3307232.0
"Florida 2018 democrat, bid 2",1653616.0
"Florida 2018 democrat, bid 3",1102410.6666666667
"Florida 2018 democrat, bid 4",826808.0
"Florida 2018 democrat, bid 5",661446.4
"Florida 2018 democrat, bid 6",551205.3333333334
"Florida 2018 democrat, bid 7",472461.71428571426
"Florida 2018 democrat, bid 8",413404.0
"Florida 2018 democrat, bid 9",367470.22222222225
"Florida 2018 democrat, bid 10",330723.2
"Florida 2018 democrat, bid 11",300657.45454545453
"Florida 2018 democrat, bid 12",275602.6666666667
"Florida 2018 democrat, bid 13",254402.46153846153
"Florida 2018 democrat, bid 14",236230.85714285713
"Florida 2018 democrat, bid 15",220482.13333333333
"Florida 2018 democrat, bid 16",206702.0
"Florida 2018 democrat, bid 17",194543.0588235294
"Florida 2018 democrat, bid 18",183735.11111111112
"Florida 2018 democrat, bid 19",174064.84210526315
"Florida 2018 democrat, bid 20",165361.6
"Florida 2018 democrat, bid 21",157487.2380952381
"Florida 2018 democrat, bid 22",150328.72727272726
"Florida 2018 democrat, bid 23",143792.69565217392
"Florida 2018 democrat, bid 24",137801.33333333334
"Florida 2018 democrat, bid 25",132289.28
"Florida 2018 democrat, bid 26",127201.23076923077
"Florida 2018 democrat, bid 27",122490.07407407407
"Florida 2018 no party affiliation, bid 1",38550.0
"Florida 2018 no party affiliation, bid 2",19275.0
"Florida 2018 no party affiliation, bid 3",12850.0
"Florida 2018 no party affiliation, bid 4",9637.5
"Florida 2018 no party affiliation, bid 5",7710.0
"Florida 2018 no party affiliation, bid 6",6425.0
"Florida 2018 no party affiliation, bid 7",5507.142857142857
"Florida 2018 no party affiliation, bid 8",4818.75
"Florida 2018 no party affiliation, bid 9",4283.333333333333
"Florida 2018 no party affiliation, bid 10",3855.0
"Florida 2018 no party affiliation, bid 11",3504.5454545454545
"Florida 2018 no party affiliation, bid 12",3212.5
"Florida 2018 no party affiliation, bid 13",2965.3846153846152
"Florida 2018 no party affiliation, bid 14",2753.5714285714284
"Florida 2018 no party affiliation, bid 15",2570.0
"Florida 2018 no party affiliation, bid 16",2409.375
"Florida 2018 no party affiliation, bid 17",2267.6470588235293
"Florida 2018 no party affiliation, bid 18",2141.6666666666665
"Florida 2018 no party affiliation, bid 19",2028.9473684210527
"Florida 2018 no party affiliation, bid 20",1927.5
"Florida 2018 no party affiliation, bid 21",1835.7142857142858
"Florida 2018 no party affiliation, bid 22",1752.2727272727273
"Florida 2018 no party affiliation, bid 23",1676.0869565217392
"Florida 2018 no party affiliation, bid 24",1606.25
"Florida 2018 no party affiliation, bid 25",1542.0
"Florida 2018 no party affiliation, bid 26",1482.6923076923076
"Florida 2018 no party affiliation, bid 27",1427.7777777777778
"Florida 2018 republican, bid 1",3675417.0
"Florida 2018 republican, bid 2",1837708.5
"Florida 2018 republican, bid 3",1225139.0
"Florida 2018 republican, bid 4",918854.25
"Florida 2018 republican, bid 5",735083.4
"Florida 2018 republican, bid 6",612569.5
"Florida 2018 republican, bid 7",525059.5714285715
"Florida 2018 republican, bid 8",459427.125
"Florida 2018 republican, bid 9",408379.6666666667
"Florida 2018 republican, bid 10",367541.7
"Florida 2018 republican, bid 11",334128.8181818182
"Florida 2018 republican, bid 12",306284.75
"Florida 2018 republican, bid 13",282724.3846153846
"Florida 2018 republican, bid 14",262529.78571428574
"Florida 2018 republican, bid 15",245027.8
"Florida 2018 republican, bid 16",229713.5625
"Florida 2018 republican, bid 17",216201.0
"Florida 2018 republican, bid 18",204189.83333333334
"Florida 2018 republican, bid 19",193443.0
"Florida 2018 republican, bid 20",183770.85
"Florida 2018 republican, bid 21",175019.85714285713
"Florida 2018 republican, bid 22",167064.4090909091
"Florida 2018 republican, bid 23",159800.73913043478
"Florida 2018 republican, bid 24",153142.375
"Florida 2018 republican, bid 25",147016.68
"Florida 2018 republican, bid 26",141362.1923076923
"Florida 2018 republican, bid 27",136126.55555555556
"Georgia 2018 NA, bid 1",683.0
"Georgia 2018 NA, bid 2",341.5
"Georgia 2018 NA, bid 3",227.66666666666666
"Georgia 2018 NA, bid 4",170.75
"Georgia 2018 NA, bid 5",136.6
"Georgia 2018 NA, bid 6",113.83333333333333
"Georgia 2018 NA, bid 7",97.57142857142857
"Georgia 2018 NA, bid 8",85.375
"Georgia 2018 NA, bid 9",75.88888888888889
"Georgia 2018 NA, bid 10",68.3
"Georgia 2018 NA, bid 11",62.09090909090909
"Georgia 2018 NA, bid 12",56.916666666666664
"Georgia 2018 NA, bid 13",52.53846153846154
"Georgia 2018 NA, bid 14",48.785714285714285
"Georgia 2018 democrat, bid 1",1814469.0
"Georgia 2018 democrat, bid 2",907234.5
"Georgia 2018 democrat, bid 3",604823.0
"Georgia 2018 democrat, bid 4",453617.25
"Georgia 2018 democrat, bid 5",362893.8
"Georgia 2018 democrat, bid 6",302411.5
"Georgia 2018 democrat, bid 7",259209.85714285713
"Georgia 2018 democrat, bid 8",226808.625
"Georgia 2018 democrat, bid 9",201607.66666666666
"Georgia 2018 democrat, bid 10",181446.9
"Georgia 2018 democrat, bid 11",164951.72727272726
"Georgia 2018 democrat, bid 12",151205.75
"Georgia 2018 democrat, bid 13",139574.53846153847
"Georgia 2018 democrat, bid 14",129604.92857142857
"Georgia 2018 republican, bid 1",1987191.0
"Georgia 2018 republican, bid 2",993595.5
"Georgia 2018 republican, bid 3",662397.0
"Georgia 2018 republican, bid 4",496797.75
"Georgia 2018 republican, bid 5",397438.2
"Georgia 2018 republican, bid 6",331198.5
"Georgia 2018 republican, bid 7",283884.4285714286
"Georgia 2018 republican, bid 8",248398.875
"Georgia 2018 republican, bid 9",220799.0
"Georgia 2018 republican, bid 10",198719.1
"Georgia 2018 republican, bid 11",180653.72727272726
"Georgia 2018 republican, bid 12",165599.25
"Georgia 2018 republican, bid 13",152860.84615384616
"Georgia 2018 republican, bid 14",141942.2142857143
"Hawaii 2018 democrat, bid 1",287921.0
"Hawaii 2018 democrat, bid 2",143960.5
"Hawaii 2018 green, bid 1",2214.0
"Hawaii 2018 green, bid 2",1107.0
"Hawaii 2018 libertarian, bid 1",3498.0
"Hawaii 2018 libertarian, bid 2",1749.0
"Hawaii 2018 nonpartisan, bid 1",1351.0
"Hawaii 2018 nonpartisan, bid 2",675.5
"Hawaii 2018 republican, bid 1",87348.0
"Hawaii 2018 republican, bid 2",43674.0
"Idaho 2018 NA, bid 1",91.0
"Idaho 2018 NA, bid 2",45.5
"Idaho 2018 constitution, bid 1",3181.0
"Idaho 2018 constitution, bid 2",1590.5
"Idaho 2018 democrat, bid 1",207303.0
"Idaho 2018 democrat, bid 2",103651.5
"Idaho 2018 independent, bid 1",11721.0
"Idaho 2018 independent, bid 2",5860.5
"Idaho 2018 libertarian, bid 1",5435.0
"Idaho 2018 libertarian, bid 2",2717.5
"Idaho 2018 republican, bid 1",367993.0
"Idaho 2018 republican, bid 2",183996.5
"Illinois 2018 NA, bid 1",2415.0
"Illinois 2018 NA, bid 2",1207.5
"Illinois 2018 NA, bid 3",805.0
"Illinois 2018 NA, bid 4",603.75
"Illinois 2018 NA, bid 5",483.0
"Illinois 2018 NA, bid 6",402.5
"Illinois 2018 NA, bid 7",345.0
"Illinois 2018 NA, bid 8",301.875
"Illinois 2018 NA, bid 9",268.3333333333333
"Illinois 2018 NA, bid 10",241.5
"Illinois 2018 NA, bid 11",219.54545454545453
"Illinois 2018 NA, bid 12",201.25
"Illinois 2018 NA, bid 13",185.76923076923077
"Illinois 2018 NA, bid 14",172.5
"Illinois 2018 NA, bid 15",161.0
"Illinois 2018 NA, bid 16",150.9375
"Illinois 2018 NA, bid 17",142.05882352941177
"Illinois 2018 NA, bid 18",134.16666666666666
"Illinois 2018 democrat, bid 1",2757540.0
"Illinois 2018 democrat, bid 2",1378770.0
"Illinois 2018 democrat, bid 3",919180.0
"Illinois 2018 democrat, bid 4",689385.0
"Illinois 2018 democrat, bid 5",551508.0
"Illinois 2018 democrat, bid 6",459590.0
"Illinois 2018 democrat, bid 7",393934.28571428574
"Illinois 2018 democrat, bid 8",344692.5
"Illinois 2018 democrat, bid 9",306393.3333333333
"Illinois 2018 democrat, bid 10",275754.0
"Illinois 2018 democrat, bid 11",250685.45454545456
"Illinois 2018 democrat, bid 12",229795.0
"Illinois 2018 democrat, bid 13",212118.46153846153
"Illinois 2018 democrat, bid 14",196967.14285714287
"Illinois 2018 democrat, bid 15",183836.0
"Illinois 2018 democrat, bid 16",172346.25
"Illinois 2018 democrat, bid 17",162208.23529411765
"Illinois 2018 democrat, bid 18",153196.66666666666
"Illinois 2018 green, bid 1",7935.0
"Illinois 2018 green, bid 2",3967.5
"Illinois 2018 green, bid 3",2645.0
"Illinois 2018 green, bid 4",1983.75
"Illinois 2018 green, bid 5",1587.0
"Illinois 2018 green, bid 6",1322.5
"Illinois 2018 green, bid 7",1133.5714285714287
"Illinois 2018 green, bid 8",991.875
"Illinois 2018 green, bid 9",881.6666666666666
"Illinois 2018 green, bid 10",793.5
"Illinois 2018 green, bid 11",721.3636363636364
"Illinois 2018 green, bid 12",661.25
"Illinois 2018 green, bid 13",610.3846153846154
"Illinois 2018 green, bid 14",566.7857142857143
"Illinois 2018 green, bid 15",529.0
"Illinois 2018 green, bid 16",495.9375
"Illinois 2018 green, bid 17",466.7647058823529
"Illinois 2018 green, bid 18",440.8333333333333
"Illinois 2018 independent, bid 1",17365.0
"Illinois 2018 independent, bid 2",8682.5
"Illinois 2018 independent, bid 3",5788.333333333333
"Illinois 2018 independent, bid 4",4341.25
"Illinois 2018 independent, bid 5",3473.0
"Illinois 2018 independent, bid 6",2894.1666666666665
"Illinois 2018 independent, bid 7",2480.714285714286
"Illinois 2018 independent, bid 8",2170.625
"Illinois 2018 independent, bid 9",1929.4444444444443
"Illinois 2018 independent, bid 10",1736.5
"Illinois 2018 independent, bid 11",1578.6363636363637
"Illinois 2018 independent, bid 12",1447.0833333333333
"Illinois 2018 independent, bid 13",1335.7692307692307
"Illinois 2018 independent, bid 14",1240.357142857143
"Illinois 2018 independent, bid 15",1157.6666666666667
"Illinois 2018 independent, bid 16",1085.3125
"Illinois 2018 independent, bid 17",1021.4705882352941
"Illinois 2018 independent, bid 18",964.7222222222222
"Illinois 2018 republican, bid 1",1754449.0
"Illinois 2018 republican, bid 2",877224.5
"Illinois 2018 republican, bid 3",584816.3333333334
"Illinois 2018 republican, bid 4",438612.25
"Illinois 2018 republican, bid 5",350889.8
