,0
"Arizona 2010 republican, bid 1",900510.0
"Arizona 2010 republican, bid 2",450255.0
"Arizona 2010 republican, bid 3",300170.0
"Arizona 2010 republican, bid 4",225127.5
"Arizona 2010 republican, bid 5",180102.0
"Arizona 2010 republican, bid 6",150085.0
"Arizona 2010 republican, bid 7",128644.28571428571
"Arizona 2010 republican, bid 8",112563.75
"Arkansas 2010 NA, bid 1",259.0
"Arkansas 2010 NA, bid 2",129.5
"Arkansas 2010 NA, bid 3",86.33333333333333
"Arkansas 2010 NA, bid 4",64.75
"Arkansas 2010 democrat, bid 1",317975.0
"Arkansas 2010 democrat, bid 2",158987.5
"Arkansas 2010 democrat, bid 3",105991.66666666667
"Arkansas 2010 democrat, bid 4",79493.75
"Arkansas 2010 green, bid 1",16048.0
"Arkansas 2010 green, bid 2",8024.0
"Arkansas 2010 green, bid 3",5349.333333333333
"Arkansas 2010 green, bid 4",4012.0
"Arkansas 2010 independent, bid 1",4421.0
"Arkansas 2010 independent, bid 2",2210.5
"Arkansas 2010 independent, bid 3",1473.6666666666667
"Arkansas 2010 independent, bid 4",1105.25
"Arkansas 2010 republican, bid 1",435422.0
"Arkansas 2010 republican, bid 2",217711.0
"Arkansas 2010 republican, bid 3",145140.66666666666
"Arkansas 2010 republican, bid 4",108855.5
"California 2010 , bid 1",48.0
"California 2010 , bid 2",24.0
"California 2010 , bid 3",16.0
"California 2010 , bid 4",12.0
"California 2010 , bid 5",9.6
"California 2010 , bid 6",8.0
"California 2010 , bid 7",6.857142857142857
"California 2010 , bid 8",6.0
"California 2010 , bid 9",5.333333333333333
"California 2010 , bid 10",4.8
"California 2010 , bid 11",4.363636363636363
"California 2010 , bid 12",4.0
"California 2010 , bid 13",3.6923076923076925
"California 2010 , bid 14",3.4285714285714284
"California 2010 , bid 15",3.2
"California 2010 , bid 16",3.0
"California 2010 , bid 17",2.823529411764706
"California 2010 , bid 18",2.6666666666666665
"California 2010 , bid 19",2.526315789473684
"California 2010 , bid 20",2.4
"California 2010 , bid 21",2.2857142857142856
"California 2010 , bid 22",2.1818181818181817
"California 2010 , bid 23",2.0869565217391304
"California 2010 , bid 24",2.0
"California 2010 , bid 25",1.92
"California 2010 , bid 26",1.8461538461538463
"California 2010 , bid 27",1.7777777777777777
"California 2010 , bid 28",1.7142857142857142
"California 2010 , bid 29",1.6551724137931034
"California 2010 , bid 30",1.6
"California 2010 , bid 31",1.5483870967741935
"California 2010 , bid 32",1.5
"California 2010 , bid 33",1.4545454545454546
"California 2010 , bid 34",1.411764705882353
"California 2010 , bid 35",1.3714285714285714
"California 2010 , bid 36",1.3333333333333333
"California 2010 , bid 37",1.2972972972972974
"California 2010 , bid 38",1.263157894736842
"California 2010 , bid 39",1.2307692307692308
"California 2010 , bid 40",1.2
"California 2010 , bid 41",1.170731707317073
"California 2010 , bid 42",1.1428571428571428
"California 2010 , bid 43",1.1162790697674418
"California 2010 , bid 44",1.0909090909090908
"California 2010 , bid 45",1.0666666666666667
"California 2010 , bid 46",1.0434782608695652
"California 2010 , bid 47",1.0212765957446808
"California 2010 , bid 48",1.0
"California 2010 , bid 49",0.9795918367346939
"California 2010 , bid 50",0.96
"California 2010 , bid 51",0.9411764705882353
"California 2010 , bid 52",0.9230769230769231
"California 2010 , bid 53",0.9056603773584906
"California 2010 NA, bid 1",3488.0
"California 2010 NA, bid 2",1744.0
"California 2010 NA, bid 3",1162.6666666666667
"California 2010 NA, bid 4",872.0
"California 2010 NA, bid 5",697.6
"California 2010 NA, bid 6",581.3333333333334
"California 2010 NA, bid 7",498.2857142857143
"California 2010 NA, bid 8",436.0
"California 2010 NA, bid 9",387.55555555555554
"California 2010 NA, bid 10",348.8
"California 2010 NA, bid 11",317.09090909090907
"California 2010 NA, bid 12",290.6666666666667
"California 2010 NA, bid 13",268.3076923076923
"California 2010 NA, bid 14",249.14285714285714
"California 2010 NA, bid 15",232.53333333333333
"California 2010 NA, bid 16",218.0
"California 2010 NA, bid 17",205.1764705882353
"California 2010 NA, bid 18",193.77777777777777
"California 2010 NA, bid 19",183.57894736842104
"California 2010 NA, bid 20",174.4
"California 2010 NA, bid 21",166.0952380952381
"California 2010 NA, bid 22",158.54545454545453
"California 2010 NA, bid 23",151.65217391304347
"California 2010 NA, bid 24",145.33333333333334
"California 2010 NA, bid 25",139.52
"California 2010 NA, bid 26",134.15384615384616
"California 2010 NA, bid 27",129.1851851851852
"California 2010 NA, bid 28",124.57142857142857
"California 2010 NA, bid 29",120.27586206896552
"California 2010 NA, bid 30",116.26666666666667
"California 2010 NA, bid 31",112.51612903225806
"California 2010 NA, bid 32",109.0
"California 2010 NA, bid 33",105.6969696969697
"California 2010 NA, bid 34",102.58823529411765
"California 2010 NA, bid 35",99.65714285714286
"California 2010 NA, bid 36",96.88888888888889
"California 2010 NA, bid 37",94.27027027027027
"California 2010 NA, bid 38",91.78947368421052
"California 2010 NA, bid 39",89.43589743589743
"California 2010 NA, bid 40",87.2
"California 2010 NA, bid 41",85.07317073170732
"California 2010 NA, bid 42",83.04761904761905
"California 2010 NA, bid 43",81.11627906976744
"California 2010 NA, bid 44",79.27272727272727
"California 2010 NA, bid 45",77.5111111111111
"California 2010 NA, bid 46",75.82608695652173
"California 2010 NA, bid 47",74.2127659574468
"California 2010 NA, bid 48",72.66666666666667
"California 2010 NA, bid 49",71.18367346938776
"California 2010 NA, bid 50",69.76
"California 2010 NA, bid 51",68.3921568627451
"California 2010 NA, bid 52",67.07692307692308
"California 2010 NA, bid 53",65.81132075471699
"California 2010 american independent, bid 1",56907.0
"California 2010 american independent, bid 2",28453.5
"California 2010 american independent, bid 3",18969.0
"California 2010 american independent, bid 4",14226.75
"California 2010 american independent, bid 5",11381.4
"California 2010 american independent, bid 6",9484.5
"California 2010 american independent, bid 7",8129.571428571428
"California 2010 american independent, bid 8",7113.375
"California 2010 american independent, bid 9",6323.0
"California 2010 american independent, bid 10",5690.7
"California 2010 american independent, bid 11",5173.363636363636
"California 2010 american independent, bid 12",4742.25
"California 2010 american independent, bid 13",4377.461538461538
"California 2010 american independent, bid 14",4064.785714285714
"California 2010 american independent, bid 15",3793.8
"California 2010 american independent, bid 16",3556.6875
"California 2010 american independent, bid 17",3347.470588235294
"California 2010 american independent, bid 18",3161.5
"California 2010 american independent, bid 19",2995.1052631578946
"California 2010 american independent, bid 20",2845.35
"California 2010 american independent, bid 21",2709.8571428571427
"California 2010 american independent, bid 22",2586.681818181818
"California 2010 american independent, bid 23",2474.217391304348
"California 2010 american independent, bid 24",2371.125
"California 2010 american independent, bid 25",2276.28
"California 2010 american independent, bid 26",2188.730769230769
"California 2010 american independent, bid 27",2107.6666666666665
"California 2010 american independent, bid 28",2032.392857142857
"California 2010 american independent, bid 29",1962.3103448275863
"California 2010 american independent, bid 30",1896.9
"California 2010 american independent, bid 31",1835.7096774193549
"California 2010 american independent, bid 32",1778.34375
"California 2010 american independent, bid 33",1724.4545454545455
"California 2010 american independent, bid 34",1673.735294117647
"California 2010 american independent, bid 35",1625.9142857142858
"California 2010 american independent, bid 36",1580.75
"California 2010 american independent, bid 37",1538.027027027027
"California 2010 american independent, bid 38",1497.5526315789473
"California 2010 american independent, bid 39",1459.1538461538462
"California 2010 american independent, bid 40",1422.675
"California 2010 american independent, bid 41",1387.9756097560976
"California 2010 american independent, bid 42",1354.9285714285713
"California 2010 american independent, bid 43",1323.4186046511627
"California 2010 american independent, bid 44",1293.340909090909
"California 2010 american independent, bid 45",1264.6
"California 2010 american independent, bid 46",1237.108695652174
"California 2010 american independent, bid 47",1210.787234042553
"California 2010 american independent, bid 48",1185.5625
"California 2010 american independent, bid 49",1161.3673469387754
"California 2010 american independent, bid 50",1138.14
"California 2010 american independent, bid 51",1115.8235294117646
"California 2010 american independent, bid 52",1094.3653846153845
"California 2010 american independent, bid 53",1073.7169811320755
"California 2010 democrat, bid 1",5148828.0
"California 2010 democrat, bid 2",2574414.0
"California 2010 democrat, bid 3",1716276.0
"California 2010 democrat, bid 4",1287207.0
"California 2010 democrat, bid 5",1029765.6
"California 2010 democrat, bid 6",858138.0
"California 2010 democrat, bid 7",735546.8571428572
"California 2010 democrat, bid 8",643603.5
"California 2010 democrat, bid 9",572092.0
"California 2010 democrat, bid 10",514882.8
"California 2010 democrat, bid 11",468075.2727272727
"California 2010 democrat, bid 12",429069.0
"California 2010 democrat, bid 13",396063.6923076923
"California 2010 democrat, bid 14",367773.4285714286
"California 2010 democrat, bid 15",343255.2
"California 2010 democrat, bid 16",321801.75
"California 2010 democrat, bid 17",302872.23529411765
"California 2010 democrat, bid 18",286046.0
"California 2010 democrat, bid 19",270990.94736842107
"California 2010 democrat, bid 20",257441.4
"California 2010 democrat, bid 21",245182.2857142857
"California 2010 democrat, bid 22",234037.63636363635
"California 2010 democrat, bid 23",223862.08695652173
"California 2010 democrat, bid 24",214534.5
"California 2010 democrat, bid 25",205953.12
"California 2010 democrat, bid 26",198031.84615384616
"California 2010 democrat, bid 27",190697.33333333334
"California 2010 democrat, bid 28",183886.7142857143
"California 2010 democrat, bid 29",177545.7931034483
"California 2010 democrat, bid 30",171627.6
"California 2010 democrat, bid 31",166091.2258064516
"California 2010 democrat, bid 32",160900.875
"California 2010 democrat, bid 33",156025.0909090909
"California 2010 democrat, bid 34",151436.11764705883
"California 2010 democrat, bid 35",147109.37142857144
"California 2010 democrat, bid 36",143023.0
"California 2010 democrat, bid 37",139157.51351351352
"California 2010 democrat, bid 38",135495.47368421053
"California 2010 democrat, bid 39",132021.23076923078
"California 2010 democrat, bid 40",128720.7
"California 2010 democrat, bid 41",125581.17073170732
"California 2010 democrat, bid 42",122591.14285714286
"California 2010 democrat, bid 43",119740.18604651163
"California 2010 democrat, bid 44",117018.81818181818
"California 2010 democrat, bid 45",114418.4
"California 2010 democrat, bid 46",111931.04347826086
"California 2010 democrat, bid 47",109549.53191489361
"California 2010 democrat, bid 48",107267.25
"California 2010 democrat, bid 49",105078.12244897959
"California 2010 democrat, bid 50",102976.56
"California 2010 democrat, bid 51",100957.41176470589
"California 2010 democrat, bid 52",99015.92307692308
"California 2010 democrat, bid 53",97147.69811320755
"California 2010 green, bid 1",46626.0
"California 2010 green, bid 2",23313.0
"California 2010 green, bid 3",15542.0
"California 2010 green, bid 4",11656.5
"California 2010 green, bid 5",9325.2
"California 2010 green, bid 6",7771.0
"California 2010 green, bid 7",6660.857142857143
"California 2010 green, bid 8",5828.25
"California 2010 green, bid 9",5180.666666666667
"California 2010 green, bid 10",4662.6
"California 2010 green, bid 11",4238.727272727273
"California 2010 green, bid 12",3885.5
"California 2010 green, bid 13",3586.6153846153848
"California 2010 green, bid 14",3330.4285714285716
"California 2010 green, bid 15",3108.4
"California 2010 green, bid 16",2914.125
"California 2010 green, bid 17",2742.705882352941
"California 2010 green, bid 18",2590.3333333333335
"California 2010 green, bid 19",2454.0
"California 2010 green, bid 20",2331.3
"California 2010 green, bid 21",2220.285714285714
"California 2010 green, bid 22",2119.3636363636365
"California 2010 green, bid 23",2027.2173913043478
"California 2010 green, bid 24",1942.75
"California 2010 green, bid 25",1865.04
"California 2010 green, bid 26",1793.3076923076924
"California 2010 green, bid 27",1726.888888888889
"California 2010 green, bid 28",1665.2142857142858
"California 2010 green, bid 29",1607.7931034482758
"California 2010 green, bid 30",1554.2
"California 2010 green, bid 31",1504.0645161290322
"California 2010 green, bid 32",1457.0625
"California 2010 green, bid 33",1412.909090909091
"California 2010 green, bid 34",1371.3529411764705
"California 2010 green, bid 35",1332.1714285714286
"California 2010 green, bid 36",1295.1666666666667
"California 2010 green, bid 37",1260.162162162162
"California 2010 green, bid 38",1227.0
"California 2010 green, bid 39",1195.5384615384614
"California 2010 green, bid 40",1165.65
"California 2010 green, bid 41",1137.219512195122
"California 2010 green, bid 42",1110.142857142857
"California 2010 green, bid 43",1084.3255813953488
"California 2010 green, bid 44",1059.6818181818182
"California 2010 green, bid 45",1036.1333333333334
"California 2010 green, bid 46",1013.6086956521739
"California 2010 green, bid 47",992.0425531914893
"California 2010 green, bid 48",971.375
"California 2010 green, bid 49",951.5510204081633
"California 2010 green, bid 50",932.52
"California 2010 green, bid 51",914.2352941176471
"California 2010 green, bid 52",896.6538461538462
"California 2010 green, bid 53",879.7358490566038
"California 2010 independent, bid 1",23628.0
"California 2010 independent, bid 2",11814.0
"California 2010 independent, bid 3",7876.0
"California 2010 independent, bid 4",5907.0
"California 2010 independent, bid 5",4725.6
"California 2010 independent, bid 6",3938.0
"California 2010 independent, bid 7",3375.4285714285716
"California 2010 independent, bid 8",2953.5
"California 2010 independent, bid 9",2625.3333333333335
"California 2010 independent, bid 10",2362.8
"California 2010 independent, bid 11",2148.0
"California 2010 independent, bid 12",1969.0
"California 2010 independent, bid 13",1817.5384615384614
"California 2010 independent, bid 14",1687.7142857142858
"California 2010 independent, bid 15",1575.2
"California 2010 independent, bid 16",1476.75
"California 2010 independent, bid 17",1389.8823529411766
"California 2010 independent, bid 18",1312.6666666666667
"California 2010 independent, bid 19",1243.578947368421
"California 2010 independent, bid 20",1181.4
"California 2010 independent, bid 21",1125.142857142857
"California 2010 independent, bid 22",1074.0
"California 2010 independent, bid 23",1027.304347826087
"California 2010 independent, bid 24",984.5
"California 2010 independent, bid 25",945.12
"California 2010 independent, bid 26",908.7692307692307
"California 2010 independent, bid 27",875.1111111111111
"California 2010 independent, bid 28",843.8571428571429
"California 2010 independent, bid 29",814.7586206896551
"California 2010 independent, bid 30",787.6
"California 2010 independent, bid 31",762.1935483870968
"California 2010 independent, bid 32",738.375
"California 2010 independent, bid 33",716.0
"California 2010 independent, bid 34",694.9411764705883
"California 2010 independent, bid 35",675.0857142857143
"California 2010 independent, bid 36",656.3333333333334
"California 2010 independent, bid 37",638.5945945945946
"California 2010 independent, bid 38",621.7894736842105
"California 2010 independent, bid 39",605.8461538461538
"California 2010 independent, bid 40",590.7
"California 2010 independent, bid 41",576.2926829268292
"California 2010 independent, bid 42",562.5714285714286
"California 2010 independent, bid 43",549.4883720930233
"California 2010 independent, bid 44",537.0
"California 2010 independent, bid 45",525.0666666666667
"California 2010 independent, bid 46",513.6521739130435
"California 2010 independent, bid 47",502.72340425531917
"California 2010 independent, bid 48",492.25
"California 2010 independent, bid 49",482.2040816326531
"California 2010 independent, bid 50",472.56
"California 2010 independent, bid 51",463.29411764705884
"California 2010 independent, bid 52",454.38461538461536
"California 2010 independent, bid 53",445.811320754717
"California 2010 libertarian, bid 1",142363.0
"California 2010 libertarian, bid 2",71181.5
"California 2010 libertarian, bid 3",47454.333333333336
"California 2010 libertarian, bid 4",35590.75
"California 2010 libertarian, bid 5",28472.6
"California 2010 libertarian, bid 6",23727.166666666668
"California 2010 libertarian, bid 7",20337.571428571428
"California 2010 libertarian, bid 8",17795.375
"California 2010 libertarian, bid 9",15818.111111111111
"California 2010 libertarian, bid 10",14236.3
"California 2010 libertarian, bid 11",12942.09090909091
"California 2010 libertarian, bid 12",11863.583333333334
"California 2010 libertarian, bid 13",10951.0
"California 2010 libertarian, bid 14",10168.785714285714
"California 2010 libertarian, bid 15",9490.866666666667
"California 2010 libertarian, bid 16",8897.6875
"California 2010 libertarian, bid 17",8374.29411764706
"California 2010 libertarian, bid 18",7909.055555555556
"California 2010 libertarian, bid 19",7492.789473684211
"California 2010 libertarian, bid 20",7118.15
"California 2010 libertarian, bid 21",6779.190476190476
"California 2010 libertarian, bid 22",6471.045454545455
"California 2010 libertarian, bid 23",6189.695652173913
"California 2010 libertarian, bid 24",5931.791666666667
"California 2010 libertarian, bid 25",5694.52
"California 2010 libertarian, bid 26",5475.5
"California 2010 libertarian, bid 27",5272.7037037037035
"California 2010 libertarian, bid 28",5084.392857142857
"California 2010 libertarian, bid 29",4909.068965517241
"California 2010 libertarian, bid 30",4745.433333333333
"California 2010 libertarian, bid 31",4592.354838709677
"California 2010 libertarian, bid 32",4448.84375
"California 2010 libertarian, bid 33",4314.030303030303
"California 2010 libertarian, bid 34",4187.14705882353
"California 2010 libertarian, bid 35",4067.5142857142855
"California 2010 libertarian, bid 36",3954.527777777778
"California 2010 libertarian, bid 37",3847.6486486486488
"California 2010 libertarian, bid 38",3746.3947368421054
"California 2010 libertarian, bid 39",3650.3333333333335
"California 2010 libertarian, bid 40",3559.075
"California 2010 libertarian, bid 41",3472.268292682927
"California 2010 libertarian, bid 42",3389.595238095238
"California 2010 libertarian, bid 43",3310.767441860465
"California 2010 libertarian, bid 44",3235.5227272727275
"California 2010 libertarian, bid 45",3163.6222222222223
"California 2010 libertarian, bid 46",3094.8478260869565
"California 2010 libertarian, bid 47",3029.0
"California 2010 libertarian, bid 48",2965.8958333333335
"California 2010 libertarian, bid 49",2905.3673469387754
"California 2010 libertarian, bid 50",2847.26
"California 2010 libertarian, bid 51",2791.4313725490197
"California 2010 libertarian, bid 52",2737.75
"California 2010 libertarian, bid 53",2686.0943396226417
"California 2010 peace and freedom, bid 1",30714.0
"California 2010 peace and freedom, bid 2",15357.0
"California 2010 peace and freedom, bid 3",10238.0
"California 2010 peace and freedom, bid 4",7678.5
"California 2010 peace and freedom, bid 5",6142.8
"California 2010 peace and freedom, bid 6",5119.0
"California 2010 peace and freedom, bid 7",4387.714285714285
"California 2010 peace and freedom, bid 8",3839.25
"California 2010 peace and freedom, bid 9",3412.6666666666665
"California 2010 peace and freedom, bid 10",3071.4
"California 2010 peace and freedom, bid 11",2792.181818181818
"California 2010 peace and freedom, bid 12",2559.5
"California 2010 peace and freedom, bid 13",2362.6153846153848
"California 2010 peace and freedom, bid 14",2193.8571428571427
"California 2010 peace and freedom, bid 15",2047.6
"California 2010 peace and freedom, bid 16",1919.625
"California 2010 peace and freedom, bid 17",1806.7058823529412
"California 2010 peace and freedom, bid 18",1706.3333333333333
"California 2010 peace and freedom, bid 19",1616.5263157894738
"California 2010 peace and freedom, bid 20",1535.7
"California 2010 peace and freedom, bid 21",1462.5714285714287
"California 2010 peace and freedom, bid 22",1396.090909090909
"California 2010 peace and freedom, bid 23",1335.391304347826
"California 2010 peace and freedom, bid 24",1279.75
"California 2010 peace and freedom, bid 25",1228.56
"California 2010 peace and freedom, bid 26",1181.3076923076924
"California 2010 peace and freedom, bid 27",1137.5555555555557
"California 2010 peace and freedom, bid 28",1096.9285714285713
"California 2010 peace and freedom, bid 29",1059.103448275862
"California 2010 peace and freedom, bid 30",1023.8
"California 2010 peace and freedom, bid 31",990.7741935483871
"California 2010 peace and freedom, bid 32",959.8125
"California 2010 peace and freedom, bid 33",930.7272727272727
"California 2010 peace and freedom, bid 34",903.3529411764706
"California 2010 peace and freedom, bid 35",877.5428571428571
"California 2010 peace and freedom, bid 36",853.1666666666666
"California 2010 peace and freedom, bid 37",830.1081081081081
"California 2010 peace and freedom, bid 38",808.2631578947369
"California 2010 peace and freedom, bid 39",787.5384615384615
"California 2010 peace and freedom, bid 40",767.85
"California 2010 peace and freedom, bid 41",749.1219512195122
"California 2010 peace and freedom, bid 42",731.2857142857143
"California 2010 peace and freedom, bid 43",714.2790697674419
"California 2010 peace and freedom, bid 44",698.0454545454545
"California 2010 peace and freedom, bid 45",682.5333333333333
"California 2010 peace and freedom, bid 46",667.695652173913
"California 2010 peace and freedom, bid 47",653.4893617021277
"California 2010 peace and freedom, bid 48",639.875
"California 2010 peace and freedom, bid 49",626.8163265306123
"California 2010 peace and freedom, bid 50",614.28
"California 2010 peace and freedom, bid 51",602.2352941176471
"California 2010 peace and freedom, bid 52",590.6538461538462
"California 2010 peace and freedom, bid 53",579.5094339622641
"California 2010 republican, bid 1",4195494.0
"California 2010 republican, bid 2",2097747.0
"California 2010 republican, bid 3",1398498.0
"California 2010 republican, bid 4",1048873.5
"California 2010 republican, bid 5",839098.8
"California 2010 republican, bid 6",699249.0
"California 2010 republican, bid 7",599356.2857142857
"California 2010 republican, bid 8",524436.75
"California 2010 republican, bid 9",466166.0
"California 2010 republican, bid 10",419549.4
"California 2010 republican, bid 11",381408.54545454547
"California 2010 republican, bid 12",349624.5
"California 2010 republican, bid 13",322730.3076923077
"California 2010 republican, bid 14",299678.14285714284
"California 2010 republican, bid 15",279699.6
"California 2010 republican, bid 16",262218.375
"California 2010 republican, bid 17",246793.76470588235
"California 2010 republican, bid 18",233083.0
"California 2010 republican, bid 19",220815.47368421053
"California 2010 republican, bid 20",209774.7
"California 2010 republican, bid 21",199785.42857142858
"California 2010 republican, bid 22",190704.27272727274
"California 2010 republican, bid 23",182412.78260869565
"California 2010 republican, bid 24",174812.25
"California 2010 republican, bid 25",167819.76
"California 2010 republican, bid 26",161365.15384615384
"California 2010 republican, bid 27",155388.66666666666
"California 2010 republican, bid 28",149839.07142857142
"California 2010 republican, bid 29",144672.2068965517
"California 2010 republican, bid 30",139849.8
"California 2010 republican, bid 31",135338.51612903227
"California 2010 republican, bid 32",131109.1875
"California 2010 republican, bid 33",127136.18181818182
"California 2010 republican, bid 34",123396.88235294117
"California 2010 republican, bid 35",119871.25714285714
"California 2010 republican, bid 36",116541.5
"California 2010 republican, bid 37",113391.72972972973
"California 2010 republican, bid 38",110407.73684210527
"California 2010 republican, bid 39",107576.76923076923
"California 2010 republican, bid 40",104887.35
"California 2010 republican, bid 41",102329.12195121951
"California 2010 republican, bid 42",99892.71428571429
"California 2010 republican, bid 43",97569.62790697675
"California 2010 republican, bid 44",95352.13636363637
"California 2010 republican, bid 45",93233.2
"California 2010 republican, bid 46",91206.39130434782
"California 2010 republican, bid 47",89265.82978723405
"California 2010 republican, bid 48",87406.125
"California 2010 republican, bid 49",85622.32653061225
"California 2010 republican, bid 50",83909.88
"California 2010 republican, bid 51",82264.58823529411
"California 2010 republican, bid 52",80682.57692307692
"California 2010 republican, bid 53",79160.2641509434
"Colorado 2010 NA, bid 1",46.0
"Colorado 2010 NA, bid 2",23.0
"Colorado 2010 NA, bid 3",15.333333333333334
"Colorado 2010 NA, bid 4",11.5
"Colorado 2010 NA, bid 5",9.2
"Colorado 2010 NA, bid 6",7.666666666666667
"Colorado 2010 NA, bid 7",6.571428571428571
"Colorado 2010 american constitution, bid 1",27419.0
"Colorado 2010 american constitution, bid 2",13709.5
"Colorado 2010 american constitution, bid 3",9139.666666666666
"Colorado 2010 american constitution, bid 4",6854.75
"Colorado 2010 american constitution, bid 5",5483.8
"Colorado 2010 american constitution, bid 6",4569.833333333333
"Colorado 2010 american constitution, bid 7",3917.0
"Colorado 2010 democrat, bid 1",800900.0
"Colorado 2010 democrat, bid 2",400450.0
"Colorado 2010 democrat, bid 3",266966.6666666667
"Colorado 2010 democrat, bid 4",200225.0
"Colorado 2010 democrat, bid 5",160180.0
"Colorado 2010 democrat, bid 6",133483.33333333334
"Colorado 2010 democrat, bid 7",114414.28571428571
"Colorado 2010 green, bid 1",2923.0
"Colorado 2010 green, bid 2",1461.5
"Colorado 2010 green, bid 3",974.3333333333334
"Colorado 2010 green, bid 4",730.75
"Colorado 2010 green, bid 5",584.6
"Colorado 2010 green, bid 6",487.1666666666667
"Colorado 2010 green, bid 7",417.57142857142856
"Colorado 2010 libertarian, bid 1",38864.0
"Colorado 2010 libertarian, bid 2",19432.0
"Colorado 2010 libertarian, bid 3",12954.666666666666
"Colorado 2010 libertarian, bid 4",9716.0
"Colorado 2010 libertarian, bid 5",7772.8
"Colorado 2010 libertarian, bid 6",6477.333333333333
"Colorado 2010 libertarian, bid 7",5552.0
"Colorado 2010 republican, bid 1",884032.0
"Colorado 2010 republican, bid 2",442016.0
"Colorado 2010 republican, bid 3",294677.3333333333
"Colorado 2010 republican, bid 4",221008.0
"Colorado 2010 republican, bid 5",176806.4
"Colorado 2010 republican, bid 6",147338.66666666666
"Colorado 2010 republican, bid 7",126290.28571428571
"Colorado 2010 unaffiliated, bid 1",8968.0
"Colorado 2010 unaffiliated, bid 2",4484.0
"Colorado 2010 unaffiliated, bid 3",2989.3333333333335
"Colorado 2010 unaffiliated, bid 4",2242.0
"Colorado 2010 unaffiliated, bid 5",1793.6
"Colorado 2010 unaffiliated, bid 6",1494.6666666666667
"Colorado 2010 unaffiliated, bid 7",1281.142857142857
"Connecticut 2010 , bid 1",19.0
"Connecticut 2010 , bid 2",9.5
"Connecticut 2010 , bid 3",6.333333333333333
"Connecticut 2010 , bid 4",4.75
"Connecticut 2010 , bid 5",3.8
"Connecticut 2010 NA, bid 1",67.0
"Connecticut 2010 NA, bid 2",33.5
"Connecticut 2010 NA, bid 3",22.333333333333332
"Connecticut 2010 NA, bid 4",16.75
"Connecticut 2010 NA, bid 5",13.4
"Connecticut 2010 democrat, bid 1",634947.0
