,0
"California 2016 democrat, bid 33",261346.42424242425
"California 2016 democrat, bid 34",253659.76470588235
"California 2016 democrat, bid 35",246412.34285714285
"California 2016 democrat, bid 36",239567.55555555556
"California 2016 democrat, bid 37",233092.75675675675
"California 2016 democrat, bid 38",226958.73684210525
"California 2016 democrat, bid 39",221139.28205128206
"California 2016 democrat, bid 40",215610.8
"California 2016 democrat, bid 41",210352.0
"California 2016 democrat, bid 42",205343.61904761905
"California 2016 democrat, bid 43",200568.18604651163
"California 2016 democrat, bid 44",196009.81818181818
"California 2016 democrat, bid 45",191654.04444444444
"California 2016 democrat, bid 46",187487.65217391305
"California 2016 democrat, bid 47",183498.55319148937
"California 2016 democrat, bid 48",179675.66666666666
"California 2016 democrat, bid 49",176008.81632653062
"California 2016 democrat, bid 50",172488.64
"California 2016 democrat, bid 51",169106.50980392157
"California 2016 democrat, bid 52",165854.46153846153
"California 2016 democrat, bid 53",162725.1320754717
"California 2016 none, bid 1",107553.0
"California 2016 none, bid 2",53776.5
"California 2016 none, bid 3",35851.0
"California 2016 none, bid 4",26888.25
"California 2016 none, bid 5",21510.6
"California 2016 none, bid 6",17925.5
"California 2016 none, bid 7",15364.714285714286
"California 2016 none, bid 8",13444.125
"California 2016 none, bid 9",11950.333333333334
"California 2016 none, bid 10",10755.3
"California 2016 none, bid 11",9777.545454545454
"California 2016 none, bid 12",8962.75
"California 2016 none, bid 13",8273.307692307691
"California 2016 none, bid 14",7682.357142857143
"California 2016 none, bid 15",7170.2
"California 2016 none, bid 16",6722.0625
"California 2016 none, bid 17",6326.64705882353
"California 2016 none, bid 18",5975.166666666667
"California 2016 none, bid 19",5660.684210526316
"California 2016 none, bid 20",5377.65
"California 2016 none, bid 21",5121.571428571428
"California 2016 none, bid 22",4888.772727272727
"California 2016 none, bid 23",4676.217391304348
"California 2016 none, bid 24",4481.375
"California 2016 none, bid 25",4302.12
"California 2016 none, bid 26",4136.653846153846
"California 2016 none, bid 27",3983.4444444444443
"California 2016 none, bid 28",3841.1785714285716
"California 2016 none, bid 29",3708.7241379310344
"California 2016 none, bid 30",3585.1
"California 2016 none, bid 31",3469.451612903226
"California 2016 none, bid 32",3361.03125
"California 2016 none, bid 33",3259.181818181818
"California 2016 none, bid 34",3163.323529411765
"California 2016 none, bid 35",3072.942857142857
"California 2016 none, bid 36",2987.5833333333335
"California 2016 none, bid 37",2906.837837837838
"California 2016 none, bid 38",2830.342105263158
"California 2016 none, bid 39",2757.769230769231
"California 2016 none, bid 40",2688.825
"California 2016 none, bid 41",2623.243902439024
"California 2016 none, bid 42",2560.785714285714
"California 2016 none, bid 43",2501.232558139535
"California 2016 none, bid 44",2444.3863636363635
"California 2016 none, bid 45",2390.0666666666666
"California 2016 none, bid 46",2338.108695652174
"California 2016 none, bid 47",2288.3617021276596
"California 2016 none, bid 48",2240.6875
"California 2016 none, bid 49",2194.9591836734694
"California 2016 none, bid 50",2151.06
"California 2016 none, bid 51",2108.8823529411766
"California 2016 none, bid 52",2068.326923076923
"California 2016 none, bid 53",2029.301886792453
"California 2016 republican, bid 1",4682033.0
"California 2016 republican, bid 2",2341016.5
"California 2016 republican, bid 3",1560677.6666666667
"California 2016 republican, bid 4",1170508.25
"California 2016 republican, bid 5",936406.6
"California 2016 republican, bid 6",780338.8333333334
"California 2016 republican, bid 7",668861.8571428572
"California 2016 republican, bid 8",585254.125
"California 2016 republican, bid 9",520225.8888888889
"California 2016 republican, bid 10",468203.3
"California 2016 republican, bid 11",425639.36363636365
"California 2016 republican, bid 12",390169.4166666667
"California 2016 republican, bid 13",360156.3846153846
"California 2016 republican, bid 14",334430.9285714286
"California 2016 republican, bid 15",312135.5333333333
"California 2016 republican, bid 16",292627.0625
"California 2016 republican, bid 17",275413.70588235295
"California 2016 republican, bid 18",260112.94444444444
"California 2016 republican, bid 19",246422.7894736842
"California 2016 republican, bid 20",234101.65
"California 2016 republican, bid 21",222953.95238095237
"California 2016 republican, bid 22",212819.68181818182
"California 2016 republican, bid 23",203566.65217391305
"California 2016 republican, bid 24",195084.70833333334
"California 2016 republican, bid 25",187281.32
"California 2016 republican, bid 26",180078.1923076923
"California 2016 republican, bid 27",173408.62962962964
"California 2016 republican, bid 28",167215.4642857143
"California 2016 republican, bid 29",161449.41379310345
"California 2016 republican, bid 30",156067.76666666666
"California 2016 republican, bid 31",151033.32258064515
"California 2016 republican, bid 32",146313.53125
"California 2016 republican, bid 33",141879.78787878787
"California 2016 republican, bid 34",137706.85294117648
"California 2016 republican, bid 35",133772.37142857144
"California 2016 republican, bid 36",130056.47222222222
"California 2016 republican, bid 37",126541.43243243243
"California 2016 republican, bid 38",123211.3947368421
"California 2016 republican, bid 39",120052.1282051282
"California 2016 republican, bid 40",117050.825
"California 2016 republican, bid 41",114195.9268292683
"California 2016 republican, bid 42",111476.97619047618
"California 2016 republican, bid 43",108884.48837209302
"California 2016 republican, bid 44",106409.84090909091
"California 2016 republican, bid 45",104045.17777777778
"California 2016 republican, bid 46",101783.32608695653
"California 2016 republican, bid 47",99617.72340425532
"California 2016 republican, bid 48",97542.35416666667
"California 2016 republican, bid 49",95551.69387755102
"California 2016 republican, bid 50",93640.66
"California 2016 republican, bid 51",91804.56862745098
"California 2016 republican, bid 52",90039.09615384616
"California 2016 republican, bid 53",88340.24528301887
"Colorado 2016 democrat, bid 1",1263791.0
"Colorado 2016 democrat, bid 2",631895.5
"Colorado 2016 democrat, bid 3",421263.6666666667
"Colorado 2016 democrat, bid 4",315947.75
"Colorado 2016 democrat, bid 5",252758.2
"Colorado 2016 democrat, bid 6",210631.83333333334
"Colorado 2016 democrat, bid 7",180541.57142857142
"Colorado 2016 green, bid 1",5641.0
"Colorado 2016 green, bid 2",2820.5
"Colorado 2016 green, bid 3",1880.3333333333333
"Colorado 2016 green, bid 4",1410.25
"Colorado 2016 green, bid 5",1128.2
"Colorado 2016 green, bid 6",940.1666666666666
"Colorado 2016 green, bid 7",805.8571428571429
"Colorado 2016 libertarian, bid 1",143388.0
"Colorado 2016 libertarian, bid 2",71694.0
"Colorado 2016 libertarian, bid 3",47796.0
"Colorado 2016 libertarian, bid 4",35847.0
"Colorado 2016 libertarian, bid 5",28677.6
"Colorado 2016 libertarian, bid 6",23898.0
"Colorado 2016 libertarian, bid 7",20484.0
"Colorado 2016 republican, bid 1",1288618.0
"Colorado 2016 republican, bid 2",644309.0
"Colorado 2016 republican, bid 3",429539.3333333333
"Colorado 2016 republican, bid 4",322154.5
"Colorado 2016 republican, bid 5",257723.6
"Colorado 2016 republican, bid 6",214769.66666666666
"Colorado 2016 republican, bid 7",184088.2857142857
"Connecticut 2016 NA, bid 1",65.0
"Connecticut 2016 NA, bid 2",32.5
"Connecticut 2016 NA, bid 3",21.666666666666668
"Connecticut 2016 NA, bid 4",16.25
"Connecticut 2016 NA, bid 5",13.0
"Connecticut 2016 democrat, bid 1",916815.0
"Connecticut 2016 democrat, bid 2",458407.5
"Connecticut 2016 democrat, bid 3",305605.0
"Connecticut 2016 democrat, bid 4",229203.75
"Connecticut 2016 democrat, bid 5",183363.0
"Connecticut 2016 green, bid 1",11895.0
"Connecticut 2016 green, bid 2",5947.5
"Connecticut 2016 green, bid 3",3965.0
"Connecticut 2016 green, bid 4",2973.75
"Connecticut 2016 green, bid 5",2379.0
"Connecticut 2016 independent, bid 1",9972.0
"Connecticut 2016 independent, bid 2",4986.0
"Connecticut 2016 independent, bid 3",3324.0
"Connecticut 2016 independent, bid 4",2493.0
"Connecticut 2016 independent, bid 5",1994.4
"Connecticut 2016 libertarian, bid 1",4949.0
"Connecticut 2016 libertarian, bid 2",2474.5
"Connecticut 2016 libertarian, bid 3",1649.6666666666667
"Connecticut 2016 libertarian, bid 4",1237.25
"Connecticut 2016 libertarian, bid 5",989.8
"Connecticut 2016 republican, bid 1",558162.0
"Connecticut 2016 republican, bid 2",279081.0
"Connecticut 2016 republican, bid 3",186054.0
"Connecticut 2016 republican, bid 4",139540.5
"Connecticut 2016 republican, bid 5",111632.4
"Connecticut 2016 working families, bid 1",73324.0
"Connecticut 2016 working families, bid 2",36662.0
"Connecticut 2016 working families, bid 3",24441.333333333332
"Connecticut 2016 working families, bid 4",18331.0
"Connecticut 2016 working families, bid 5",14664.8
"Delaware 2016 democrat, bid 1",233554.0
"Delaware 2016 green, bid 1",8326.0
"Delaware 2016 libertarian, bid 1",6436.0
"Delaware 2016 republican, bid 1",172301.0
"Florida 2016 NA, bid 1",185.0
"Florida 2016 NA, bid 2",92.5
"Florida 2016 NA, bid 3",61.666666666666664
"Florida 2016 NA, bid 4",46.25
"Florida 2016 NA, bid 5",37.0
"Florida 2016 NA, bid 6",30.833333333333332
"Florida 2016 NA, bid 7",26.428571428571427
"Florida 2016 NA, bid 8",23.125
"Florida 2016 NA, bid 9",20.555555555555557
"Florida 2016 NA, bid 10",18.5
"Florida 2016 NA, bid 11",16.818181818181817
"Florida 2016 NA, bid 12",15.416666666666666
"Florida 2016 NA, bid 13",14.23076923076923
"Florida 2016 NA, bid 14",13.214285714285714
"Florida 2016 NA, bid 15",12.333333333333334
"Florida 2016 NA, bid 16",11.5625
"Florida 2016 NA, bid 17",10.882352941176471
"Florida 2016 NA, bid 18",10.277777777777779
"Florida 2016 NA, bid 19",9.736842105263158
"Florida 2016 NA, bid 20",9.25
"Florida 2016 NA, bid 21",8.80952380952381
"Florida 2016 NA, bid 22",8.409090909090908
"Florida 2016 NA, bid 23",8.043478260869565
"Florida 2016 NA, bid 24",7.708333333333333
"Florida 2016 NA, bid 25",7.4
"Florida 2016 NA, bid 26",7.115384615384615
"Florida 2016 NA, bid 27",6.851851851851852
"Florida 2016 democrat, bid 1",3985050.0
"Florida 2016 democrat, bid 2",1992525.0
"Florida 2016 democrat, bid 3",1328350.0
"Florida 2016 democrat, bid 4",996262.5
"Florida 2016 democrat, bid 5",797010.0
"Florida 2016 democrat, bid 6",664175.0
"Florida 2016 democrat, bid 7",569292.8571428572
"Florida 2016 democrat, bid 8",498131.25
"Florida 2016 democrat, bid 9",442783.3333333333
"Florida 2016 democrat, bid 10",398505.0
"Florida 2016 democrat, bid 11",362277.2727272727
"Florida 2016 democrat, bid 12",332087.5
"Florida 2016 democrat, bid 13",306542.3076923077
"Florida 2016 democrat, bid 14",284646.4285714286
"Florida 2016 democrat, bid 15",265670.0
"Florida 2016 democrat, bid 16",249065.625
"Florida 2016 democrat, bid 17",234414.70588235295
"Florida 2016 democrat, bid 18",221391.66666666666
"Florida 2016 democrat, bid 19",209739.47368421053
"Florida 2016 democrat, bid 20",199252.5
"Florida 2016 democrat, bid 21",189764.2857142857
"Florida 2016 democrat, bid 22",181138.63636363635
"Florida 2016 democrat, bid 23",173263.04347826086
"Florida 2016 democrat, bid 24",166043.75
"Florida 2016 democrat, bid 25",159402.0
"Florida 2016 democrat, bid 26",153271.15384615384
"Florida 2016 democrat, bid 27",147594.44444444444
"Florida 2016 libertarian, bid 1",9395.0
"Florida 2016 libertarian, bid 2",4697.5
"Florida 2016 libertarian, bid 3",3131.6666666666665
"Florida 2016 libertarian, bid 4",2348.75
"Florida 2016 libertarian, bid 5",1879.0
"Florida 2016 libertarian, bid 6",1565.8333333333333
"Florida 2016 libertarian, bid 7",1342.142857142857
"Florida 2016 libertarian, bid 8",1174.375
"Florida 2016 libertarian, bid 9",1043.888888888889
"Florida 2016 libertarian, bid 10",939.5
"Florida 2016 libertarian, bid 11",854.0909090909091
"Florida 2016 libertarian, bid 12",782.9166666666666
"Florida 2016 libertarian, bid 13",722.6923076923077
"Florida 2016 libertarian, bid 14",671.0714285714286
"Florida 2016 libertarian, bid 15",626.3333333333334
"Florida 2016 libertarian, bid 16",587.1875
"Florida 2016 libertarian, bid 17",552.6470588235294
"Florida 2016 libertarian, bid 18",521.9444444444445
"Florida 2016 libertarian, bid 19",494.4736842105263
"Florida 2016 libertarian, bid 20",469.75
"Florida 2016 libertarian, bid 21",447.3809523809524
"Florida 2016 libertarian, bid 22",427.04545454545456
"Florida 2016 libertarian, bid 23",408.4782608695652
"Florida 2016 libertarian, bid 24",391.4583333333333
"Florida 2016 libertarian, bid 25",375.8
"Florida 2016 libertarian, bid 26",361.34615384615387
"Florida 2016 libertarian, bid 27",347.962962962963
"Florida 2016 none, bid 1",109166.0
"Florida 2016 none, bid 2",54583.0
"Florida 2016 none, bid 3",36388.666666666664
"Florida 2016 none, bid 4",27291.5
"Florida 2016 none, bid 5",21833.2
"Florida 2016 none, bid 6",18194.333333333332
"Florida 2016 none, bid 7",15595.142857142857
"Florida 2016 none, bid 8",13645.75
"Florida 2016 none, bid 9",12129.555555555555
"Florida 2016 none, bid 10",10916.6
"Florida 2016 none, bid 11",9924.181818181818
"Florida 2016 none, bid 12",9097.166666666666
"Florida 2016 none, bid 13",8397.384615384615
"Florida 2016 none, bid 14",7797.571428571428
"Florida 2016 none, bid 15",7277.733333333334
"Florida 2016 none, bid 16",6822.875
"Florida 2016 none, bid 17",6421.529411764706
"Florida 2016 none, bid 18",6064.777777777777
"Florida 2016 none, bid 19",5745.578947368421
"Florida 2016 none, bid 20",5458.3
"Florida 2016 none, bid 21",5198.380952380952
"Florida 2016 none, bid 22",4962.090909090909
"Florida 2016 none, bid 23",4746.347826086957
"Florida 2016 none, bid 24",4548.583333333333
"Florida 2016 none, bid 25",4366.64
"Florida 2016 none, bid 26",4198.692307692308
"Florida 2016 none, bid 27",4043.185185185185
"Florida 2016 republican, bid 1",4733630.0
"Florida 2016 republican, bid 2",2366815.0
"Florida 2016 republican, bid 3",1577876.6666666667
"Florida 2016 republican, bid 4",1183407.5
"Florida 2016 republican, bid 5",946726.0
"Florida 2016 republican, bid 6",788938.3333333334
"Florida 2016 republican, bid 7",676232.8571428572
"Florida 2016 republican, bid 8",591703.75
"Florida 2016 republican, bid 9",525958.8888888889
"Florida 2016 republican, bid 10",473363.0
"Florida 2016 republican, bid 11",430330.0
"Florida 2016 republican, bid 12",394469.1666666667
"Florida 2016 republican, bid 13",364125.3846153846
"Florida 2016 republican, bid 14",338116.4285714286
"Florida 2016 republican, bid 15",315575.3333333333
"Florida 2016 republican, bid 16",295851.875
"Florida 2016 republican, bid 17",278448.82352941175
"Florida 2016 republican, bid 18",262979.44444444444
"Florida 2016 republican, bid 19",249138.42105263157
"Florida 2016 republican, bid 20",236681.5
"Florida 2016 republican, bid 21",225410.95238095237
"Florida 2016 republican, bid 22",215165.0
"Florida 2016 republican, bid 23",205810.0
"Florida 2016 republican, bid 24",197234.58333333334
"Florida 2016 republican, bid 25",189345.2
"Florida 2016 republican, bid 26",182062.6923076923
"Florida 2016 republican, bid 27",175319.62962962964
"Georgia 2016 NA, bid 1",1965.0
"Georgia 2016 NA, bid 2",982.5
"Georgia 2016 NA, bid 3",655.0
"Georgia 2016 NA, bid 4",491.25
"Georgia 2016 NA, bid 5",393.0
"Georgia 2016 NA, bid 6",327.5
"Georgia 2016 NA, bid 7",280.7142857142857
"Georgia 2016 NA, bid 8",245.625
"Georgia 2016 NA, bid 9",218.33333333333334
"Georgia 2016 NA, bid 10",196.5
"Georgia 2016 NA, bid 11",178.63636363636363
"Georgia 2016 NA, bid 12",163.75
"Georgia 2016 NA, bid 13",151.15384615384616
"Georgia 2016 NA, bid 14",140.35714285714286
"Georgia 2016 democrat, bid 1",1498437.0
"Georgia 2016 democrat, bid 2",749218.5
"Georgia 2016 democrat, bid 3",499479.0
"Georgia 2016 democrat, bid 4",374609.25
"Georgia 2016 democrat, bid 5",299687.4
"Georgia 2016 democrat, bid 6",249739.5
"Georgia 2016 democrat, bid 7",214062.42857142858
"Georgia 2016 democrat, bid 8",187304.625
"Georgia 2016 democrat, bid 9",166493.0
"Georgia 2016 democrat, bid 10",149843.7
"Georgia 2016 democrat, bid 11",136221.54545454544
"Georgia 2016 democrat, bid 12",124869.75
"Georgia 2016 democrat, bid 13",115264.38461538461
"Georgia 2016 democrat, bid 14",107031.21428571429
"Georgia 2016 republican, bid 1",2272460.0
"Georgia 2016 republican, bid 2",1136230.0
"Georgia 2016 republican, bid 3",757486.6666666666
"Georgia 2016 republican, bid 4",568115.0
"Georgia 2016 republican, bid 5",454492.0
"Georgia 2016 republican, bid 6",378743.3333333333
"Georgia 2016 republican, bid 7",324637.14285714284
"Georgia 2016 republican, bid 8",284057.5
"Georgia 2016 republican, bid 9",252495.55555555556
"Georgia 2016 republican, bid 10",227246.0
"Georgia 2016 republican, bid 11",206587.27272727274
"Georgia 2016 republican, bid 12",189371.66666666666
"Georgia 2016 republican, bid 13",174804.61538461538
"Georgia 2016 republican, bid 14",162318.57142857142
"Hawaii 2016 , bid 1",24791.0
"Hawaii 2016 , bid 2",12395.5
"Hawaii 2016 democrat, bid 1",316265.0
"Hawaii 2016 democrat, bid 2",158132.5
"Hawaii 2016 libertarian, bid 1",6601.0
"Hawaii 2016 libertarian, bid 2",3300.5
"Hawaii 2016 none, bid 1",4381.0
"Hawaii 2016 none, bid 2",2190.5
"Hawaii 2016 republican, bid 1",85626.0
"Hawaii 2016 republican, bid 2",42813.0
"Idaho 2016 NA, bid 1",53.0
"Idaho 2016 NA, bid 2",26.5
"Idaho 2016 constitution, bid 1",25005.0
"Idaho 2016 constitution, bid 2",12502.5
"Idaho 2016 democrat, bid 1",208992.0
"Idaho 2016 democrat, bid 2",104496.0
"Idaho 2016 republican, bid 1",447544.0
"Idaho 2016 republican, bid 2",223772.0
"Illinois 2016 , bid 1",91.0
"Illinois 2016 , bid 2",45.5
"Illinois 2016 , bid 3",30.333333333333332
"Illinois 2016 , bid 4",22.75
"Illinois 2016 , bid 5",18.2
"Illinois 2016 , bid 6",15.166666666666666
"Illinois 2016 , bid 7",13.0
"Illinois 2016 , bid 8",11.375
"Illinois 2016 , bid 9",10.11111111111111
"Illinois 2016 , bid 10",9.1
"Illinois 2016 , bid 11",8.272727272727273
"Illinois 2016 , bid 12",7.583333333333333
"Illinois 2016 , bid 13",7.0
"Illinois 2016 , bid 14",6.5
"Illinois 2016 , bid 15",6.066666666666666
"Illinois 2016 , bid 16",5.6875
"Illinois 2016 , bid 17",5.352941176470588
"Illinois 2016 , bid 18",5.055555555555555
"Illinois 2016 NA, bid 1",267.0
"Illinois 2016 NA, bid 2",133.5
"Illinois 2016 NA, bid 3",89.0
"Illinois 2016 NA, bid 4",66.75
"Illinois 2016 NA, bid 5",53.4
"Illinois 2016 NA, bid 6",44.5
"Illinois 2016 NA, bid 7",38.142857142857146
"Illinois 2016 NA, bid 8",33.375
"Illinois 2016 NA, bid 9",29.666666666666668
"Illinois 2016 NA, bid 10",26.7
"Illinois 2016 NA, bid 11",24.272727272727273
"Illinois 2016 NA, bid 12",22.25
"Illinois 2016 NA, bid 13",20.53846153846154
"Illinois 2016 NA, bid 14",19.071428571428573
"Illinois 2016 NA, bid 15",17.8
"Illinois 2016 NA, bid 16",16.6875
"Illinois 2016 NA, bid 17",15.705882352941176
"Illinois 2016 NA, bid 18",14.833333333333334
"Illinois 2016 democrat, bid 1",2810536.0
"Illinois 2016 democrat, bid 2",1405268.0
"Illinois 2016 democrat, bid 3",936845.3333333334
"Illinois 2016 democrat, bid 4",702634.0
"Illinois 2016 democrat, bid 5",562107.2
"Illinois 2016 democrat, bid 6",468422.6666666667
"Illinois 2016 democrat, bid 7",401505.14285714284
"Illinois 2016 democrat, bid 8",351317.0
"Illinois 2016 democrat, bid 9",312281.77777777775
"Illinois 2016 democrat, bid 10",281053.6
"Illinois 2016 democrat, bid 11",255503.27272727274
"Illinois 2016 democrat, bid 12",234211.33333333334
"Illinois 2016 democrat, bid 13",216195.07692307694
"Illinois 2016 democrat, bid 14",200752.57142857142
"Illinois 2016 democrat, bid 15",187369.06666666668
"Illinois 2016 democrat, bid 16",175658.5
"Illinois 2016 democrat, bid 17",165325.64705882352
"Illinois 2016 democrat, bid 18",156140.88888888888
"Illinois 2016 green, bid 1",33437.0
"Illinois 2016 green, bid 2",16718.5
"Illinois 2016 green, bid 3",11145.666666666666
"Illinois 2016 green, bid 4",8359.25
"Illinois 2016 green, bid 5",6687.4
"Illinois 2016 green, bid 6",5572.833333333333
"Illinois 2016 green, bid 7",4776.714285714285
"Illinois 2016 green, bid 8",4179.625
"Illinois 2016 green, bid 9",3715.222222222222
"Illinois 2016 green, bid 10",3343.7
"Illinois 2016 green, bid 11",3039.7272727272725
"Illinois 2016 green, bid 12",2786.4166666666665
"Illinois 2016 green, bid 13",2572.076923076923
"Illinois 2016 green, bid 14",2388.3571428571427
"Illinois 2016 green, bid 15",2229.133333333333
"Illinois 2016 green, bid 16",2089.8125
"Illinois 2016 green, bid 17",1966.8823529411766
"Illinois 2016 green, bid 18",1857.611111111111
"Illinois 2016 republican, bid 1",2397436.0
"Illinois 2016 republican, bid 2",1198718.0
"Illinois 2016 republican, bid 3",799145.3333333334
"Illinois 2016 republican, bid 4",599359.0
"Illinois 2016 republican, bid 5",479487.2
"Illinois 2016 republican, bid 6",399572.6666666667
"Illinois 2016 republican, bid 7",342490.85714285716
"Illinois 2016 republican, bid 8",299679.5
"Illinois 2016 republican, bid 9",266381.77777777775
"Illinois 2016 republican, bid 10",239743.6
"Illinois 2016 republican, bid 11",217948.72727272726
"Illinois 2016 republican, bid 12",199786.33333333334
"Illinois 2016 republican, bid 13",184418.15384615384
"Illinois 2016 republican, bid 14",171245.42857142858
"Illinois 2016 republican, bid 15",159829.06666666668
"Illinois 2016 republican, bid 16",149839.75
"Illinois 2016 republican, bid 17",141025.64705882352
"Illinois 2016 republican, bid 18",133190.88888888888
"Indiana 2016 NA, bid 1",17.0
"Indiana 2016 NA, bid 2",8.5
"Indiana 2016 NA, bid 3",5.666666666666667
"Indiana 2016 NA, bid 4",4.25
"Indiana 2016 NA, bid 5",3.4
"Indiana 2016 NA, bid 6",2.8333333333333335
"Indiana 2016 NA, bid 7",2.4285714285714284
"Indiana 2016 NA, bid 8",2.125
"Indiana 2016 NA, bid 9",1.8888888888888888
"Indiana 2016 democrat, bid 1",1052901.0
"Indiana 2016 democrat, bid 2",526450.5
"Indiana 2016 democrat, bid 3",350967.0
"Indiana 2016 democrat, bid 4",263225.25
"Indiana 2016 democrat, bid 5",210580.2
"Indiana 2016 democrat, bid 6",175483.5
"Indiana 2016 democrat, bid 7",150414.42857142858
"Indiana 2016 democrat, bid 8",131612.625
"Indiana 2016 democrat, bid 9",116989.0
"Indiana 2016 libertarian, bid 1",162460.0
"Indiana 2016 libertarian, bid 2",81230.0
"Indiana 2016 libertarian, bid 3",54153.333333333336
"Indiana 2016 libertarian, bid 4",40615.0
"Indiana 2016 libertarian, bid 5",32492.0
"Indiana 2016 libertarian, bid 6",27076.666666666668
"Indiana 2016 libertarian, bid 7",23208.571428571428
"Indiana 2016 libertarian, bid 8",20307.5
