,0
"Arkansas 2016 NA, bid 2",535.0
"Arkansas 2016 NA, bid 3",356.6666666666667
"Arkansas 2016 NA, bid 4",267.5
"Arkansas 2016 democrat, bid 1",400602.0
"Arkansas 2016 democrat, bid 2",200301.0
"Arkansas 2016 democrat, bid 3",133534.0
"Arkansas 2016 democrat, bid 4",100150.5
"Arkansas 2016 libertarian, bid 1",43866.0
"Arkansas 2016 libertarian, bid 2",21933.0
"Arkansas 2016 libertarian, bid 3",14622.0
"Arkansas 2016 libertarian, bid 4",10966.5
"Arkansas 2016 republican, bid 1",661984.0
"Arkansas 2016 republican, bid 2",330992.0
"Arkansas 2016 republican, bid 3",220661.33333333334
"Arkansas 2016 republican, bid 4",165496.0
"California 2016 democrat, bid 1",12244170.0
"California 2016 democrat, bid 2",6122085.0
"California 2016 democrat, bid 3",4081390.0
"California 2016 democrat, bid 4",3061042.5
"California 2016 democrat, bid 5",2448834.0
"California 2016 democrat, bid 6",2040695.0
"California 2016 democrat, bid 7",1749167.142857143
"California 2016 democrat, bid 8",1530521.25
"California 2016 democrat, bid 9",1360463.3333333333
"California 2016 democrat, bid 10",1224417.0
"California 2016 democrat, bid 11",1113106.3636363635
"California 2016 democrat, bid 12",1020347.5
"California 2016 democrat, bid 13",941859.2307692308
"California 2016 democrat, bid 14",874583.5714285715
"California 2016 democrat, bid 15",816278.0
"California 2016 democrat, bid 16",765260.625
"California 2016 democrat, bid 17",720245.2941176471
"California 2016 democrat, bid 18",680231.6666666666
"California 2016 democrat, bid 19",644430.0
"California 2016 democrat, bid 20",612208.5
"California 2016 democrat, bid 21",583055.7142857143
"California 2016 democrat, bid 22",556553.1818181818
"California 2016 democrat, bid 23",532355.2173913043
"California 2016 democrat, bid 24",510173.75
"California 2016 democrat, bid 25",489766.8
"California 2016 democrat, bid 26",470929.6153846154
"California 2016 democrat, bid 27",453487.77777777775
"California 2016 democrat, bid 28",437291.78571428574
"California 2016 democrat, bid 29",422212.7586206897
"California 2016 democrat, bid 30",408139.0
"California 2016 democrat, bid 31",394973.22580645164
"California 2016 democrat, bid 32",382630.3125
"California 2016 democrat, bid 33",371035.45454545453
"California 2016 democrat, bid 34",360122.64705882355
"California 2016 democrat, bid 35",349833.4285714286
"California 2016 democrat, bid 36",340115.8333333333
"California 2016 democrat, bid 37",330923.5135135135
"California 2016 democrat, bid 38",322215.0
"California 2016 democrat, bid 39",313953.07692307694
"California 2016 democrat, bid 40",306104.25
"California 2016 democrat, bid 41",298638.2926829268
"California 2016 democrat, bid 42",291527.85714285716
"California 2016 democrat, bid 43",284748.1395348837
"California 2016 democrat, bid 44",278276.5909090909
"California 2016 democrat, bid 45",272092.6666666667
"California 2016 democrat, bid 46",266177.60869565216
"California 2016 democrat, bid 47",260514.25531914894
"California 2016 democrat, bid 48",255086.875
"California 2016 democrat, bid 49",249881.02040816325
"California 2016 democrat, bid 50",244883.4
"California 2016 democrat, bid 51",240081.76470588235
"California 2016 democrat, bid 52",235464.8076923077
"California 2016 democrat, bid 53",231022.0754716981
"Colorado 2016 democrat, bid 1",1370710.0
"Colorado 2016 democrat, bid 2",685355.0
"Colorado 2016 democrat, bid 3",456903.3333333333
"Colorado 2016 democrat, bid 4",342677.5
"Colorado 2016 democrat, bid 5",274142.0
"Colorado 2016 democrat, bid 6",228451.66666666666
"Colorado 2016 democrat, bid 7",195815.7142857143
"Colorado 2016 green, bid 1",36805.0
"Colorado 2016 green, bid 2",18402.5
"Colorado 2016 green, bid 3",12268.333333333334
"Colorado 2016 green, bid 4",9201.25
"Colorado 2016 green, bid 5",7361.0
"Colorado 2016 green, bid 6",6134.166666666667
"Colorado 2016 green, bid 7",5257.857142857143
"Colorado 2016 libertarian, bid 1",99277.0
"Colorado 2016 libertarian, bid 2",49638.5
"Colorado 2016 libertarian, bid 3",33092.333333333336
"Colorado 2016 libertarian, bid 4",24819.25
"Colorado 2016 libertarian, bid 5",19855.4
"Colorado 2016 libertarian, bid 6",16546.166666666668
"Colorado 2016 libertarian, bid 7",14182.42857142857
"Colorado 2016 none, bid 1",11577.0
"Colorado 2016 none, bid 2",5788.5
"Colorado 2016 none, bid 3",3859.0
"Colorado 2016 none, bid 4",2894.25
"Colorado 2016 none, bid 5",2315.4
"Colorado 2016 none, bid 6",1929.5
"Colorado 2016 none, bid 7",1653.857142857143
"Colorado 2016 republican, bid 1",1215318.0
"Colorado 2016 republican, bid 2",607659.0
"Colorado 2016 republican, bid 3",405106.0
"Colorado 2016 republican, bid 4",303829.5
"Colorado 2016 republican, bid 5",243063.6
"Colorado 2016 republican, bid 6",202553.0
"Colorado 2016 republican, bid 7",173616.85714285713
"Colorado 2016 unity party of colorado, bid 1",9336.0
"Colorado 2016 unity party of colorado, bid 2",4668.0
"Colorado 2016 unity party of colorado, bid 3",3112.0
"Colorado 2016 unity party of colorado, bid 4",2334.0
"Colorado 2016 unity party of colorado, bid 5",1867.2
"Colorado 2016 unity party of colorado, bid 6",1556.0
"Colorado 2016 unity party of colorado, bid 7",1333.7142857142858
"Connecticut 2016 NA, bid 1",38.0
"Connecticut 2016 NA, bid 2",19.0
"Connecticut 2016 NA, bid 3",12.666666666666666
"Connecticut 2016 NA, bid 4",9.5
"Connecticut 2016 NA, bid 5",7.6
"Connecticut 2016 democrat, bid 1",920766.0
"Connecticut 2016 democrat, bid 2",460383.0
"Connecticut 2016 democrat, bid 3",306922.0
"Connecticut 2016 democrat, bid 4",230191.5
"Connecticut 2016 democrat, bid 5",184153.2
"Connecticut 2016 green, bid 1",16713.0
"Connecticut 2016 green, bid 2",8356.5
"Connecticut 2016 green, bid 3",5571.0
"Connecticut 2016 green, bid 4",4178.25
"Connecticut 2016 green, bid 5",3342.6
"Connecticut 2016 libertarian, bid 1",18190.0
"Connecticut 2016 libertarian, bid 2",9095.0
"Connecticut 2016 libertarian, bid 3",6063.333333333333
"Connecticut 2016 libertarian, bid 4",4547.5
"Connecticut 2016 libertarian, bid 5",3638.0
"Connecticut 2016 republican, bid 1",552621.0
"Connecticut 2016 republican, bid 2",276310.5
"Connecticut 2016 republican, bid 3",184207.0
"Connecticut 2016 republican, bid 4",138155.25
"Connecticut 2016 republican, bid 5",110524.2
"Connecticut 2016 working families, bid 1",87948.0
"Connecticut 2016 working families, bid 2",43974.0
"Connecticut 2016 working families, bid 3",29316.0
"Connecticut 2016 working families, bid 4",21987.0
"Connecticut 2016 working families, bid 5",17589.6
"Florida 2016 , bid 1",56.0
"Florida 2016 , bid 2",28.0
"Florida 2016 , bid 3",18.666666666666668
"Florida 2016 , bid 4",14.0
"Florida 2016 , bid 5",11.2
"Florida 2016 , bid 6",9.333333333333334
"Florida 2016 , bid 7",8.0
"Florida 2016 , bid 8",7.0
"Florida 2016 , bid 9",6.222222222222222
"Florida 2016 , bid 10",5.6
"Florida 2016 , bid 11",5.090909090909091
"Florida 2016 , bid 12",4.666666666666667
"Florida 2016 , bid 13",4.3076923076923075
"Florida 2016 , bid 14",4.0
"Florida 2016 , bid 15",3.7333333333333334
"Florida 2016 , bid 16",3.5
"Florida 2016 , bid 17",3.2941176470588234
"Florida 2016 , bid 18",3.111111111111111
"Florida 2016 , bid 19",2.9473684210526314
"Florida 2016 , bid 20",2.8
"Florida 2016 , bid 21",2.6666666666666665
"Florida 2016 , bid 22",2.5454545454545454
"Florida 2016 , bid 23",2.4347826086956523
"Florida 2016 , bid 24",2.3333333333333335
"Florida 2016 , bid 25",2.24
"Florida 2016 , bid 26",2.1538461538461537
"Florida 2016 , bid 27",2.074074074074074
"Florida 2016 NA, bid 1",104.0
"Florida 2016 NA, bid 2",52.0
"Florida 2016 NA, bid 3",34.666666666666664
"Florida 2016 NA, bid 4",26.0
"Florida 2016 NA, bid 5",20.8
"Florida 2016 NA, bid 6",17.333333333333332
"Florida 2016 NA, bid 7",14.857142857142858
"Florida 2016 NA, bid 8",13.0
"Florida 2016 NA, bid 9",11.555555555555555
"Florida 2016 NA, bid 10",10.4
"Florida 2016 NA, bid 11",9.454545454545455
"Florida 2016 NA, bid 12",8.666666666666666
"Florida 2016 NA, bid 13",8.0
"Florida 2016 NA, bid 14",7.428571428571429
"Florida 2016 NA, bid 15",6.933333333333334
"Florida 2016 NA, bid 16",6.5
"Florida 2016 NA, bid 17",6.117647058823529
"Florida 2016 NA, bid 18",5.777777777777778
"Florida 2016 NA, bid 19",5.473684210526316
"Florida 2016 NA, bid 20",5.2
"Florida 2016 NA, bid 21",4.9523809523809526
"Florida 2016 NA, bid 22",4.7272727272727275
"Florida 2016 NA, bid 23",4.521739130434782
"Florida 2016 NA, bid 24",4.333333333333333
"Florida 2016 NA, bid 25",4.16
"Florida 2016 NA, bid 26",4.0
"Florida 2016 NA, bid 27",3.8518518518518516
"Florida 2016 democrat, bid 1",4122088.0
"Florida 2016 democrat, bid 2",2061044.0
"Florida 2016 democrat, bid 3",1374029.3333333333
"Florida 2016 democrat, bid 4",1030522.0
"Florida 2016 democrat, bid 5",824417.6
"Florida 2016 democrat, bid 6",687014.6666666666
"Florida 2016 democrat, bid 7",588869.7142857143
"Florida 2016 democrat, bid 8",515261.0
"Florida 2016 democrat, bid 9",458009.77777777775
"Florida 2016 democrat, bid 10",412208.8
"Florida 2016 democrat, bid 11",374735.2727272727
"Florida 2016 democrat, bid 12",343507.3333333333
"Florida 2016 democrat, bid 13",317083.6923076923
"Florida 2016 democrat, bid 14",294434.85714285716
"Florida 2016 democrat, bid 15",274805.86666666664
"Florida 2016 democrat, bid 16",257630.5
"Florida 2016 democrat, bid 17",242475.76470588235
"Florida 2016 democrat, bid 18",229004.88888888888
"Florida 2016 democrat, bid 19",216952.0
"Florida 2016 democrat, bid 20",206104.4
"Florida 2016 democrat, bid 21",196289.90476190476
"Florida 2016 democrat, bid 22",187367.63636363635
"Florida 2016 democrat, bid 23",179221.21739130435
"Florida 2016 democrat, bid 24",171753.66666666666
"Florida 2016 democrat, bid 25",164883.52
"Florida 2016 democrat, bid 26",158541.84615384616
"Florida 2016 democrat, bid 27",152669.92592592593
"Florida 2016 libertarian, bid 1",196956.0
"Florida 2016 libertarian, bid 2",98478.0
"Florida 2016 libertarian, bid 3",65652.0
"Florida 2016 libertarian, bid 4",49239.0
"Florida 2016 libertarian, bid 5",39391.2
"Florida 2016 libertarian, bid 6",32826.0
"Florida 2016 libertarian, bid 7",28136.571428571428
"Florida 2016 libertarian, bid 8",24619.5
"Florida 2016 libertarian, bid 9",21884.0
"Florida 2016 libertarian, bid 10",19695.6
"Florida 2016 libertarian, bid 11",17905.090909090908
"Florida 2016 libertarian, bid 12",16413.0
"Florida 2016 libertarian, bid 13",15150.461538461539
"Florida 2016 libertarian, bid 14",14068.285714285714
"Florida 2016 libertarian, bid 15",13130.4
"Florida 2016 libertarian, bid 16",12309.75
"Florida 2016 libertarian, bid 17",11585.64705882353
"Florida 2016 libertarian, bid 18",10942.0
"Florida 2016 libertarian, bid 19",10366.105263157895
"Florida 2016 libertarian, bid 20",9847.8
"Florida 2016 libertarian, bid 21",9378.857142857143
"Florida 2016 libertarian, bid 22",8952.545454545454
"Florida 2016 libertarian, bid 23",8563.304347826086
"Florida 2016 libertarian, bid 24",8206.5
"Florida 2016 libertarian, bid 25",7878.24
"Florida 2016 libertarian, bid 26",7575.2307692307695
"Florida 2016 libertarian, bid 27",7294.666666666667
"Florida 2016 none, bid 1",147425.0
"Florida 2016 none, bid 2",73712.5
"Florida 2016 none, bid 3",49141.666666666664
"Florida 2016 none, bid 4",36856.25
"Florida 2016 none, bid 5",29485.0
"Florida 2016 none, bid 6",24570.833333333332
"Florida 2016 none, bid 7",21060.714285714286
"Florida 2016 none, bid 8",18428.125
"Florida 2016 none, bid 9",16380.555555555555
"Florida 2016 none, bid 10",14742.5
"Florida 2016 none, bid 11",13402.272727272728
"Florida 2016 none, bid 12",12285.416666666666
"Florida 2016 none, bid 13",11340.384615384615
"Florida 2016 none, bid 14",10530.357142857143
"Florida 2016 none, bid 15",9828.333333333334
"Florida 2016 none, bid 16",9214.0625
"Florida 2016 none, bid 17",8672.058823529413
"Florida 2016 none, bid 18",8190.277777777777
"Florida 2016 none, bid 19",7759.210526315789
"Florida 2016 none, bid 20",7371.25
"Florida 2016 none, bid 21",7020.238095238095
"Florida 2016 none, bid 22",6701.136363636364
"Florida 2016 none, bid 23",6409.782608695652
"Florida 2016 none, bid 24",6142.708333333333
"Florida 2016 none, bid 25",5897.0
"Florida 2016 none, bid 26",5670.192307692308
"Florida 2016 none, bid 27",5460.185185185185
"Florida 2016 republican, bid 1",4835191.0
"Florida 2016 republican, bid 2",2417595.5
"Florida 2016 republican, bid 3",1611730.3333333333
"Florida 2016 republican, bid 4",1208797.75
"Florida 2016 republican, bid 5",967038.2
"Florida 2016 republican, bid 6",805865.1666666666
"Florida 2016 republican, bid 7",690741.5714285715
"Florida 2016 republican, bid 8",604398.875
"Florida 2016 republican, bid 9",537243.4444444445
"Florida 2016 republican, bid 10",483519.1
"Florida 2016 republican, bid 11",439562.8181818182
"Florida 2016 republican, bid 12",402932.5833333333
"Florida 2016 republican, bid 13",371937.76923076925
"Florida 2016 republican, bid 14",345370.78571428574
"Florida 2016 republican, bid 15",322346.06666666665
"Florida 2016 republican, bid 16",302199.4375
"Florida 2016 republican, bid 17",284423.0
"Florida 2016 republican, bid 18",268621.72222222225
"Florida 2016 republican, bid 19",254483.73684210525
"Florida 2016 republican, bid 20",241759.55
"Florida 2016 republican, bid 21",230247.19047619047
"Florida 2016 republican, bid 22",219781.4090909091
"Florida 2016 republican, bid 23",210225.69565217392
"Florida 2016 republican, bid 24",201466.29166666666
"Florida 2016 republican, bid 25",193407.64
"Florida 2016 republican, bid 26",185968.88461538462
"Florida 2016 republican, bid 27",179081.14814814815
"Georgia 2016 NA, bid 1",813.0
"Georgia 2016 NA, bid 2",406.5
"Georgia 2016 NA, bid 3",271.0
"Georgia 2016 NA, bid 4",203.25
"Georgia 2016 NA, bid 5",162.6
"Georgia 2016 NA, bid 6",135.5
"Georgia 2016 NA, bid 7",116.14285714285714
"Georgia 2016 NA, bid 8",101.625
"Georgia 2016 NA, bid 9",90.33333333333333
"Georgia 2016 NA, bid 10",81.3
"Georgia 2016 NA, bid 11",73.9090909090909
"Georgia 2016 NA, bid 12",67.75
"Georgia 2016 NA, bid 13",62.53846153846154
"Georgia 2016 NA, bid 14",58.07142857142857
"Georgia 2016 democrat, bid 1",1599726.0
"Georgia 2016 democrat, bid 2",799863.0
"Georgia 2016 democrat, bid 3",533242.0
"Georgia 2016 democrat, bid 4",399931.5
"Georgia 2016 democrat, bid 5",319945.2
"Georgia 2016 democrat, bid 6",266621.0
"Georgia 2016 democrat, bid 7",228532.2857142857
"Georgia 2016 democrat, bid 8",199965.75
"Georgia 2016 democrat, bid 9",177747.33333333334
"Georgia 2016 democrat, bid 10",159972.6
"Georgia 2016 democrat, bid 11",145429.63636363635
"Georgia 2016 democrat, bid 12",133310.5
"Georgia 2016 democrat, bid 13",123055.84615384616
"Georgia 2016 democrat, bid 14",114266.14285714286
"Georgia 2016 libertarian, bid 1",162260.0
"Georgia 2016 libertarian, bid 2",81130.0
"Georgia 2016 libertarian, bid 3",54086.666666666664
"Georgia 2016 libertarian, bid 4",40565.0
"Georgia 2016 libertarian, bid 5",32452.0
"Georgia 2016 libertarian, bid 6",27043.333333333332
"Georgia 2016 libertarian, bid 7",23180.0
"Georgia 2016 libertarian, bid 8",20282.5
"Georgia 2016 libertarian, bid 9",18028.88888888889
"Georgia 2016 libertarian, bid 10",16226.0
"Georgia 2016 libertarian, bid 11",14750.90909090909
"Georgia 2016 libertarian, bid 12",13521.666666666666
"Georgia 2016 libertarian, bid 13",12481.538461538461
"Georgia 2016 libertarian, bid 14",11590.0
"Georgia 2016 republican, bid 1",2135806.0
"Georgia 2016 republican, bid 2",1067903.0
"Georgia 2016 republican, bid 3",711935.3333333334
"Georgia 2016 republican, bid 4",533951.5
"Georgia 2016 republican, bid 5",427161.2
"Georgia 2016 republican, bid 6",355967.6666666667
"Georgia 2016 republican, bid 7",305115.14285714284
"Georgia 2016 republican, bid 8",266975.75
"Georgia 2016 republican, bid 9",237311.77777777778
"Georgia 2016 republican, bid 10",213580.6
"Georgia 2016 republican, bid 11",194164.18181818182
"Georgia 2016 republican, bid 12",177983.83333333334
"Georgia 2016 republican, bid 13",164292.76923076922
"Georgia 2016 republican, bid 14",152557.57142857142
"Hawaii 2016 , bid 1",21102.0
"Hawaii 2016 , bid 2",10551.0
"Hawaii 2016 american shopping party, bid 1",1393.0
"Hawaii 2016 american shopping party, bid 2",696.5
"Hawaii 2016 constitution, bid 1",9103.0
"Hawaii 2016 constitution, bid 2",4551.5
"Hawaii 2016 democrat, bid 1",306604.0
"Hawaii 2016 democrat, bid 2",153302.0
"Hawaii 2016 libertarian, bid 1",6809.0
"Hawaii 2016 libertarian, bid 2",3404.5
"Hawaii 2016 republican, bid 1",92653.0
"Hawaii 2016 republican, bid 2",46326.5
"Idaho 2016 constitution, bid 1",41677.0
"Idaho 2016 constitution, bid 2",20838.5
"Idaho 2016 democrat, bid 1",188249.0
"Idaho 2016 democrat, bid 2",94124.5
"Idaho 2016 republican, bid 1",449017.0
"Idaho 2016 republican, bid 2",224508.5
"Illinois 2016 NA, bid 1",639.0
"Illinois 2016 NA, bid 2",319.5
"Illinois 2016 NA, bid 3",213.0
"Illinois 2016 NA, bid 4",159.75
"Illinois 2016 NA, bid 5",127.8
"Illinois 2016 NA, bid 6",106.5
"Illinois 2016 NA, bid 7",91.28571428571429
"Illinois 2016 NA, bid 8",79.875
"Illinois 2016 NA, bid 9",71.0
"Illinois 2016 NA, bid 10",63.9
"Illinois 2016 NA, bid 11",58.09090909090909
"Illinois 2016 NA, bid 12",53.25
"Illinois 2016 NA, bid 13",49.15384615384615
"Illinois 2016 NA, bid 14",45.642857142857146
"Illinois 2016 NA, bid 15",42.6
"Illinois 2016 NA, bid 16",39.9375
"Illinois 2016 NA, bid 17",37.588235294117645
"Illinois 2016 NA, bid 18",35.5
"Illinois 2016 democrat, bid 1",3012940.0
"Illinois 2016 democrat, bid 2",1506470.0
"Illinois 2016 democrat, bid 3",1004313.3333333334
"Illinois 2016 democrat, bid 4",753235.0
"Illinois 2016 democrat, bid 5",602588.0
"Illinois 2016 democrat, bid 6",502156.6666666667
"Illinois 2016 democrat, bid 7",430420.0
"Illinois 2016 democrat, bid 8",376617.5
"Illinois 2016 democrat, bid 9",334771.1111111111
"Illinois 2016 democrat, bid 10",301294.0
"Illinois 2016 democrat, bid 11",273903.63636363635
"Illinois 2016 democrat, bid 12",251078.33333333334
"Illinois 2016 democrat, bid 13",231764.61538461538
"Illinois 2016 democrat, bid 14",215210.0
"Illinois 2016 democrat, bid 15",200862.66666666666
"Illinois 2016 democrat, bid 16",188308.75
"Illinois 2016 democrat, bid 17",177231.76470588235
"Illinois 2016 democrat, bid 18",167385.55555555556
"Illinois 2016 green, bid 1",117619.0
"Illinois 2016 green, bid 2",58809.5
"Illinois 2016 green, bid 3",39206.333333333336
"Illinois 2016 green, bid 4",29404.75
"Illinois 2016 green, bid 5",23523.8
"Illinois 2016 green, bid 6",19603.166666666668
"Illinois 2016 green, bid 7",16802.714285714286
"Illinois 2016 green, bid 8",14702.375
"Illinois 2016 green, bid 9",13068.777777777777
"Illinois 2016 green, bid 10",11761.9
"Illinois 2016 green, bid 11",10692.636363636364
"Illinois 2016 green, bid 12",9801.583333333334
"Illinois 2016 green, bid 13",9047.615384615385
"Illinois 2016 green, bid 14",8401.357142857143
"Illinois 2016 green, bid 15",7841.266666666666
"Illinois 2016 green, bid 16",7351.1875
"Illinois 2016 green, bid 17",6918.764705882353
"Illinois 2016 green, bid 18",6534.388888888889
"Illinois 2016 libertarian, bid 1",175988.0
"Illinois 2016 libertarian, bid 2",87994.0
"Illinois 2016 libertarian, bid 3",58662.666666666664
"Illinois 2016 libertarian, bid 4",43997.0
"Illinois 2016 libertarian, bid 5",35197.6
"Illinois 2016 libertarian, bid 6",29331.333333333332
"Illinois 2016 libertarian, bid 7",25141.14285714286
"Illinois 2016 libertarian, bid 8",21998.5
"Illinois 2016 libertarian, bid 9",19554.222222222223
"Illinois 2016 libertarian, bid 10",17598.8
"Illinois 2016 libertarian, bid 11",15998.90909090909
"Illinois 2016 libertarian, bid 12",14665.666666666666
"Illinois 2016 libertarian, bid 13",13537.538461538461
"Illinois 2016 libertarian, bid 14",12570.57142857143
"Illinois 2016 libertarian, bid 15",11732.533333333333
"Illinois 2016 libertarian, bid 16",10999.25
"Illinois 2016 libertarian, bid 17",10352.235294117647
"Illinois 2016 libertarian, bid 18",9777.111111111111
"Illinois 2016 republican, bid 1",2184692.0
"Illinois 2016 republican, bid 2",1092346.0
"Illinois 2016 republican, bid 3",728230.6666666666
"Illinois 2016 republican, bid 4",546173.0
"Illinois 2016 republican, bid 5",436938.4
"Illinois 2016 republican, bid 6",364115.3333333333
"Illinois 2016 republican, bid 7",312098.85714285716
"Illinois 2016 republican, bid 8",273086.5
"Illinois 2016 republican, bid 9",242743.55555555556
"Illinois 2016 republican, bid 10",218469.2
"Illinois 2016 republican, bid 11",198608.36363636365
"Illinois 2016 republican, bid 12",182057.66666666666
"Illinois 2016 republican, bid 13",168053.23076923078
"Illinois 2016 republican, bid 14",156049.42857142858
"Illinois 2016 republican, bid 15",145646.13333333333
"Illinois 2016 republican, bid 16",136543.25
"Illinois 2016 republican, bid 17",128511.29411764706
"Illinois 2016 republican, bid 18",121371.77777777778
"Indiana 2016 NA, bid 1",127.0
"Indiana 2016 NA, bid 2",63.5
"Indiana 2016 NA, bid 3",42.333333333333336
"Indiana 2016 NA, bid 4",31.75
"Indiana 2016 NA, bid 5",25.4
"Indiana 2016 NA, bid 6",21.166666666666668
"Indiana 2016 NA, bid 7",18.142857142857142
"Indiana 2016 NA, bid 8",15.875
"Indiana 2016 NA, bid 9",14.11111111111111
"Indiana 2016 democrat, bid 1",1158947.0
"Indiana 2016 democrat, bid 2",579473.5
"Indiana 2016 democrat, bid 3",386315.6666666667
"Indiana 2016 democrat, bid 4",289736.75
"Indiana 2016 democrat, bid 5",231789.4
"Indiana 2016 democrat, bid 6",193157.83333333334
"Indiana 2016 democrat, bid 7",165563.85714285713
"Indiana 2016 democrat, bid 8",144868.375
"Indiana 2016 democrat, bid 9",128771.88888888889
"Indiana 2016 libertarian, bid 1",149481.0
"Indiana 2016 libertarian, bid 2",74740.5
"Indiana 2016 libertarian, bid 3",49827.0
"Indiana 2016 libertarian, bid 4",37370.25
"Indiana 2016 libertarian, bid 5",29896.2
"Indiana 2016 libertarian, bid 6",24913.5
"Indiana 2016 libertarian, bid 7",21354.428571428572
"Indiana 2016 libertarian, bid 8",18685.125
"Indiana 2016 libertarian, bid 9",16609.0
"Indiana 2016 republican, bid 1",1423991.0
"Indiana 2016 republican, bid 2",711995.5
"Indiana 2016 republican, bid 3",474663.6666666667
"Indiana 2016 republican, bid 4",355997.75
"Indiana 2016 republican, bid 5",284798.2
"Indiana 2016 republican, bid 6",237331.83333333334
"Indiana 2016 republican, bid 7",203427.2857142857
"Indiana 2016 republican, bid 8",177998.875
"Indiana 2016 republican, bid 9",158221.22222222222
"Iowa 2016 NA, bid 1",1685.0
"Iowa 2016 NA, bid 2",842.5
"Iowa 2016 NA, bid 3",561.6666666666666
"Iowa 2016 NA, bid 4",421.25
"Iowa 2016 democrat, bid 1",549460.0
"Iowa 2016 democrat, bid 2",274730.0
"Iowa 2016 democrat, bid 3",183153.33333333334
"Iowa 2016 democrat, bid 4",137365.0
"Iowa 2016 libertarian, bid 1",41794.0
"Iowa 2016 libertarian, bid 2",20897.0
"Iowa 2016 libertarian, bid 3",13931.333333333334
"Iowa 2016 libertarian, bid 4",10448.5
"Iowa 2016 new independent party iowa, bid 1",17649.0
"Iowa 2016 new independent party iowa, bid 2",8824.5
"Iowa 2016 new independent party iowa, bid 3",5883.0
"Iowa 2016 new independent party iowa, bid 4",4412.25
"Iowa 2016 nominated by petition, bid 1",4441.0
"Iowa 2016 nominated by petition, bid 2",2220.5
