,0
"Colorado 2014 NA, bid 6",6.333333333333333
"Colorado 2014 NA, bid 7",5.428571428571429
"Colorado 2014 democrat, bid 1",944203.0
"Colorado 2014 democrat, bid 2",472101.5
"Colorado 2014 democrat, bid 3",314734.3333333333
"Colorado 2014 democrat, bid 4",236050.75
"Colorado 2014 democrat, bid 5",188840.6
"Colorado 2014 democrat, bid 6",157367.16666666666
"Colorado 2014 democrat, bid 7",134886.14285714287
"Colorado 2014 libertarian, bid 1",52876.0
"Colorado 2014 libertarian, bid 2",26438.0
"Colorado 2014 libertarian, bid 3",17625.333333333332
"Colorado 2014 libertarian, bid 4",13219.0
"Colorado 2014 libertarian, bid 5",10575.2
"Colorado 2014 libertarian, bid 6",8812.666666666666
"Colorado 2014 libertarian, bid 7",7553.714285714285
"Colorado 2014 republican, bid 1",983891.0
"Colorado 2014 republican, bid 2",491945.5
"Colorado 2014 republican, bid 3",327963.6666666667
"Colorado 2014 republican, bid 4",245972.75
"Colorado 2014 republican, bid 5",196778.2
"Colorado 2014 republican, bid 6",163981.83333333334
"Colorado 2014 republican, bid 7",140555.85714285713
"Colorado 2014 unaffiliated, bid 1",53623.0
"Colorado 2014 unaffiliated, bid 2",26811.5
"Colorado 2014 unaffiliated, bid 3",17874.333333333332
"Colorado 2014 unaffiliated, bid 4",13405.75
"Colorado 2014 unaffiliated, bid 5",10724.6
"Colorado 2014 unaffiliated, bid 6",8937.166666666666
"Colorado 2014 unaffiliated, bid 7",7660.428571428572
"Colorado 2014 unity party of colorado, bid 1",6427.0
"Colorado 2014 unity party of colorado, bid 2",3213.5
"Colorado 2014 unity party of colorado, bid 3",2142.3333333333335
"Colorado 2014 unity party of colorado, bid 4",1606.75
"Colorado 2014 unity party of colorado, bid 5",1285.4
"Colorado 2014 unity party of colorado, bid 6",1071.1666666666667
"Colorado 2014 unity party of colorado, bid 7",918.1428571428571
"Delaware 2014 democrat, bid 1",130655.0
"Delaware 2014 green, bid 1",4560.0
"Delaware 2014 republican, bid 1",98823.0
"Georgia 2014 NA, bid 1",44.0
"Georgia 2014 NA, bid 2",22.0
"Georgia 2014 NA, bid 3",14.666666666666666
"Georgia 2014 NA, bid 4",11.0
"Georgia 2014 NA, bid 5",8.8
"Georgia 2014 NA, bid 6",7.333333333333333
"Georgia 2014 NA, bid 7",6.285714285714286
"Georgia 2014 NA, bid 8",5.5
"Georgia 2014 NA, bid 9",4.888888888888889
"Georgia 2014 NA, bid 10",4.4
"Georgia 2014 NA, bid 11",4.0
"Georgia 2014 NA, bid 12",3.6666666666666665
"Georgia 2014 NA, bid 13",3.3846153846153846
"Georgia 2014 NA, bid 14",3.142857142857143
"Georgia 2014 democrat, bid 1",1160811.0
"Georgia 2014 democrat, bid 2",580405.5
"Georgia 2014 democrat, bid 3",386937.0
"Georgia 2014 democrat, bid 4",290202.75
"Georgia 2014 democrat, bid 5",232162.2
"Georgia 2014 democrat, bid 6",193468.5
"Georgia 2014 democrat, bid 7",165830.14285714287
"Georgia 2014 democrat, bid 8",145101.375
"Georgia 2014 democrat, bid 9",128979.0
"Georgia 2014 democrat, bid 10",116081.1
"Georgia 2014 democrat, bid 11",105528.27272727272
"Georgia 2014 democrat, bid 12",96734.25
"Georgia 2014 democrat, bid 13",89293.15384615384
"Georgia 2014 democrat, bid 14",82915.07142857143
"Georgia 2014 libertarian, bid 1",48862.0
"Georgia 2014 libertarian, bid 2",24431.0
"Georgia 2014 libertarian, bid 3",16287.333333333334
"Georgia 2014 libertarian, bid 4",12215.5
"Georgia 2014 libertarian, bid 5",9772.4
"Georgia 2014 libertarian, bid 6",8143.666666666667
"Georgia 2014 libertarian, bid 7",6980.285714285715
"Georgia 2014 libertarian, bid 8",6107.75
"Georgia 2014 libertarian, bid 9",5429.111111111111
"Georgia 2014 libertarian, bid 10",4886.2
"Georgia 2014 libertarian, bid 11",4442.0
"Georgia 2014 libertarian, bid 12",4071.8333333333335
"Georgia 2014 libertarian, bid 13",3758.6153846153848
"Georgia 2014 libertarian, bid 14",3490.1428571428573
"Georgia 2014 republican, bid 1",1358088.0
"Georgia 2014 republican, bid 2",679044.0
"Georgia 2014 republican, bid 3",452696.0
"Georgia 2014 republican, bid 4",339522.0
"Georgia 2014 republican, bid 5",271617.6
"Georgia 2014 republican, bid 6",226348.0
"Georgia 2014 republican, bid 7",194012.57142857142
"Georgia 2014 republican, bid 8",169761.0
"Georgia 2014 republican, bid 9",150898.66666666666
"Georgia 2014 republican, bid 10",135808.8
"Georgia 2014 republican, bid 11",123462.54545454546
"Georgia 2014 republican, bid 12",113174.0
"Georgia 2014 republican, bid 13",104468.30769230769
"Georgia 2014 republican, bid 14",97006.28571428571
"Hawaii 2014 , bid 1",15929.0
"Hawaii 2014 , bid 2",7964.5
"Hawaii 2014 democrat, bid 1",246827.0
"Hawaii 2014 democrat, bid 2",123413.5
"Hawaii 2014 libertarian, bid 1",8941.0
"Hawaii 2014 libertarian, bid 2",4470.5
"Hawaii 2014 republican, bid 1",98006.0
"Hawaii 2014 republican, bid 2",49003.0
"Idaho 2014 democrat, bid 1",151574.0
"Idaho 2014 democrat, bid 2",75787.0
"Idaho 2014 republican, bid 1",285596.0
"Idaho 2014 republican, bid 2",142798.0
"Illinois 2014 NA, bid 1",44.0
"Illinois 2014 NA, bid 2",22.0
"Illinois 2014 NA, bid 3",14.666666666666666
"Illinois 2014 NA, bid 4",11.0
"Illinois 2014 NA, bid 5",8.8
"Illinois 2014 NA, bid 6",7.333333333333333
"Illinois 2014 NA, bid 7",6.285714285714286
"Illinois 2014 NA, bid 8",5.5
"Illinois 2014 NA, bid 9",4.888888888888889
"Illinois 2014 NA, bid 10",4.4
"Illinois 2014 NA, bid 11",4.0
"Illinois 2014 NA, bid 12",3.6666666666666665
"Illinois 2014 NA, bid 13",3.3846153846153846
"Illinois 2014 NA, bid 14",3.142857142857143
"Illinois 2014 NA, bid 15",2.933333333333333
"Illinois 2014 NA, bid 16",2.75
"Illinois 2014 NA, bid 17",2.588235294117647
"Illinois 2014 NA, bid 18",2.4444444444444446
"Illinois 2014 democrat, bid 1",1929637.0
"Illinois 2014 democrat, bid 2",964818.5
"Illinois 2014 democrat, bid 3",643212.3333333334
"Illinois 2014 democrat, bid 4",482409.25
"Illinois 2014 democrat, bid 5",385927.4
"Illinois 2014 democrat, bid 6",321606.1666666667
"Illinois 2014 democrat, bid 7",275662.4285714286
"Illinois 2014 democrat, bid 8",241204.625
"Illinois 2014 democrat, bid 9",214404.11111111112
"Illinois 2014 democrat, bid 10",192963.7
"Illinois 2014 democrat, bid 11",175421.54545454544
"Illinois 2014 democrat, bid 12",160803.08333333334
"Illinois 2014 democrat, bid 13",148433.61538461538
"Illinois 2014 democrat, bid 14",137831.2142857143
"Illinois 2014 democrat, bid 15",128642.46666666666
"Illinois 2014 democrat, bid 16",120602.3125
"Illinois 2014 democrat, bid 17",113508.05882352941
"Illinois 2014 democrat, bid 18",107202.05555555556
"Illinois 2014 libertarian, bid 1",135316.0
"Illinois 2014 libertarian, bid 2",67658.0
"Illinois 2014 libertarian, bid 3",45105.333333333336
"Illinois 2014 libertarian, bid 4",33829.0
"Illinois 2014 libertarian, bid 5",27063.2
"Illinois 2014 libertarian, bid 6",22552.666666666668
"Illinois 2014 libertarian, bid 7",19330.85714285714
"Illinois 2014 libertarian, bid 8",16914.5
"Illinois 2014 libertarian, bid 9",15035.111111111111
"Illinois 2014 libertarian, bid 10",13531.6
"Illinois 2014 libertarian, bid 11",12301.454545454546
"Illinois 2014 libertarian, bid 12",11276.333333333334
"Illinois 2014 libertarian, bid 13",10408.923076923076
"Illinois 2014 libertarian, bid 14",9665.42857142857
"Illinois 2014 libertarian, bid 15",9021.066666666668
"Illinois 2014 libertarian, bid 16",8457.25
"Illinois 2014 libertarian, bid 17",7959.764705882353
"Illinois 2014 libertarian, bid 18",7517.555555555556
"Illinois 2014 republican, bid 1",1538522.0
"Illinois 2014 republican, bid 2",769261.0
"Illinois 2014 republican, bid 3",512840.6666666667
"Illinois 2014 republican, bid 4",384630.5
"Illinois 2014 republican, bid 5",307704.4
"Illinois 2014 republican, bid 6",256420.33333333334
"Illinois 2014 republican, bid 7",219788.85714285713
"Illinois 2014 republican, bid 8",192315.25
"Illinois 2014 republican, bid 9",170946.88888888888
"Illinois 2014 republican, bid 10",153852.2
"Illinois 2014 republican, bid 11",139865.63636363635
"Illinois 2014 republican, bid 12",128210.16666666667
"Illinois 2014 republican, bid 13",118347.84615384616
"Illinois 2014 republican, bid 14",109894.42857142857
"Illinois 2014 republican, bid 15",102568.13333333333
"Illinois 2014 republican, bid 16",96157.625
"Illinois 2014 republican, bid 17",90501.29411764706
"Illinois 2014 republican, bid 18",85473.44444444444
"Iowa 2014 NA, bid 1",1111.0
"Iowa 2014 NA, bid 2",555.5
"Iowa 2014 NA, bid 3",370.3333333333333
"Iowa 2014 NA, bid 4",277.75
"Iowa 2014 bob quast for term limits, bid 1",5873.0
"Iowa 2014 bob quast for term limits, bid 2",2936.5
"Iowa 2014 bob quast for term limits, bid 3",1957.6666666666667
"Iowa 2014 bob quast for term limits, bid 4",1468.25
"Iowa 2014 democrat, bid 1",494370.0
"Iowa 2014 democrat, bid 2",247185.0
"Iowa 2014 democrat, bid 3",164790.0
"Iowa 2014 democrat, bid 4",123592.5
"Iowa 2014 independent, bid 1",26815.0
"Iowa 2014 independent, bid 2",13407.5
"Iowa 2014 independent, bid 3",8938.333333333334
"Iowa 2014 independent, bid 4",6703.75
"Iowa 2014 libertarian, bid 1",8232.0
"Iowa 2014 libertarian, bid 2",4116.0
"Iowa 2014 libertarian, bid 3",2744.0
"Iowa 2014 libertarian, bid 4",2058.0
"Iowa 2014 nominated by petition, bid 1",4724.0
"Iowa 2014 nominated by petition, bid 2",2362.0
"Iowa 2014 nominated by petition, bid 3",1574.6666666666667
"Iowa 2014 nominated by petition, bid 4",1181.0
"Iowa 2014 republican, bid 1",588575.0
"Iowa 2014 republican, bid 2",294287.5
"Iowa 2014 republican, bid 3",196191.66666666666
"Iowa 2014 republican, bid 4",147143.75
"Kansas 2014 independent, bid 1",368372.0
"Kansas 2014 independent, bid 2",184186.0
"Kansas 2014 independent, bid 3",122790.66666666667
"Kansas 2014 independent, bid 4",92093.0
"Kansas 2014 libertarian, bid 1",37469.0
"Kansas 2014 libertarian, bid 2",18734.5
"Kansas 2014 libertarian, bid 3",12489.666666666666
"Kansas 2014 libertarian, bid 4",9367.25
"Kansas 2014 republican, bid 1",460350.0
"Kansas 2014 republican, bid 2",230175.0
"Kansas 2014 republican, bid 3",153450.0
"Kansas 2014 republican, bid 4",115087.5
"Kentucky 2014 , bid 1",64.0
"Kentucky 2014 , bid 2",32.0
"Kentucky 2014 , bid 3",21.333333333333332
"Kentucky 2014 , bid 4",16.0
"Kentucky 2014 , bid 5",12.8
"Kentucky 2014 , bid 6",10.666666666666666
"Kentucky 2014 NA, bid 1",79.0
"Kentucky 2014 NA, bid 2",39.5
"Kentucky 2014 NA, bid 3",26.333333333333332
"Kentucky 2014 NA, bid 4",19.75
"Kentucky 2014 NA, bid 5",15.8
"Kentucky 2014 NA, bid 6",13.166666666666666
"Kentucky 2014 democrat, bid 1",584698.0
"Kentucky 2014 democrat, bid 2",292349.0
"Kentucky 2014 democrat, bid 3",194899.33333333334
"Kentucky 2014 democrat, bid 4",146174.5
"Kentucky 2014 democrat, bid 5",116939.6
"Kentucky 2014 democrat, bid 6",97449.66666666667
"Kentucky 2014 libertarian, bid 1",44240.0
"Kentucky 2014 libertarian, bid 2",22120.0
"Kentucky 2014 libertarian, bid 3",14746.666666666666
"Kentucky 2014 libertarian, bid 4",11060.0
"Kentucky 2014 libertarian, bid 5",8848.0
"Kentucky 2014 libertarian, bid 6",7373.333333333333
"Kentucky 2014 republican, bid 1",806787.0
"Kentucky 2014 republican, bid 2",403393.5
"Kentucky 2014 republican, bid 3",268929.0
"Kentucky 2014 republican, bid 4",201696.75
"Kentucky 2014 republican, bid 5",161357.4
"Kentucky 2014 republican, bid 6",134464.5
"Louisiana 2014 democrat, bid 1",1581041.0
"Louisiana 2014 democrat, bid 2",790520.5
"Louisiana 2014 democrat, bid 3",527013.6666666666
"Louisiana 2014 democrat, bid 4",395260.25
"Louisiana 2014 democrat, bid 5",316208.2
"Louisiana 2014 democrat, bid 6",263506.8333333333
"Louisiana 2014 libertarian, bid 1",13034.0
"Louisiana 2014 libertarian, bid 2",6517.0
"Louisiana 2014 libertarian, bid 3",4344.666666666667
"Louisiana 2014 libertarian, bid 4",3258.5
"Louisiana 2014 libertarian, bid 5",2606.8
"Louisiana 2014 libertarian, bid 6",2172.3333333333335
"Louisiana 2014 republican, bid 1",1929108.0
"Louisiana 2014 republican, bid 2",964554.0
"Louisiana 2014 republican, bid 3",643036.0
"Louisiana 2014 republican, bid 4",482277.0
"Louisiana 2014 republican, bid 5",385821.6
"Louisiana 2014 republican, bid 6",321518.0
"Maine 2014 , bid 1",13237.0
"Maine 2014 , bid 2",6618.5
"Maine 2014 democrat, bid 1",190254.0
"Maine 2014 democrat, bid 2",95127.0
"Maine 2014 republican, bid 1",413505.0
"Maine 2014 republican, bid 2",206752.5
"Massachusetts 2014 , bid 1",104889.0
"Massachusetts 2014 , bid 2",52444.5
"Massachusetts 2014 , bid 3",34963.0
"Massachusetts 2014 , bid 4",26222.25
"Massachusetts 2014 , bid 5",20977.8
"Massachusetts 2014 , bid 6",17481.5
"Massachusetts 2014 , bid 7",14984.142857142857
"Massachusetts 2014 , bid 8",13111.125
"Massachusetts 2014 , bid 9",11654.333333333334
"Massachusetts 2014 NA, bid 1",6.0
"Massachusetts 2014 NA, bid 2",3.0
"Massachusetts 2014 NA, bid 3",2.0
"Massachusetts 2014 NA, bid 4",1.5
"Massachusetts 2014 NA, bid 5",1.2
"Massachusetts 2014 NA, bid 6",1.0
"Massachusetts 2014 NA, bid 7",0.8571428571428571
"Massachusetts 2014 NA, bid 8",0.75
"Massachusetts 2014 NA, bid 9",0.6666666666666666
"Massachusetts 2014 democrat, bid 1",1289944.0
"Massachusetts 2014 democrat, bid 2",644972.0
"Massachusetts 2014 democrat, bid 3",429981.3333333333
"Massachusetts 2014 democrat, bid 4",322486.0
"Massachusetts 2014 democrat, bid 5",257988.8
"Massachusetts 2014 democrat, bid 6",214990.66666666666
"Massachusetts 2014 democrat, bid 7",184277.7142857143
"Massachusetts 2014 democrat, bid 8",161243.0
"Massachusetts 2014 democrat, bid 9",143327.11111111112
"Massachusetts 2014 republican, bid 1",791950.0
"Massachusetts 2014 republican, bid 2",395975.0
"Massachusetts 2014 republican, bid 3",263983.3333333333
"Massachusetts 2014 republican, bid 4",197987.5
"Massachusetts 2014 republican, bid 5",158390.0
"Massachusetts 2014 republican, bid 6",131991.66666666666
"Massachusetts 2014 republican, bid 7",113135.71428571429
"Massachusetts 2014 republican, bid 8",98993.75
"Massachusetts 2014 republican, bid 9",87994.44444444444
"Michigan 2014 NA, bid 1",73.0
"Michigan 2014 NA, bid 2",36.5
"Michigan 2014 NA, bid 3",24.333333333333332
"Michigan 2014 NA, bid 4",18.25
"Michigan 2014 NA, bid 5",14.6
"Michigan 2014 NA, bid 6",12.166666666666666
"Michigan 2014 NA, bid 7",10.428571428571429
"Michigan 2014 NA, bid 8",9.125
"Michigan 2014 NA, bid 9",8.11111111111111
"Michigan 2014 NA, bid 10",7.3
"Michigan 2014 NA, bid 11",6.636363636363637
"Michigan 2014 NA, bid 12",6.083333333333333
"Michigan 2014 NA, bid 13",5.615384615384615
"Michigan 2014 NA, bid 14",5.214285714285714
"Michigan 2014 democrat, bid 1",1704936.0
"Michigan 2014 democrat, bid 2",852468.0
"Michigan 2014 democrat, bid 3",568312.0
"Michigan 2014 democrat, bid 4",426234.0
"Michigan 2014 democrat, bid 5",340987.2
"Michigan 2014 democrat, bid 6",284156.0
"Michigan 2014 democrat, bid 7",243562.2857142857
"Michigan 2014 democrat, bid 8",213117.0
"Michigan 2014 democrat, bid 9",189437.33333333334
"Michigan 2014 democrat, bid 10",170493.6
"Michigan 2014 democrat, bid 11",154994.18181818182
"Michigan 2014 democrat, bid 12",142078.0
"Michigan 2014 democrat, bid 13",131148.92307692306
"Michigan 2014 democrat, bid 14",121781.14285714286
"Michigan 2014 green, bid 1",26137.0
"Michigan 2014 green, bid 2",13068.5
"Michigan 2014 green, bid 3",8712.333333333334
"Michigan 2014 green, bid 4",6534.25
"Michigan 2014 green, bid 5",5227.4
"Michigan 2014 green, bid 6",4356.166666666667
"Michigan 2014 green, bid 7",3733.8571428571427
"Michigan 2014 green, bid 8",3267.125
"Michigan 2014 green, bid 9",2904.1111111111113
"Michigan 2014 green, bid 10",2613.7
"Michigan 2014 green, bid 11",2376.090909090909
"Michigan 2014 green, bid 12",2178.0833333333335
"Michigan 2014 green, bid 13",2010.5384615384614
"Michigan 2014 green, bid 14",1866.9285714285713
"Michigan 2014 libertarian, bid 1",62897.0
"Michigan 2014 libertarian, bid 2",31448.5
"Michigan 2014 libertarian, bid 3",20965.666666666668
"Michigan 2014 libertarian, bid 4",15724.25
"Michigan 2014 libertarian, bid 5",12579.4
"Michigan 2014 libertarian, bid 6",10482.833333333334
"Michigan 2014 libertarian, bid 7",8985.285714285714
"Michigan 2014 libertarian, bid 8",7862.125
"Michigan 2014 libertarian, bid 9",6988.555555555556
"Michigan 2014 libertarian, bid 10",6289.7
"Michigan 2014 libertarian, bid 11",5717.909090909091
"Michigan 2014 libertarian, bid 12",5241.416666666667
"Michigan 2014 libertarian, bid 13",4838.2307692307695
"Michigan 2014 libertarian, bid 14",4492.642857142857
"Michigan 2014 republican, bid 1",1290199.0
"Michigan 2014 republican, bid 2",645099.5
"Michigan 2014 republican, bid 3",430066.3333333333
"Michigan 2014 republican, bid 4",322549.75
"Michigan 2014 republican, bid 5",258039.8
"Michigan 2014 republican, bid 6",215033.16666666666
"Michigan 2014 republican, bid 7",184314.14285714287
"Michigan 2014 republican, bid 8",161274.875
"Michigan 2014 republican, bid 9",143355.44444444444
"Michigan 2014 republican, bid 10",129019.9
"Michigan 2014 republican, bid 11",117290.81818181818
"Michigan 2014 republican, bid 12",107516.58333333333
"Michigan 2014 republican, bid 13",99246.07692307692
"Michigan 2014 republican, bid 14",92157.07142857143
"Michigan 2014 u.s. taxpayers, bid 1",37529.0
"Michigan 2014 u.s. taxpayers, bid 2",18764.5
"Michigan 2014 u.s. taxpayers, bid 3",12509.666666666666
"Michigan 2014 u.s. taxpayers, bid 4",9382.25
"Michigan 2014 u.s. taxpayers, bid 5",7505.8
"Michigan 2014 u.s. taxpayers, bid 6",6254.833333333333
"Michigan 2014 u.s. taxpayers, bid 7",5361.285714285715
"Michigan 2014 u.s. taxpayers, bid 8",4691.125
"Michigan 2014 u.s. taxpayers, bid 9",4169.888888888889
"Michigan 2014 u.s. taxpayers, bid 10",3752.9
"Michigan 2014 u.s. taxpayers, bid 11",3411.7272727272725
"Michigan 2014 u.s. taxpayers, bid 12",3127.4166666666665
"Michigan 2014 u.s. taxpayers, bid 13",2886.846153846154
"Michigan 2014 u.s. taxpayers, bid 14",2680.6428571428573
"Minnesota 2014 NA, bid 1",881.0
"Minnesota 2014 NA, bid 2",440.5
"Minnesota 2014 NA, bid 3",293.6666666666667
"Minnesota 2014 NA, bid 4",220.25
"Minnesota 2014 NA, bid 5",176.2
"Minnesota 2014 NA, bid 6",146.83333333333334
"Minnesota 2014 NA, bid 7",125.85714285714286
"Minnesota 2014 NA, bid 8",110.125
"Minnesota 2014 democrat, bid 1",1053205.0
"Minnesota 2014 democrat, bid 2",526602.5
"Minnesota 2014 democrat, bid 3",351068.3333333333
"Minnesota 2014 democrat, bid 4",263301.25
"Minnesota 2014 democrat, bid 5",210641.0
"Minnesota 2014 democrat, bid 6",175534.16666666666
"Minnesota 2014 democrat, bid 7",150457.85714285713
"Minnesota 2014 democrat, bid 8",131650.625
"Minnesota 2014 independence, bid 1",47530.0
"Minnesota 2014 independence, bid 2",23765.0
"Minnesota 2014 independence, bid 3",15843.333333333334
"Minnesota 2014 independence, bid 4",11882.5
"Minnesota 2014 independence, bid 5",9506.0
"Minnesota 2014 independence, bid 6",7921.666666666667
"Minnesota 2014 independence, bid 7",6790.0
"Minnesota 2014 independence, bid 8",5941.25
"Minnesota 2014 libertarian, bid 1",29685.0
"Minnesota 2014 libertarian, bid 2",14842.5
"Minnesota 2014 libertarian, bid 3",9895.0
"Minnesota 2014 libertarian, bid 4",7421.25
"Minnesota 2014 libertarian, bid 5",5937.0
"Minnesota 2014 libertarian, bid 6",4947.5
"Minnesota 2014 libertarian, bid 7",4240.714285714285
"Minnesota 2014 libertarian, bid 8",3710.625
"Minnesota 2014 republican, bid 1",850227.0
"Minnesota 2014 republican, bid 2",425113.5
"Minnesota 2014 republican, bid 3",283409.0
"Minnesota 2014 republican, bid 4",212556.75
"Minnesota 2014 republican, bid 5",170045.4
"Minnesota 2014 republican, bid 6",141704.5
"Minnesota 2014 republican, bid 7",121461.0
"Minnesota 2014 republican, bid 8",106278.375
"Mississippi 2014 democrat, bid 1",239439.0
"Mississippi 2014 democrat, bid 2",119719.5
"Mississippi 2014 democrat, bid 3",79813.0
"Mississippi 2014 democrat, bid 4",59859.75
"Mississippi 2014 reform, bid 1",13938.0
"Mississippi 2014 reform, bid 2",6969.0
"Mississippi 2014 reform, bid 3",4646.0
"Mississippi 2014 reform, bid 4",3484.5
"Mississippi 2014 republican, bid 1",378481.0
"Mississippi 2014 republican, bid 2",189240.5
"Mississippi 2014 republican, bid 3",126160.33333333333
"Mississippi 2014 republican, bid 4",94620.25
"Montana 2014 democrat, bid 1",148184.0
"Montana 2014 libertarian, bid 1",7933.0
"Montana 2014 republican, bid 1",213709.0
"Nebraska 2014 , bid 1",446.0
"Nebraska 2014 , bid 2",223.0
"Nebraska 2014 , bid 3",148.66666666666666
"Nebraska 2014 by petition, bid 1",22128.0
"Nebraska 2014 by petition, bid 2",11064.0
"Nebraska 2014 by petition, bid 3",7376.0
"Nebraska 2014 democrat, bid 1",170127.0
"Nebraska 2014 democrat, bid 2",85063.5
"Nebraska 2014 democrat, bid 3",56709.0
"Nebraska 2014 republican, bid 1",347636.0
"Nebraska 2014 republican, bid 2",173818.0
"Nebraska 2014 republican, bid 3",115878.66666666667
"New Hampshire 2014 , bid 1",1628.0
"New Hampshire 2014 , bid 2",814.0
"New Hampshire 2014 democrat, bid 1",251184.0
"New Hampshire 2014 democrat, bid 2",125592.0
"New Hampshire 2014 republican, bid 1",235347.0
"New Hampshire 2014 republican, bid 2",117673.5
"New Jersey 2014 d-r party, bid 1",3890.0
"New Jersey 2014 d-r party, bid 2",1945.0
"New Jersey 2014 d-r party, bid 3",1296.6666666666667
"New Jersey 2014 d-r party, bid 4",972.5
"New Jersey 2014 d-r party, bid 5",778.0
"New Jersey 2014 d-r party, bid 6",648.3333333333334
"New Jersey 2014 d-r party, bid 7",555.7142857142857
"New Jersey 2014 d-r party, bid 8",486.25
"New Jersey 2014 d-r party, bid 9",432.22222222222223
"New Jersey 2014 d-r party, bid 10",389.0
"New Jersey 2014 d-r party, bid 11",353.6363636363636
"New Jersey 2014 d-r party, bid 12",324.1666666666667
"New Jersey 2014 democrat, bid 1",1043866.0
"New Jersey 2014 democrat, bid 2",521933.0
"New Jersey 2014 democrat, bid 3",347955.3333333333
"New Jersey 2014 democrat, bid 4",260966.5
"New Jersey 2014 democrat, bid 5",208773.2
"New Jersey 2014 democrat, bid 6",173977.66666666666
"New Jersey 2014 democrat, bid 7",149123.7142857143
"New Jersey 2014 democrat, bid 8",130483.25
"New Jersey 2014 democrat, bid 9",115985.11111111111
"New Jersey 2014 democrat, bid 10",104386.6
"New Jersey 2014 democrat, bid 11",94896.90909090909
"New Jersey 2014 democrat, bid 12",86988.83333333333
"New Jersey 2014 economic growth, bid 1",5704.0
"New Jersey 2014 economic growth, bid 2",2852.0
"New Jersey 2014 economic growth, bid 3",1901.3333333333333
"New Jersey 2014 economic growth, bid 4",1426.0
"New Jersey 2014 economic growth, bid 5",1140.8
"New Jersey 2014 economic growth, bid 6",950.6666666666666
"New Jersey 2014 economic growth, bid 7",814.8571428571429
"New Jersey 2014 economic growth, bid 8",713.0
"New Jersey 2014 economic growth, bid 9",633.7777777777778
"New Jersey 2014 economic growth, bid 10",570.4
"New Jersey 2014 economic growth, bid 11",518.5454545454545
"New Jersey 2014 economic growth, bid 12",475.3333333333333
"New Jersey 2014 independent, bid 1",8057.0
"New Jersey 2014 independent, bid 2",4028.5
"New Jersey 2014 independent, bid 3",2685.6666666666665
"New Jersey 2014 independent, bid 4",2014.25
"New Jersey 2014 independent, bid 5",1611.4
"New Jersey 2014 independent, bid 6",1342.8333333333333
"New Jersey 2014 independent, bid 7",1151.0
"New Jersey 2014 independent, bid 8",1007.125
"New Jersey 2014 independent, bid 9",895.2222222222222
"New Jersey 2014 independent, bid 10",805.7
"New Jersey 2014 independent, bid 11",732.4545454545455
"New Jersey 2014 independent, bid 12",671.4166666666666
"New Jersey 2014 libertarian, bid 1",16721.0
"New Jersey 2014 libertarian, bid 2",8360.5
"New Jersey 2014 libertarian, bid 3",5573.666666666667
"New Jersey 2014 libertarian, bid 4",4180.25
"New Jersey 2014 libertarian, bid 5",3344.2
"New Jersey 2014 libertarian, bid 6",2786.8333333333335
"New Jersey 2014 libertarian, bid 7",2388.714285714286
"New Jersey 2014 libertarian, bid 8",2090.125
"New Jersey 2014 libertarian, bid 9",1857.888888888889
"New Jersey 2014 libertarian, bid 10",1672.1
"New Jersey 2014 libertarian, bid 11",1520.090909090909
"New Jersey 2014 libertarian, bid 12",1393.4166666666667
"New Jersey 2014 republican, bid 1",791297.0
