,0
"Connecticut 2018 green, bid 5",1323.6
"Connecticut 2018 libertarian, bid 1",8838.0
"Connecticut 2018 libertarian, bid 2",4419.0
"Connecticut 2018 libertarian, bid 3",2946.0
"Connecticut 2018 libertarian, bid 4",2209.5
"Connecticut 2018 libertarian, bid 5",1767.6
"Connecticut 2018 republican, bid 1",545717.0
"Connecticut 2018 republican, bid 2",272858.5
"Connecticut 2018 republican, bid 3",181905.66666666666
"Connecticut 2018 republican, bid 4",136429.25
"Connecticut 2018 republican, bid 5",109143.4
"Connecticut 2018 working families, bid 1",37894.0
"Connecticut 2018 working families, bid 2",18947.0
"Connecticut 2018 working families, bid 3",12631.333333333334
"Connecticut 2018 working families, bid 4",9473.5
"Connecticut 2018 working families, bid 5",7578.8
"Delaware 2018 democrat, bid 1",217385.0
"Delaware 2018 green, bid 1",4170.0
"Delaware 2018 libertarian, bid 1",3910.0
"Delaware 2018 republican, bid 1",137127.0
"Florida 2018 NA, bid 1",1028.0
"Florida 2018 NA, bid 2",514.0
"Florida 2018 NA, bid 3",342.6666666666667
"Florida 2018 NA, bid 4",257.0
"Florida 2018 NA, bid 5",205.6
"Florida 2018 NA, bid 6",171.33333333333334
"Florida 2018 NA, bid 7",146.85714285714286
"Florida 2018 NA, bid 8",128.5
"Florida 2018 NA, bid 9",114.22222222222223
"Florida 2018 NA, bid 10",102.8
"Florida 2018 NA, bid 11",93.45454545454545
"Florida 2018 NA, bid 12",85.66666666666667
"Florida 2018 NA, bid 13",79.07692307692308
"Florida 2018 NA, bid 14",73.42857142857143
"Florida 2018 NA, bid 15",68.53333333333333
"Florida 2018 NA, bid 16",64.25
"Florida 2018 NA, bid 17",60.470588235294116
"Florida 2018 NA, bid 18",57.111111111111114
"Florida 2018 NA, bid 19",54.10526315789474
"Florida 2018 NA, bid 20",51.4
"Florida 2018 NA, bid 21",48.95238095238095
"Florida 2018 NA, bid 22",46.72727272727273
"Florida 2018 NA, bid 23",44.69565217391305
"Florida 2018 NA, bid 24",42.833333333333336
"Florida 2018 NA, bid 25",41.12
"Florida 2018 NA, bid 26",39.53846153846154
"Florida 2018 NA, bid 27",38.074074074074076
"Florida 2018 democrat, bid 1",4089472.0
"Florida 2018 democrat, bid 2",2044736.0
"Florida 2018 democrat, bid 3",1363157.3333333333
"Florida 2018 democrat, bid 4",1022368.0
"Florida 2018 democrat, bid 5",817894.4
"Florida 2018 democrat, bid 6",681578.6666666666
"Florida 2018 democrat, bid 7",584210.2857142857
"Florida 2018 democrat, bid 8",511184.0
"Florida 2018 democrat, bid 9",454385.77777777775
"Florida 2018 democrat, bid 10",408947.2
"Florida 2018 democrat, bid 11",371770.1818181818
"Florida 2018 democrat, bid 12",340789.3333333333
"Florida 2018 democrat, bid 13",314574.76923076925
"Florida 2018 democrat, bid 14",292105.14285714284
"Florida 2018 democrat, bid 15",272631.4666666667
"Florida 2018 democrat, bid 16",255592.0
"Florida 2018 democrat, bid 17",240557.17647058822
"Florida 2018 democrat, bid 18",227192.88888888888
"Florida 2018 democrat, bid 19",215235.36842105264
"Florida 2018 democrat, bid 20",204473.6
"Florida 2018 democrat, bid 21",194736.7619047619
"Florida 2018 democrat, bid 22",185885.0909090909
"Florida 2018 democrat, bid 23",177803.13043478262
"Florida 2018 democrat, bid 24",170394.66666666666
"Florida 2018 democrat, bid 25",163578.88
"Florida 2018 democrat, bid 26",157287.38461538462
"Florida 2018 democrat, bid 27",151461.92592592593
"Florida 2018 republican, bid 1",4099505.0
"Florida 2018 republican, bid 2",2049752.5
"Florida 2018 republican, bid 3",1366501.6666666667
"Florida 2018 republican, bid 4",1024876.25
"Florida 2018 republican, bid 5",819901.0
"Florida 2018 republican, bid 6",683250.8333333334
"Florida 2018 republican, bid 7",585643.5714285715
"Florida 2018 republican, bid 8",512438.125
"Florida 2018 republican, bid 9",455500.55555555556
"Florida 2018 republican, bid 10",409950.5
"Florida 2018 republican, bid 11",372682.2727272727
"Florida 2018 republican, bid 12",341625.4166666667
"Florida 2018 republican, bid 13",315346.53846153844
"Florida 2018 republican, bid 14",292821.78571428574
"Florida 2018 republican, bid 15",273300.3333333333
"Florida 2018 republican, bid 16",256219.0625
"Florida 2018 republican, bid 17",241147.35294117648
"Florida 2018 republican, bid 18",227750.27777777778
"Florida 2018 republican, bid 19",215763.42105263157
"Florida 2018 republican, bid 20",204975.25
"Florida 2018 republican, bid 21",195214.52380952382
"Florida 2018 republican, bid 22",186341.13636363635
"Florida 2018 republican, bid 23",178239.34782608695
"Florida 2018 republican, bid 24",170812.70833333334
"Florida 2018 republican, bid 25",163980.2
"Florida 2018 republican, bid 26",157673.26923076922
"Florida 2018 republican, bid 27",151833.5185185185
"Hawaii 2018 democrat, bid 1",276316.0
"Hawaii 2018 democrat, bid 2",138158.0
"Hawaii 2018 republican, bid 1",112035.0
"Hawaii 2018 republican, bid 2",56017.5
"Indiana 2018 NA, bid 1",70.0
"Indiana 2018 NA, bid 2",35.0
"Indiana 2018 NA, bid 3",23.333333333333332
"Indiana 2018 NA, bid 4",17.5
"Indiana 2018 NA, bid 5",14.0
"Indiana 2018 NA, bid 6",11.666666666666666
"Indiana 2018 NA, bid 7",10.0
"Indiana 2018 NA, bid 8",8.75
"Indiana 2018 NA, bid 9",7.777777777777778
"Indiana 2018 democrat, bid 1",1023553.0
"Indiana 2018 democrat, bid 2",511776.5
"Indiana 2018 democrat, bid 3",341184.3333333333
"Indiana 2018 democrat, bid 4",255888.25
"Indiana 2018 democrat, bid 5",204710.6
"Indiana 2018 democrat, bid 6",170592.16666666666
"Indiana 2018 democrat, bid 7",146221.85714285713
"Indiana 2018 democrat, bid 8",127944.125
"Indiana 2018 democrat, bid 9",113728.11111111111
"Indiana 2018 libertarian, bid 1",100942.0
"Indiana 2018 libertarian, bid 2",50471.0
"Indiana 2018 libertarian, bid 3",33647.333333333336
"Indiana 2018 libertarian, bid 4",25235.5
"Indiana 2018 libertarian, bid 5",20188.4
"Indiana 2018 libertarian, bid 6",16823.666666666668
"Indiana 2018 libertarian, bid 7",14420.285714285714
"Indiana 2018 libertarian, bid 8",12617.75
"Indiana 2018 libertarian, bid 9",11215.777777777777
"Indiana 2018 republican, bid 1",1158000.0
"Indiana 2018 republican, bid 2",579000.0
"Indiana 2018 republican, bid 3",386000.0
"Indiana 2018 republican, bid 4",289500.0
"Indiana 2018 republican, bid 5",231600.0
"Indiana 2018 republican, bid 6",193000.0
"Indiana 2018 republican, bid 7",165428.57142857142
"Indiana 2018 republican, bid 8",144750.0
"Indiana 2018 republican, bid 9",128666.66666666667
"Maine 2018 NA, bid 1",64.0
"Maine 2018 NA, bid 2",32.0
"Maine 2018 democrat, bid 1",66268.0
"Maine 2018 democrat, bid 2",33134.0
"Maine 2018 independent, bid 1",344575.0
"Maine 2018 independent, bid 2",172287.5
"Maine 2018 republican, bid 1",223502.0
"Maine 2018 republican, bid 2",111751.0
"Maryland 2018 NA, bid 1",2351.0
"Maryland 2018 NA, bid 2",1175.5
"Maryland 2018 NA, bid 3",783.6666666666666
"Maryland 2018 NA, bid 4",587.75
"Maryland 2018 NA, bid 5",470.2
"Maryland 2018 NA, bid 6",391.8333333333333
"Maryland 2018 NA, bid 7",335.85714285714283
"Maryland 2018 NA, bid 8",293.875
"Maryland 2018 democrat, bid 1",1491614.0
"Maryland 2018 democrat, bid 2",745807.0
"Maryland 2018 democrat, bid 3",497204.6666666667
"Maryland 2018 democrat, bid 4",372903.5
"Maryland 2018 democrat, bid 5",298322.8
"Maryland 2018 democrat, bid 6",248602.33333333334
"Maryland 2018 democrat, bid 7",213087.7142857143
"Maryland 2018 democrat, bid 8",186451.75
"Maryland 2018 libertarian, bid 1",22943.0
"Maryland 2018 libertarian, bid 2",11471.5
"Maryland 2018 libertarian, bid 3",7647.666666666667
"Maryland 2018 libertarian, bid 4",5735.75
"Maryland 2018 libertarian, bid 5",4588.6
"Maryland 2018 libertarian, bid 6",3823.8333333333335
"Maryland 2018 libertarian, bid 7",3277.5714285714284
"Maryland 2018 libertarian, bid 8",2867.875
"Maryland 2018 republican, bid 1",697017.0
"Maryland 2018 republican, bid 2",348508.5
"Maryland 2018 republican, bid 3",232339.0
"Maryland 2018 republican, bid 4",174254.25
"Maryland 2018 republican, bid 5",139403.4
"Maryland 2018 republican, bid 6",116169.5
"Maryland 2018 republican, bid 7",99573.85714285714
"Maryland 2018 republican, bid 8",87127.125
"Maryland 2018 unaffiliated, bid 1",85964.0
"Maryland 2018 unaffiliated, bid 2",42982.0
"Maryland 2018 unaffiliated, bid 3",28654.666666666668
"Maryland 2018 unaffiliated, bid 4",21491.0
"Maryland 2018 unaffiliated, bid 5",17192.8
"Maryland 2018 unaffiliated, bid 6",14327.333333333334
"Maryland 2018 unaffiliated, bid 7",12280.57142857143
"Maryland 2018 unaffiliated, bid 8",10745.5
"Massachusetts 2018 NA, bid 1",2799.0
"Massachusetts 2018 NA, bid 2",1399.5
"Massachusetts 2018 NA, bid 3",933.0
"Massachusetts 2018 NA, bid 4",699.75
"Massachusetts 2018 NA, bid 5",559.8
"Massachusetts 2018 NA, bid 6",466.5
"Massachusetts 2018 NA, bid 7",399.85714285714283
"Massachusetts 2018 NA, bid 8",349.875
"Massachusetts 2018 NA, bid 9",311.0
"Massachusetts 2018 democrat, bid 1",1633371.0
"Massachusetts 2018 democrat, bid 2",816685.5
"Massachusetts 2018 democrat, bid 3",544457.0
"Massachusetts 2018 democrat, bid 4",408342.75
"Massachusetts 2018 democrat, bid 5",326674.2
"Massachusetts 2018 democrat, bid 6",272228.5
"Massachusetts 2018 democrat, bid 7",233338.7142857143
"Massachusetts 2018 democrat, bid 8",204171.375
"Massachusetts 2018 democrat, bid 9",181485.66666666666
"Massachusetts 2018 republican, bid 1",979210.0
"Massachusetts 2018 republican, bid 2",489605.0
"Massachusetts 2018 republican, bid 3",326403.3333333333
"Massachusetts 2018 republican, bid 4",244802.5
"Massachusetts 2018 republican, bid 5",195842.0
"Massachusetts 2018 republican, bid 6",163201.66666666666
"Massachusetts 2018 republican, bid 7",139887.14285714287
"Massachusetts 2018 republican, bid 8",122401.25
"Massachusetts 2018 republican, bid 9",108801.11111111111
"Massachusetts 2018 unenrolled, bid 1",91710.0
"Massachusetts 2018 unenrolled, bid 2",45855.0
"Massachusetts 2018 unenrolled, bid 3",30570.0
"Massachusetts 2018 unenrolled, bid 4",22927.5
"Massachusetts 2018 unenrolled, bid 5",18342.0
"Massachusetts 2018 unenrolled, bid 6",15285.0
"Massachusetts 2018 unenrolled, bid 7",13101.42857142857
"Massachusetts 2018 unenrolled, bid 8",11463.75
"Massachusetts 2018 unenrolled, bid 9",10190.0
"Michigan 2018 NA, bid 1",18.0
"Michigan 2018 NA, bid 2",9.0
"Michigan 2018 NA, bid 3",6.0
"Michigan 2018 NA, bid 4",4.5
"Michigan 2018 NA, bid 5",3.6
"Michigan 2018 NA, bid 6",3.0
"Michigan 2018 NA, bid 7",2.5714285714285716
"Michigan 2018 NA, bid 8",2.25
"Michigan 2018 NA, bid 9",2.0
"Michigan 2018 NA, bid 10",1.8
"Michigan 2018 NA, bid 11",1.6363636363636365
"Michigan 2018 NA, bid 12",1.5
"Michigan 2018 NA, bid 13",1.3846153846153846
"Michigan 2018 NA, bid 14",1.2857142857142858
"Michigan 2018 democrat, bid 1",2214478.0
"Michigan 2018 democrat, bid 2",1107239.0
"Michigan 2018 democrat, bid 3",738159.3333333334
"Michigan 2018 democrat, bid 4",553619.5
"Michigan 2018 democrat, bid 5",442895.6
"Michigan 2018 democrat, bid 6",369079.6666666667
"Michigan 2018 democrat, bid 7",316354.0
"Michigan 2018 democrat, bid 8",276809.75
"Michigan 2018 democrat, bid 9",246053.11111111112
"Michigan 2018 democrat, bid 10",221447.8
"Michigan 2018 democrat, bid 11",201316.18181818182
"Michigan 2018 democrat, bid 12",184539.83333333334
"Michigan 2018 democrat, bid 13",170344.46153846153
"Michigan 2018 democrat, bid 14",158177.0
"Michigan 2018 green, bid 1",40204.0
"Michigan 2018 green, bid 2",20102.0
"Michigan 2018 green, bid 3",13401.333333333334
"Michigan 2018 green, bid 4",10051.0
"Michigan 2018 green, bid 5",8040.8
"Michigan 2018 green, bid 6",6700.666666666667
"Michigan 2018 green, bid 7",5743.428571428572
"Michigan 2018 green, bid 8",5025.5
"Michigan 2018 green, bid 9",4467.111111111111
"Michigan 2018 green, bid 10",4020.4
"Michigan 2018 green, bid 11",3654.909090909091
"Michigan 2018 green, bid 12",3350.3333333333335
"Michigan 2018 green, bid 13",3092.6153846153848
"Michigan 2018 green, bid 14",2871.714285714286
"Michigan 2018 natural law, bid 1",16502.0
"Michigan 2018 natural law, bid 2",8251.0
"Michigan 2018 natural law, bid 3",5500.666666666667
"Michigan 2018 natural law, bid 4",4125.5
"Michigan 2018 natural law, bid 5",3300.4
"Michigan 2018 natural law, bid 6",2750.3333333333335
"Michigan 2018 natural law, bid 7",2357.4285714285716
"Michigan 2018 natural law, bid 8",2062.75
"Michigan 2018 natural law, bid 9",1833.5555555555557
"Michigan 2018 natural law, bid 10",1650.2
"Michigan 2018 natural law, bid 11",1500.1818181818182
"Michigan 2018 natural law, bid 12",1375.1666666666667
"Michigan 2018 natural law, bid 13",1269.3846153846155
"Michigan 2018 natural law, bid 14",1178.7142857142858
"Michigan 2018 republican, bid 1",1938818.0
"Michigan 2018 republican, bid 2",969409.0
"Michigan 2018 republican, bid 3",646272.6666666666
"Michigan 2018 republican, bid 4",484704.5
"Michigan 2018 republican, bid 5",387763.6
"Michigan 2018 republican, bid 6",323136.3333333333
"Michigan 2018 republican, bid 7",276974.0
"Michigan 2018 republican, bid 8",242352.25
"Michigan 2018 republican, bid 9",215424.22222222222
"Michigan 2018 republican, bid 10",193881.8
"Michigan 2018 republican, bid 11",176256.18181818182
"Michigan 2018 republican, bid 12",161568.16666666666
"Michigan 2018 republican, bid 13",149139.84615384616
"Michigan 2018 republican, bid 14",138487.0
"Michigan 2018 us taxpayers, bid 1",27251.0
"Michigan 2018 us taxpayers, bid 2",13625.5
"Michigan 2018 us taxpayers, bid 3",9083.666666666666
"Michigan 2018 us taxpayers, bid 4",6812.75
"Michigan 2018 us taxpayers, bid 5",5450.2
"Michigan 2018 us taxpayers, bid 6",4541.833333333333
"Michigan 2018 us taxpayers, bid 7",3893.0
"Michigan 2018 us taxpayers, bid 8",3406.375
"Michigan 2018 us taxpayers, bid 9",3027.8888888888887
"Michigan 2018 us taxpayers, bid 10",2725.1
"Michigan 2018 us taxpayers, bid 11",2477.3636363636365
"Michigan 2018 us taxpayers, bid 12",2270.9166666666665
"Michigan 2018 us taxpayers, bid 13",2096.230769230769
"Michigan 2018 us taxpayers, bid 14",1946.5
"Minnesota 2018 NA, bid 1",2032.0
"Minnesota 2018 NA, bid 2",1016.0
"Minnesota 2018 NA, bid 3",677.3333333333334
"Minnesota 2018 NA, bid 4",508.0
"Minnesota 2018 NA, bid 5",406.4
"Minnesota 2018 NA, bid 6",338.6666666666667
"Minnesota 2018 NA, bid 7",290.2857142857143
"Minnesota 2018 NA, bid 8",254.0
"Minnesota 2018 democratic-farmer-labor, bid 1",2936714.0
"Minnesota 2018 democratic-farmer-labor, bid 2",1468357.0
"Minnesota 2018 democratic-farmer-labor, bid 3",978904.6666666666
"Minnesota 2018 democratic-farmer-labor, bid 4",734178.5
"Minnesota 2018 democratic-farmer-labor, bid 5",587342.8
"Minnesota 2018 democratic-farmer-labor, bid 6",489452.3333333333
"Minnesota 2018 democratic-farmer-labor, bid 7",419530.5714285714
"Minnesota 2018 democratic-farmer-labor, bid 8",367089.25
"Minnesota 2018 legal marijuana now, bid 1",161850.0
"Minnesota 2018 legal marijuana now, bid 2",80925.0
"Minnesota 2018 legal marijuana now, bid 3",53950.0
"Minnesota 2018 legal marijuana now, bid 4",40462.5
"Minnesota 2018 legal marijuana now, bid 5",32370.0
"Minnesota 2018 legal marijuana now, bid 6",26975.0
"Minnesota 2018 legal marijuana now, bid 7",23121.428571428572
"Minnesota 2018 legal marijuana now, bid 8",20231.25
"Minnesota 2018 minnesota green, bid 1",23101.0
"Minnesota 2018 minnesota green, bid 2",11550.5
"Minnesota 2018 minnesota green, bid 3",7700.333333333333
"Minnesota 2018 minnesota green, bid 4",5775.25
"Minnesota 2018 minnesota green, bid 5",4620.2
"Minnesota 2018 minnesota green, bid 6",3850.1666666666665
"Minnesota 2018 minnesota green, bid 7",3300.1428571428573
"Minnesota 2018 minnesota green, bid 8",2887.625
"Minnesota 2018 republican, bid 1",2036214.0
"Minnesota 2018 republican, bid 2",1018107.0
"Minnesota 2018 republican, bid 3",678738.0
"Minnesota 2018 republican, bid 4",509053.5
"Minnesota 2018 republican, bid 5",407242.8
"Minnesota 2018 republican, bid 6",339369.0
"Minnesota 2018 republican, bid 7",290887.71428571426
"Minnesota 2018 republican, bid 8",254526.75
"Minnesota 2018 unaffiliated, bid 1",24324.0
"Minnesota 2018 unaffiliated, bid 2",12162.0
"Minnesota 2018 unaffiliated, bid 3",8108.0
"Minnesota 2018 unaffiliated, bid 4",6081.0
"Minnesota 2018 unaffiliated, bid 5",4864.8
"Minnesota 2018 unaffiliated, bid 6",4054.0
"Minnesota 2018 unaffiliated, bid 7",3474.8571428571427
"Minnesota 2018 unaffiliated, bid 8",3040.5
"Mississippi 2018 democrat, bid 1",790386.0
"Mississippi 2018 democrat, bid 2",395193.0
"Mississippi 2018 democrat, bid 3",263462.0
"Mississippi 2018 democrat, bid 4",197596.5
"Mississippi 2018 libertarian, bid 1",12981.0
"Mississippi 2018 libertarian, bid 2",6490.5
"Mississippi 2018 libertarian, bid 3",4327.0
"Mississippi 2018 libertarian, bid 4",3245.25
"Mississippi 2018 reform, bid 1",6048.0
"Mississippi 2018 reform, bid 2",3024.0
"Mississippi 2018 reform, bid 3",2016.0
"Mississippi 2018 reform, bid 4",1512.0
"Mississippi 2018 republican, bid 1",1034388.0
"Mississippi 2018 republican, bid 2",517194.0
"Mississippi 2018 republican, bid 3",344796.0
"Mississippi 2018 republican, bid 4",258597.0
"Missouri 2018 NA, bid 1",7.0
"Missouri 2018 NA, bid 2",3.5
"Missouri 2018 NA, bid 3",2.3333333333333335
"Missouri 2018 NA, bid 4",1.75
"Missouri 2018 NA, bid 5",1.4
"Missouri 2018 NA, bid 6",1.1666666666666667
"Missouri 2018 NA, bid 7",1.0
"Missouri 2018 NA, bid 8",0.875
"Missouri 2018 democrat, bid 1",1112935.0
"Missouri 2018 democrat, bid 2",556467.5
"Missouri 2018 democrat, bid 3",370978.3333333333
"Missouri 2018 democrat, bid 4",278233.75
"Missouri 2018 democrat, bid 5",222587.0
"Missouri 2018 democrat, bid 6",185489.16666666666
"Missouri 2018 democrat, bid 7",158990.7142857143
"Missouri 2018 democrat, bid 8",139116.875
"Missouri 2018 green, bid 1",12706.0
"Missouri 2018 green, bid 2",6353.0
"Missouri 2018 green, bid 3",4235.333333333333
"Missouri 2018 green, bid 4",3176.5
"Missouri 2018 green, bid 5",2541.2
"Missouri 2018 green, bid 6",2117.6666666666665
"Missouri 2018 green, bid 7",1815.142857142857
"Missouri 2018 green, bid 8",1588.25
"Missouri 2018 independent, bid 1",34398.0
"Missouri 2018 independent, bid 2",17199.0
"Missouri 2018 independent, bid 3",11466.0
"Missouri 2018 independent, bid 4",8599.5
"Missouri 2018 independent, bid 5",6879.6
"Missouri 2018 independent, bid 6",5733.0
"Missouri 2018 independent, bid 7",4914.0
"Missouri 2018 independent, bid 8",4299.75
"Missouri 2018 libertarian, bid 1",27316.0
"Missouri 2018 libertarian, bid 2",13658.0
"Missouri 2018 libertarian, bid 3",9105.333333333334
"Missouri 2018 libertarian, bid 4",6829.0
"Missouri 2018 libertarian, bid 5",5463.2
"Missouri 2018 libertarian, bid 6",4552.666666666667
"Missouri 2018 libertarian, bid 7",3902.285714285714
"Missouri 2018 libertarian, bid 8",3414.5
"Missouri 2018 republican, bid 1",1254927.0
"Missouri 2018 republican, bid 2",627463.5
"Missouri 2018 republican, bid 3",418309.0
"Missouri 2018 republican, bid 4",313731.75
"Missouri 2018 republican, bid 5",250985.4
"Missouri 2018 republican, bid 6",209154.5
"Missouri 2018 republican, bid 7",179275.2857142857
"Missouri 2018 republican, bid 8",156865.875
"Montana 2018 democrat, bid 1",253876.0
"Montana 2018 libertarian, bid 1",14545.0
"Montana 2018 republican, bid 1",235963.0
"Nebraska 2018 NA, bid 1",466.0
"Nebraska 2018 NA, bid 2",233.0
"Nebraska 2018 NA, bid 3",155.33333333333334
"Nebraska 2018 democrat, bid 1",269917.0
"Nebraska 2018 democrat, bid 2",134958.5
"Nebraska 2018 democrat, bid 3",89972.33333333333
"Nebraska 2018 libertarian, bid 1",25349.0
"Nebraska 2018 libertarian, bid 2",12674.5
"Nebraska 2018 libertarian, bid 3",8449.666666666666
"Nebraska 2018 republican, bid 1",403151.0
"Nebraska 2018 republican, bid 2",201575.5
"Nebraska 2018 republican, bid 3",134383.66666666666
"Nevada 2018 NA, bid 1",15303.0
"Nevada 2018 NA, bid 2",7651.5
"Nevada 2018 NA, bid 3",5101.0
"Nevada 2018 NA, bid 4",3825.75
"Nevada 2018 democrat, bid 1",490071.0
"Nevada 2018 democrat, bid 2",245035.5
"Nevada 2018 democrat, bid 3",163357.0
"Nevada 2018 democrat, bid 4",122517.75
"Nevada 2018 independent, bid 1",9269.0
"Nevada 2018 independent, bid 2",4634.5
"Nevada 2018 independent, bid 3",3089.6666666666665
"Nevada 2018 independent, bid 4",2317.25
"Nevada 2018 independent american, bid 1",7091.0
"Nevada 2018 independent american, bid 2",3545.5
"Nevada 2018 independent american, bid 3",2363.6666666666665
"Nevada 2018 independent american, bid 4",1772.75
"Nevada 2018 libertarian, bid 1",9196.0
"Nevada 2018 libertarian, bid 2",4598.0
"Nevada 2018 libertarian, bid 3",3065.3333333333335
"Nevada 2018 libertarian, bid 4",2299.0
"Nevada 2018 republican, bid 1",441202.0
"Nevada 2018 republican, bid 2",220601.0
"Nevada 2018 republican, bid 3",147067.33333333334
"Nevada 2018 republican, bid 4",110300.5
"New Jersey 2018 democrat, bid 1",1711654.0
"New Jersey 2018 democrat, bid 2",855827.0
"New Jersey 2018 democrat, bid 3",570551.3333333334
"New Jersey 2018 democrat, bid 4",427913.5
"New Jersey 2018 democrat, bid 5",342330.8
"New Jersey 2018 democrat, bid 6",285275.6666666667
"New Jersey 2018 democrat, bid 7",244522.0
"New Jersey 2018 democrat, bid 8",213956.75
"New Jersey 2018 democrat, bid 9",190183.77777777778
"New Jersey 2018 democrat, bid 10",171165.4
"New Jersey 2018 democrat, bid 11",155604.9090909091
"New Jersey 2018 democrat, bid 12",142637.83333333334
"New Jersey 2018 economic growth, bid 1",8854.0
"New Jersey 2018 economic growth, bid 2",4427.0
"New Jersey 2018 economic growth, bid 3",2951.3333333333335
"New Jersey 2018 economic growth, bid 4",2213.5
"New Jersey 2018 economic growth, bid 5",1770.8
"New Jersey 2018 economic growth, bid 6",1475.6666666666667
"New Jersey 2018 economic growth, bid 7",1264.857142857143
"New Jersey 2018 economic growth, bid 8",1106.75
