,0
"Arizona 2012 green, bid 4",1954.0
"Arizona 2012 green, bid 5",1563.2
"Arizona 2012 green, bid 6",1302.6666666666667
"Arizona 2012 green, bid 7",1116.5714285714287
"Arizona 2012 green, bid 8",977.0
"Arizona 2012 green, bid 9",868.4444444444445
"Arizona 2012 libertarian, bid 1",32100.0
"Arizona 2012 libertarian, bid 2",16050.0
"Arizona 2012 libertarian, bid 3",10700.0
"Arizona 2012 libertarian, bid 4",8025.0
"Arizona 2012 libertarian, bid 5",6420.0
"Arizona 2012 libertarian, bid 6",5350.0
"Arizona 2012 libertarian, bid 7",4585.714285714285
"Arizona 2012 libertarian, bid 8",4012.5
"Arizona 2012 libertarian, bid 9",3566.6666666666665
"Arizona 2012 republican, bid 1",1233654.0
"Arizona 2012 republican, bid 2",616827.0
"Arizona 2012 republican, bid 3",411218.0
"Arizona 2012 republican, bid 4",308413.5
"Arizona 2012 republican, bid 5",246730.8
"Arizona 2012 republican, bid 6",205609.0
"Arizona 2012 republican, bid 7",176236.2857142857
"Arizona 2012 republican, bid 8",154206.75
"Arizona 2012 republican, bid 9",137072.66666666666
"Arkansas 2012 democrat, bid 1",394409.0
"Arkansas 2012 democrat, bid 2",197204.5
"Arkansas 2012 democrat, bid 3",131469.66666666666
"Arkansas 2012 democrat, bid 4",98602.25
"Arkansas 2012 green, bid 1",9305.0
"Arkansas 2012 green, bid 2",4652.5
"Arkansas 2012 green, bid 3",3101.6666666666665
"Arkansas 2012 green, bid 4",2326.25
"Arkansas 2012 libertarian, bid 1",16276.0
"Arkansas 2012 libertarian, bid 2",8138.0
"Arkansas 2012 libertarian, bid 3",5425.333333333333
"Arkansas 2012 libertarian, bid 4",4069.0
"Arkansas 2012 republican, bid 1",647744.0
"Arkansas 2012 republican, bid 2",323872.0
"Arkansas 2012 republican, bid 3",215914.66666666666
"Arkansas 2012 republican, bid 4",161936.0
"Arkansas 2012 socialism and liberation party, bid 1",1734.0
"Arkansas 2012 socialism and liberation party, bid 2",867.0
"Arkansas 2012 socialism and liberation party, bid 3",578.0
"Arkansas 2012 socialism and liberation party, bid 4",433.5
"California 2012 , bid 1",23249.0
"California 2012 , bid 2",11624.5
"California 2012 , bid 3",7749.666666666667
"California 2012 , bid 4",5812.25
"California 2012 , bid 5",4649.8
"California 2012 , bid 6",3874.8333333333335
"California 2012 , bid 7",3321.285714285714
"California 2012 , bid 8",2906.125
"California 2012 , bid 9",2583.222222222222
"California 2012 , bid 10",2324.9
"California 2012 , bid 11",2113.5454545454545
"California 2012 , bid 12",1937.4166666666667
"California 2012 , bid 13",1788.3846153846155
"California 2012 , bid 14",1660.642857142857
"California 2012 , bid 15",1549.9333333333334
"California 2012 , bid 16",1453.0625
"California 2012 , bid 17",1367.5882352941176
"California 2012 , bid 18",1291.611111111111
"California 2012 , bid 19",1223.6315789473683
"California 2012 , bid 20",1162.45
"California 2012 , bid 21",1107.095238095238
"California 2012 , bid 22",1056.7727272727273
"California 2012 , bid 23",1010.8260869565217
"California 2012 , bid 24",968.7083333333334
"California 2012 , bid 25",929.96
"California 2012 , bid 26",894.1923076923077
"California 2012 , bid 27",861.074074074074
"California 2012 , bid 28",830.3214285714286
"California 2012 , bid 29",801.6896551724138
"California 2012 , bid 30",774.9666666666667
"California 2012 , bid 31",749.9677419354839
"California 2012 , bid 32",726.53125
"California 2012 , bid 33",704.5151515151515
"California 2012 , bid 34",683.7941176470588
"California 2012 , bid 35",664.2571428571429
"California 2012 , bid 36",645.8055555555555
"California 2012 , bid 37",628.3513513513514
"California 2012 , bid 38",611.8157894736842
"California 2012 , bid 39",596.1282051282051
"California 2012 , bid 40",581.225
"California 2012 , bid 41",567.0487804878048
"California 2012 , bid 42",553.547619047619
"California 2012 , bid 43",540.6744186046511
"California 2012 , bid 44",528.3863636363636
"California 2012 , bid 45",516.6444444444444
"California 2012 , bid 46",505.4130434782609
"California 2012 , bid 47",494.6595744680851
"California 2012 , bid 48",484.3541666666667
"California 2012 , bid 49",474.46938775510205
"California 2012 , bid 50",464.98
"California 2012 , bid 51",455.8627450980392
"California 2012 , bid 52",447.09615384615387
"California 2012 , bid 53",438.66037735849056
"California 2012 american independent party, bid 1",38372.0
"California 2012 american independent party, bid 2",19186.0
"California 2012 american independent party, bid 3",12790.666666666666
"California 2012 american independent party, bid 4",9593.0
"California 2012 american independent party, bid 5",7674.4
"California 2012 american independent party, bid 6",6395.333333333333
"California 2012 american independent party, bid 7",5481.714285714285
"California 2012 american independent party, bid 8",4796.5
"California 2012 american independent party, bid 9",4263.555555555556
"California 2012 american independent party, bid 10",3837.2
"California 2012 american independent party, bid 11",3488.3636363636365
"California 2012 american independent party, bid 12",3197.6666666666665
"California 2012 american independent party, bid 13",2951.6923076923076
"California 2012 american independent party, bid 14",2740.8571428571427
"California 2012 american independent party, bid 15",2558.133333333333
"California 2012 american independent party, bid 16",2398.25
"California 2012 american independent party, bid 17",2257.176470588235
"California 2012 american independent party, bid 18",2131.777777777778
"California 2012 american independent party, bid 19",2019.578947368421
"California 2012 american independent party, bid 20",1918.6
"California 2012 american independent party, bid 21",1827.2380952380952
"California 2012 american independent party, bid 22",1744.1818181818182
"California 2012 american independent party, bid 23",1668.3478260869565
"California 2012 american independent party, bid 24",1598.8333333333333
"California 2012 american independent party, bid 25",1534.88
"California 2012 american independent party, bid 26",1475.8461538461538
"California 2012 american independent party, bid 27",1421.1851851851852
"California 2012 american independent party, bid 28",1370.4285714285713
"California 2012 american independent party, bid 29",1323.1724137931035
"California 2012 american independent party, bid 30",1279.0666666666666
"California 2012 american independent party, bid 31",1237.8064516129032
"California 2012 american independent party, bid 32",1199.125
"California 2012 american independent party, bid 33",1162.7878787878788
"California 2012 american independent party, bid 34",1128.5882352941176
"California 2012 american independent party, bid 35",1096.3428571428572
"California 2012 american independent party, bid 36",1065.888888888889
"California 2012 american independent party, bid 37",1037.081081081081
"California 2012 american independent party, bid 38",1009.7894736842105
"California 2012 american independent party, bid 39",983.8974358974359
"California 2012 american independent party, bid 40",959.3
"California 2012 american independent party, bid 41",935.9024390243902
"California 2012 american independent party, bid 42",913.6190476190476
"California 2012 american independent party, bid 43",892.3720930232558
"California 2012 american independent party, bid 44",872.0909090909091
"California 2012 american independent party, bid 45",852.7111111111111
"California 2012 american independent party, bid 46",834.1739130434783
"California 2012 american independent party, bid 47",816.4255319148937
"California 2012 american independent party, bid 48",799.4166666666666
"California 2012 american independent party, bid 49",783.1020408163265
"California 2012 american independent party, bid 50",767.44
"California 2012 american independent party, bid 51",752.3921568627451
"California 2012 american independent party, bid 52",737.9230769230769
"California 2012 american independent party, bid 53",724.0
"California 2012 democrat, bid 1",7854285.0
"California 2012 democrat, bid 2",3927142.5
"California 2012 democrat, bid 3",2618095.0
"California 2012 democrat, bid 4",1963571.25
"California 2012 democrat, bid 5",1570857.0
"California 2012 democrat, bid 6",1309047.5
"California 2012 democrat, bid 7",1122040.7142857143
"California 2012 democrat, bid 8",981785.625
"California 2012 democrat, bid 9",872698.3333333334
"California 2012 democrat, bid 10",785428.5
"California 2012 democrat, bid 11",714025.9090909091
"California 2012 democrat, bid 12",654523.75
"California 2012 democrat, bid 13",604175.7692307692
"California 2012 democrat, bid 14",561020.3571428572
"California 2012 democrat, bid 15",523619.0
"California 2012 democrat, bid 16",490892.8125
"California 2012 democrat, bid 17",462016.76470588235
"California 2012 democrat, bid 18",436349.1666666667
"California 2012 democrat, bid 19",413383.4210526316
"California 2012 democrat, bid 20",392714.25
"California 2012 democrat, bid 21",374013.5714285714
"California 2012 democrat, bid 22",357012.95454545453
"California 2012 democrat, bid 23",341490.652173913
"California 2012 democrat, bid 24",327261.875
"California 2012 democrat, bid 25",314171.4
"California 2012 democrat, bid 26",302087.8846153846
"California 2012 democrat, bid 27",290899.44444444444
"California 2012 democrat, bid 28",280510.1785714286
"California 2012 democrat, bid 29",270837.4137931034
"California 2012 democrat, bid 30",261809.5
"California 2012 democrat, bid 31",253364.03225806452
"California 2012 democrat, bid 32",245446.40625
"California 2012 democrat, bid 33",238008.63636363635
"California 2012 democrat, bid 34",231008.38235294117
"California 2012 democrat, bid 35",224408.14285714287
"California 2012 democrat, bid 36",218174.58333333334
"California 2012 democrat, bid 37",212277.97297297296
"California 2012 democrat, bid 38",206691.7105263158
"California 2012 democrat, bid 39",201391.92307692306
"California 2012 democrat, bid 40",196357.125
"California 2012 democrat, bid 41",191567.92682926828
"California 2012 democrat, bid 42",187006.7857142857
"California 2012 democrat, bid 43",182657.7906976744
"California 2012 democrat, bid 44",178506.47727272726
"California 2012 democrat, bid 45",174539.66666666666
"California 2012 democrat, bid 46",170745.3260869565
"California 2012 democrat, bid 47",167112.44680851063
"California 2012 democrat, bid 48",163630.9375
"California 2012 democrat, bid 49",160291.5306122449
"California 2012 democrat, bid 50",157085.7
"California 2012 democrat, bid 51",154005.58823529413
"California 2012 democrat, bid 52",151043.9423076923
"California 2012 democrat, bid 53",148194.05660377358
"California 2012 green, bid 1",85638.0
"California 2012 green, bid 2",42819.0
"California 2012 green, bid 3",28546.0
"California 2012 green, bid 4",21409.5
"California 2012 green, bid 5",17127.6
"California 2012 green, bid 6",14273.0
"California 2012 green, bid 7",12234.0
"California 2012 green, bid 8",10704.75
"California 2012 green, bid 9",9515.333333333334
"California 2012 green, bid 10",8563.8
"California 2012 green, bid 11",7785.272727272727
"California 2012 green, bid 12",7136.5
"California 2012 green, bid 13",6587.538461538462
"California 2012 green, bid 14",6117.0
"California 2012 green, bid 15",5709.2
"California 2012 green, bid 16",5352.375
"California 2012 green, bid 17",5037.529411764706
"California 2012 green, bid 18",4757.666666666667
"California 2012 green, bid 19",4507.263157894737
"California 2012 green, bid 20",4281.9
"California 2012 green, bid 21",4078.0
"California 2012 green, bid 22",3892.6363636363635
"California 2012 green, bid 23",3723.391304347826
"California 2012 green, bid 24",3568.25
"California 2012 green, bid 25",3425.52
"California 2012 green, bid 26",3293.769230769231
"California 2012 green, bid 27",3171.777777777778
"California 2012 green, bid 28",3058.5
"California 2012 green, bid 29",2953.0344827586205
"California 2012 green, bid 30",2854.6
"California 2012 green, bid 31",2762.516129032258
"California 2012 green, bid 32",2676.1875
"California 2012 green, bid 33",2595.090909090909
"California 2012 green, bid 34",2518.764705882353
"California 2012 green, bid 35",2446.8
"California 2012 green, bid 36",2378.8333333333335
"California 2012 green, bid 37",2314.5405405405404
"California 2012 green, bid 38",2253.6315789473683
"California 2012 green, bid 39",2195.846153846154
"California 2012 green, bid 40",2140.95
"California 2012 green, bid 41",2088.731707317073
"California 2012 green, bid 42",2039.0
"California 2012 green, bid 43",1991.5813953488373
"California 2012 green, bid 44",1946.3181818181818
"California 2012 green, bid 45",1903.0666666666666
"California 2012 green, bid 46",1861.695652173913
"California 2012 green, bid 47",1822.0851063829787
"California 2012 green, bid 48",1784.125
"California 2012 green, bid 49",1747.7142857142858
"California 2012 green, bid 50",1712.76
"California 2012 green, bid 51",1679.1764705882354
"California 2012 green, bid 52",1646.8846153846155
"California 2012 green, bid 53",1615.811320754717
"California 2012 libertarian, bid 1",143221.0
"California 2012 libertarian, bid 2",71610.5
"California 2012 libertarian, bid 3",47740.333333333336
"California 2012 libertarian, bid 4",35805.25
"California 2012 libertarian, bid 5",28644.2
"California 2012 libertarian, bid 6",23870.166666666668
"California 2012 libertarian, bid 7",20460.14285714286
"California 2012 libertarian, bid 8",17902.625
"California 2012 libertarian, bid 9",15913.444444444445
"California 2012 libertarian, bid 10",14322.1
"California 2012 libertarian, bid 11",13020.09090909091
"California 2012 libertarian, bid 12",11935.083333333334
"California 2012 libertarian, bid 13",11017.0
"California 2012 libertarian, bid 14",10230.07142857143
"California 2012 libertarian, bid 15",9548.066666666668
"California 2012 libertarian, bid 16",8951.3125
"California 2012 libertarian, bid 17",8424.764705882353
"California 2012 libertarian, bid 18",7956.722222222223
"California 2012 libertarian, bid 19",7537.9473684210525
"California 2012 libertarian, bid 20",7161.05
"California 2012 libertarian, bid 21",6820.047619047619
"California 2012 libertarian, bid 22",6510.045454545455
"California 2012 libertarian, bid 23",6227.0
"California 2012 libertarian, bid 24",5967.541666666667
"California 2012 libertarian, bid 25",5728.84
"California 2012 libertarian, bid 26",5508.5
"California 2012 libertarian, bid 27",5304.481481481482
"California 2012 libertarian, bid 28",5115.035714285715
"California 2012 libertarian, bid 29",4938.6551724137935
"California 2012 libertarian, bid 30",4774.033333333334
"California 2012 libertarian, bid 31",4620.032258064516
"California 2012 libertarian, bid 32",4475.65625
"California 2012 libertarian, bid 33",4340.030303030303
"California 2012 libertarian, bid 34",4212.382352941177
"California 2012 libertarian, bid 35",4092.0285714285715
"California 2012 libertarian, bid 36",3978.3611111111113
"California 2012 libertarian, bid 37",3870.837837837838
"California 2012 libertarian, bid 38",3768.9736842105262
"California 2012 libertarian, bid 39",3672.3333333333335
"California 2012 libertarian, bid 40",3580.525
"California 2012 libertarian, bid 41",3493.1951219512193
"California 2012 libertarian, bid 42",3410.0238095238096
"California 2012 libertarian, bid 43",3330.720930232558
"California 2012 libertarian, bid 44",3255.0227272727275
"California 2012 libertarian, bid 45",3182.688888888889
"California 2012 libertarian, bid 46",3113.5
"California 2012 libertarian, bid 47",3047.255319148936
"California 2012 libertarian, bid 48",2983.7708333333335
"California 2012 libertarian, bid 49",2922.877551020408
"California 2012 libertarian, bid 50",2864.42
"California 2012 libertarian, bid 51",2808.2549019607845
"California 2012 libertarian, bid 52",2754.25
"California 2012 libertarian, bid 53",2702.2830188679245
"California 2012 peace & freedom, bid 1",53824.0
"California 2012 peace & freedom, bid 2",26912.0
"California 2012 peace & freedom, bid 3",17941.333333333332
"California 2012 peace & freedom, bid 4",13456.0
"California 2012 peace & freedom, bid 5",10764.8
"California 2012 peace & freedom, bid 6",8970.666666666666
"California 2012 peace & freedom, bid 7",7689.142857142857
"California 2012 peace & freedom, bid 8",6728.0
"California 2012 peace & freedom, bid 9",5980.444444444444
"California 2012 peace & freedom, bid 10",5382.4
"California 2012 peace & freedom, bid 11",4893.090909090909
"California 2012 peace & freedom, bid 12",4485.333333333333
"California 2012 peace & freedom, bid 13",4140.307692307692
"California 2012 peace & freedom, bid 14",3844.5714285714284
"California 2012 peace & freedom, bid 15",3588.266666666667
"California 2012 peace & freedom, bid 16",3364.0
"California 2012 peace & freedom, bid 17",3166.1176470588234
"California 2012 peace & freedom, bid 18",2990.222222222222
"California 2012 peace & freedom, bid 19",2832.842105263158
"California 2012 peace & freedom, bid 20",2691.2
"California 2012 peace & freedom, bid 21",2563.0476190476193
"California 2012 peace & freedom, bid 22",2446.5454545454545
"California 2012 peace & freedom, bid 23",2340.1739130434785
"California 2012 peace & freedom, bid 24",2242.6666666666665
"California 2012 peace & freedom, bid 25",2152.96
"California 2012 peace & freedom, bid 26",2070.153846153846
"California 2012 peace & freedom, bid 27",1993.4814814814815
"California 2012 peace & freedom, bid 28",1922.2857142857142
"California 2012 peace & freedom, bid 29",1856.0
"California 2012 peace & freedom, bid 30",1794.1333333333334
"California 2012 peace & freedom, bid 31",1736.258064516129
"California 2012 peace & freedom, bid 32",1682.0
"California 2012 peace & freedom, bid 33",1631.030303030303
"California 2012 peace & freedom, bid 34",1583.0588235294117
"California 2012 peace & freedom, bid 35",1537.8285714285714
"California 2012 peace & freedom, bid 36",1495.111111111111
"California 2012 peace & freedom, bid 37",1454.7027027027027
"California 2012 peace & freedom, bid 38",1416.421052631579
"California 2012 peace & freedom, bid 39",1380.1025641025642
"California 2012 peace & freedom, bid 40",1345.6
"California 2012 peace & freedom, bid 41",1312.780487804878
"California 2012 peace & freedom, bid 42",1281.5238095238096
"California 2012 peace & freedom, bid 43",1251.7209302325582
"California 2012 peace & freedom, bid 44",1223.2727272727273
"California 2012 peace & freedom, bid 45",1196.088888888889
"California 2012 peace & freedom, bid 46",1170.0869565217392
"California 2012 peace & freedom, bid 47",1145.1914893617022
"California 2012 peace & freedom, bid 48",1121.3333333333333
"California 2012 peace & freedom, bid 49",1098.4489795918366
"California 2012 peace & freedom, bid 50",1076.48
"California 2012 peace & freedom, bid 51",1055.3725490196077
"California 2012 peace & freedom, bid 52",1035.076923076923
"California 2012 peace & freedom, bid 53",1015.5471698113207
"California 2012 republican, bid 1",4839958.0
"California 2012 republican, bid 2",2419979.0
"California 2012 republican, bid 3",1613319.3333333333
"California 2012 republican, bid 4",1209989.5
"California 2012 republican, bid 5",967991.6
"California 2012 republican, bid 6",806659.6666666666
"California 2012 republican, bid 7",691422.5714285715
"California 2012 republican, bid 8",604994.75
"California 2012 republican, bid 9",537773.1111111111
"California 2012 republican, bid 10",483995.8
"California 2012 republican, bid 11",439996.1818181818
"California 2012 republican, bid 12",403329.8333333333
"California 2012 republican, bid 13",372304.46153846156
"California 2012 republican, bid 14",345711.28571428574
"California 2012 republican, bid 15",322663.86666666664
"California 2012 republican, bid 16",302497.375
"California 2012 republican, bid 17",284703.4117647059
"California 2012 republican, bid 18",268886.55555555556
"California 2012 republican, bid 19",254734.63157894736
"California 2012 republican, bid 20",241997.9
"California 2012 republican, bid 21",230474.19047619047
"California 2012 republican, bid 22",219998.0909090909
"California 2012 republican, bid 23",210432.95652173914
"California 2012 republican, bid 24",201664.91666666666
"California 2012 republican, bid 25",193598.32
"California 2012 republican, bid 26",186152.23076923078
"California 2012 republican, bid 27",179257.7037037037
"California 2012 republican, bid 28",172855.64285714287
"California 2012 republican, bid 29",166895.10344827586
"California 2012 republican, bid 30",161331.93333333332
"California 2012 republican, bid 31",156127.67741935485
"California 2012 republican, bid 32",151248.6875
"California 2012 republican, bid 33",146665.39393939395
"California 2012 republican, bid 34",142351.70588235295
"California 2012 republican, bid 35",138284.51428571428
"California 2012 republican, bid 36",134443.27777777778
"California 2012 republican, bid 37",130809.67567567568
"California 2012 republican, bid 38",127367.31578947368
"California 2012 republican, bid 39",124101.48717948717
"California 2012 republican, bid 40",120998.95
"California 2012 republican, bid 41",118047.75609756098
"California 2012 republican, bid 42",115237.09523809524
"California 2012 republican, bid 43",112557.16279069768
"California 2012 republican, bid 44",109999.04545454546
"California 2012 republican, bid 45",107554.62222222223
"California 2012 republican, bid 46",105216.47826086957
"California 2012 republican, bid 47",102977.82978723405
"California 2012 republican, bid 48",100832.45833333333
"California 2012 republican, bid 49",98774.6530612245
"California 2012 republican, bid 50",96799.16
"California 2012 republican, bid 51",94901.13725490196
"California 2012 republican, bid 52",93076.11538461539
"California 2012 republican, bid 53",91319.96226415095
"Colorado 2012 america's party, bid 1",679.0
"Colorado 2012 america's party, bid 2",339.5
"Colorado 2012 america's party, bid 3",226.33333333333334
"Colorado 2012 america's party, bid 4",169.75
"Colorado 2012 america's party, bid 5",135.8
"Colorado 2012 america's party, bid 6",113.16666666666667
"Colorado 2012 america's party, bid 7",97.0
"Colorado 2012 american constitution party, bid 1",6234.0
"Colorado 2012 american constitution party, bid 2",3117.0
"Colorado 2012 american constitution party, bid 3",2078.0
"Colorado 2012 american constitution party, bid 4",1558.5
"Colorado 2012 american constitution party, bid 5",1246.8
"Colorado 2012 american constitution party, bid 6",1039.0
"Colorado 2012 american constitution party, bid 7",890.5714285714286
"Colorado 2012 american third position, bid 1",267.0
"Colorado 2012 american third position, bid 2",133.5
"Colorado 2012 american third position, bid 3",89.0
"Colorado 2012 american third position, bid 4",66.75
"Colorado 2012 american third position, bid 5",53.4
"Colorado 2012 american third position, bid 6",44.5
"Colorado 2012 american third position, bid 7",38.142857142857146
"Colorado 2012 democrat, bid 1",1323101.0
"Colorado 2012 democrat, bid 2",661550.5
"Colorado 2012 democrat, bid 3",441033.6666666667
"Colorado 2012 democrat, bid 4",330775.25
"Colorado 2012 democrat, bid 5",264620.2
"Colorado 2012 democrat, bid 6",220516.83333333334
"Colorado 2012 democrat, bid 7",189014.42857142858
"Colorado 2012 green, bid 1",7508.0
"Colorado 2012 green, bid 2",3754.0
"Colorado 2012 green, bid 3",2502.6666666666665
"Colorado 2012 green, bid 4",1877.0
"Colorado 2012 green, bid 5",1501.6
"Colorado 2012 green, bid 6",1251.3333333333333
"Colorado 2012 green, bid 7",1072.5714285714287
"Colorado 2012 justice, bid 1",1262.0
"Colorado 2012 justice, bid 2",631.0
"Colorado 2012 justice, bid 3",420.6666666666667
"Colorado 2012 justice, bid 4",315.5
"Colorado 2012 justice, bid 5",252.4
"Colorado 2012 justice, bid 6",210.33333333333334
"Colorado 2012 justice, bid 7",180.28571428571428
"Colorado 2012 libertarian, bid 1",35545.0
"Colorado 2012 libertarian, bid 2",17772.5
"Colorado 2012 libertarian, bid 3",11848.333333333334
"Colorado 2012 libertarian, bid 4",8886.25
"Colorado 2012 libertarian, bid 5",7109.0
"Colorado 2012 libertarian, bid 6",5924.166666666667
"Colorado 2012 libertarian, bid 7",5077.857142857143
"Colorado 2012 no party affiliation, bid 1",2588.0
"Colorado 2012 no party affiliation, bid 2",1294.0
"Colorado 2012 no party affiliation, bid 3",862.6666666666666
"Colorado 2012 no party affiliation, bid 4",647.0
"Colorado 2012 no party affiliation, bid 5",517.6
"Colorado 2012 no party affiliation, bid 6",431.3333333333333
"Colorado 2012 no party affiliation, bid 7",369.7142857142857
"Colorado 2012 objectivist party, bid 1",235.0
"Colorado 2012 objectivist party, bid 2",117.5
"Colorado 2012 objectivist party, bid 3",78.33333333333333
"Colorado 2012 objectivist party, bid 4",58.75
"Colorado 2012 objectivist party, bid 5",47.0
"Colorado 2012 objectivist party, bid 6",39.166666666666664
"Colorado 2012 objectivist party, bid 7",33.57142857142857
"Colorado 2012 peace & freedom, bid 1",5057.0
"Colorado 2012 peace & freedom, bid 2",2528.5
"Colorado 2012 peace & freedom, bid 3",1685.6666666666667
"Colorado 2012 peace & freedom, bid 4",1264.25
"Colorado 2012 peace & freedom, bid 5",1011.4
"Colorado 2012 peace & freedom, bid 6",842.8333333333334
"Colorado 2012 peace & freedom, bid 7",722.4285714285714
"Colorado 2012 republican, bid 1",1185243.0
"Colorado 2012 republican, bid 2",592621.5
"Colorado 2012 republican, bid 3",395081.0
"Colorado 2012 republican, bid 4",296310.75
"Colorado 2012 republican, bid 5",237048.6
"Colorado 2012 republican, bid 6",197540.5
"Colorado 2012 republican, bid 7",169320.42857142858
"Colorado 2012 socialism and liberation party, bid 1",317.0
"Colorado 2012 socialism and liberation party, bid 2",158.5
"Colorado 2012 socialism and liberation party, bid 3",105.66666666666667
"Colorado 2012 socialism and liberation party, bid 4",79.25
"Colorado 2012 socialism and liberation party, bid 5",63.4
"Colorado 2012 socialism and liberation party, bid 6",52.833333333333336
"Colorado 2012 socialism and liberation party, bid 7",45.285714285714285
"Colorado 2012 socialist, bid 1",308.0
"Colorado 2012 socialist, bid 2",154.0
"Colorado 2012 socialist, bid 3",102.66666666666667
"Colorado 2012 socialist, bid 4",77.0
"Colorado 2012 socialist, bid 5",61.6
"Colorado 2012 socialist, bid 6",51.333333333333336
"Colorado 2012 socialist, bid 7",44.0
"Colorado 2012 socialist equality party, bid 1",189.0
"Colorado 2012 socialist equality party, bid 2",94.5
"Colorado 2012 socialist equality party, bid 3",63.0
"Colorado 2012 socialist equality party, bid 4",47.25
"Colorado 2012 socialist equality party, bid 5",37.8
"Colorado 2012 socialist equality party, bid 6",31.5
"Colorado 2012 socialist equality party, bid 7",27.0
"Colorado 2012 socialist workers, bid 1",192.0
"Colorado 2012 socialist workers, bid 2",96.0
"Colorado 2012 socialist workers, bid 3",64.0
"Colorado 2012 socialist workers, bid 4",48.0
"Colorado 2012 socialist workers, bid 5",38.4
"Colorado 2012 socialist workers, bid 6",32.0
"Colorado 2012 socialist workers, bid 7",27.428571428571427
"Colorado 2012 we the people, bid 1",791.0
"Colorado 2012 we the people, bid 2",395.5
"Colorado 2012 we the people, bid 3",263.6666666666667
"Colorado 2012 we the people, bid 4",197.75
"Colorado 2012 we the people, bid 5",158.2
"Colorado 2012 we the people, bid 6",131.83333333333334
"Colorado 2012 we the people, bid 7",113.0
"Connecticut 2012 , bid 1",918.0
"Connecticut 2012 , bid 2",459.0
"Connecticut 2012 , bid 3",306.0
"Connecticut 2012 , bid 4",229.5
"Connecticut 2012 , bid 5",183.6
"Connecticut 2012 democrat, bid 1",905083.0
"Connecticut 2012 democrat, bid 2",452541.5
"Connecticut 2012 democrat, bid 3",301694.3333333333
"Connecticut 2012 democrat, bid 4",226270.75
"Connecticut 2012 democrat, bid 5",181016.6
"Connecticut 2012 independent, bid 1",4971.0
"Connecticut 2012 independent, bid 2",2485.5
"Connecticut 2012 independent, bid 3",1657.0
"Connecticut 2012 independent, bid 4",1242.75
"Connecticut 2012 independent, bid 5",994.2
"Connecticut 2012 libertarian, bid 1",12340.0
"Connecticut 2012 libertarian, bid 2",6170.0
"Connecticut 2012 libertarian, bid 3",4113.333333333333
"Connecticut 2012 libertarian, bid 4",3085.0
"Connecticut 2012 libertarian, bid 5",2468.0
"Connecticut 2012 republican, bid 1",634892.0
"Connecticut 2012 republican, bid 2",317446.0
"Connecticut 2012 republican, bid 3",211630.66666666666
"Connecticut 2012 republican, bid 4",158723.0
"Connecticut 2012 republican, bid 5",126978.4
"Delaware 2012 democrat, bid 1",242584.0
"Delaware 2012 green, bid 1",1940.0
"Delaware 2012 libertarian, bid 1",3882.0
"Delaware 2012 republican, bid 1",165484.0
"Florida 2012 , bid 1",45.0
"Florida 2012 , bid 2",22.5
"Florida 2012 , bid 3",15.0
