,0
"California 2016 , bid 44",2744.068181818182
"California 2016 , bid 45",2683.088888888889
"California 2016 , bid 46",2624.7608695652175
"California 2016 , bid 47",2568.9148936170213
"California 2016 , bid 48",2515.3958333333335
"California 2016 , bid 49",2464.061224489796
"California 2016 , bid 50",2414.78
"California 2016 , bid 51",2367.4313725490197
"California 2016 , bid 52",2321.903846153846
"California 2016 , bid 53",2278.0943396226417
"California 2016 democrat, bid 1",8753788.0
"California 2016 democrat, bid 2",4376894.0
"California 2016 democrat, bid 3",2917929.3333333335
"California 2016 democrat, bid 4",2188447.0
"California 2016 democrat, bid 5",1750757.6
"California 2016 democrat, bid 6",1458964.6666666667
"California 2016 democrat, bid 7",1250541.142857143
"California 2016 democrat, bid 8",1094223.5
"California 2016 democrat, bid 9",972643.1111111111
"California 2016 democrat, bid 10",875378.8
"California 2016 democrat, bid 11",795798.9090909091
"California 2016 democrat, bid 12",729482.3333333334
"California 2016 democrat, bid 13",673368.3076923077
"California 2016 democrat, bid 14",625270.5714285715
"California 2016 democrat, bid 15",583585.8666666667
"California 2016 democrat, bid 16",547111.75
"California 2016 democrat, bid 17",514928.70588235295
"California 2016 democrat, bid 18",486321.55555555556
"California 2016 democrat, bid 19",460725.6842105263
"California 2016 democrat, bid 20",437689.4
"California 2016 democrat, bid 21",416847.04761904763
"California 2016 democrat, bid 22",397899.45454545453
"California 2016 democrat, bid 23",380599.47826086957
"California 2016 democrat, bid 24",364741.1666666667
"California 2016 democrat, bid 25",350151.52
"California 2016 democrat, bid 26",336684.1538461539
"California 2016 democrat, bid 27",324214.3703703704
"California 2016 democrat, bid 28",312635.28571428574
"California 2016 democrat, bid 29",301854.7586206897
"California 2016 democrat, bid 30",291792.93333333335
"California 2016 democrat, bid 31",282380.2580645161
"California 2016 democrat, bid 32",273555.875
"California 2016 democrat, bid 33",265266.30303030304
"California 2016 democrat, bid 34",257464.35294117648
"California 2016 democrat, bid 35",250108.22857142857
"California 2016 democrat, bid 36",243160.77777777778
"California 2016 democrat, bid 37",236588.86486486485
"California 2016 democrat, bid 38",230362.84210526315
"California 2016 democrat, bid 39",224456.10256410256
"California 2016 democrat, bid 40",218844.7
"California 2016 democrat, bid 41",213507.0243902439
"California 2016 democrat, bid 42",208423.52380952382
"California 2016 democrat, bid 43",203576.46511627908
"California 2016 democrat, bid 44",198949.72727272726
"California 2016 democrat, bid 45",194528.6222222222
"California 2016 democrat, bid 46",190299.73913043478
"California 2016 democrat, bid 47",186250.8085106383
"California 2016 democrat, bid 48",182370.58333333334
"California 2016 democrat, bid 49",178648.73469387754
"California 2016 democrat, bid 50",175075.76
"California 2016 democrat, bid 51",171642.9019607843
"California 2016 democrat, bid 52",168342.07692307694
"California 2016 democrat, bid 53",165165.81132075473
"California 2016 green, bid 1",278657.0
"California 2016 green, bid 2",139328.5
"California 2016 green, bid 3",92885.66666666667
"California 2016 green, bid 4",69664.25
"California 2016 green, bid 5",55731.4
"California 2016 green, bid 6",46442.833333333336
"California 2016 green, bid 7",39808.142857142855
"California 2016 green, bid 8",34832.125
"California 2016 green, bid 9",30961.88888888889
"California 2016 green, bid 10",27865.7
"California 2016 green, bid 11",25332.454545454544
"California 2016 green, bid 12",23221.416666666668
"California 2016 green, bid 13",21435.153846153848
"California 2016 green, bid 14",19904.071428571428
"California 2016 green, bid 15",18577.133333333335
"California 2016 green, bid 16",17416.0625
"California 2016 green, bid 17",16391.58823529412
"California 2016 green, bid 18",15480.944444444445
"California 2016 green, bid 19",14666.157894736842
"California 2016 green, bid 20",13932.85
"California 2016 green, bid 21",13269.380952380952
"California 2016 green, bid 22",12666.227272727272
"California 2016 green, bid 23",12115.521739130434
"California 2016 green, bid 24",11610.708333333334
"California 2016 green, bid 25",11146.28
"California 2016 green, bid 26",10717.576923076924
"California 2016 green, bid 27",10320.62962962963
"California 2016 green, bid 28",9952.035714285714
"California 2016 green, bid 29",9608.862068965518
"California 2016 green, bid 30",9288.566666666668
"California 2016 green, bid 31",8988.935483870968
"California 2016 green, bid 32",8708.03125
"California 2016 green, bid 33",8444.151515151516
"California 2016 green, bid 34",8195.79411764706
"California 2016 green, bid 35",7961.628571428571
"California 2016 green, bid 36",7740.472222222223
"California 2016 green, bid 37",7531.27027027027
"California 2016 green, bid 38",7333.078947368421
"California 2016 green, bid 39",7145.051282051282
"California 2016 green, bid 40",6966.425
"California 2016 green, bid 41",6796.512195121952
"California 2016 green, bid 42",6634.690476190476
"California 2016 green, bid 43",6480.395348837209
"California 2016 green, bid 44",6333.113636363636
"California 2016 green, bid 45",6192.377777777778
"California 2016 green, bid 46",6057.760869565217
"California 2016 green, bid 47",5928.872340425532
"California 2016 green, bid 48",5805.354166666667
"California 2016 green, bid 49",5686.877551020408
"California 2016 green, bid 50",5573.14
"California 2016 green, bid 51",5463.862745098039
"California 2016 green, bid 52",5358.788461538462
"California 2016 green, bid 53",5257.679245283019
"California 2016 libertarian, bid 1",478500.0
"California 2016 libertarian, bid 2",239250.0
"California 2016 libertarian, bid 3",159500.0
"California 2016 libertarian, bid 4",119625.0
"California 2016 libertarian, bid 5",95700.0
"California 2016 libertarian, bid 6",79750.0
"California 2016 libertarian, bid 7",68357.14285714286
"California 2016 libertarian, bid 8",59812.5
"California 2016 libertarian, bid 9",53166.666666666664
"California 2016 libertarian, bid 10",47850.0
"California 2016 libertarian, bid 11",43500.0
"California 2016 libertarian, bid 12",39875.0
"California 2016 libertarian, bid 13",36807.692307692305
"California 2016 libertarian, bid 14",34178.57142857143
"California 2016 libertarian, bid 15",31900.0
"California 2016 libertarian, bid 16",29906.25
"California 2016 libertarian, bid 17",28147.058823529413
"California 2016 libertarian, bid 18",26583.333333333332
"California 2016 libertarian, bid 19",25184.21052631579
"California 2016 libertarian, bid 20",23925.0
"California 2016 libertarian, bid 21",22785.714285714286
"California 2016 libertarian, bid 22",21750.0
"California 2016 libertarian, bid 23",20804.347826086956
"California 2016 libertarian, bid 24",19937.5
"California 2016 libertarian, bid 25",19140.0
"California 2016 libertarian, bid 26",18403.846153846152
"California 2016 libertarian, bid 27",17722.222222222223
"California 2016 libertarian, bid 28",17089.285714285714
"California 2016 libertarian, bid 29",16500.0
"California 2016 libertarian, bid 30",15950.0
"California 2016 libertarian, bid 31",15435.483870967742
"California 2016 libertarian, bid 32",14953.125
"California 2016 libertarian, bid 33",14500.0
"California 2016 libertarian, bid 34",14073.529411764706
"California 2016 libertarian, bid 35",13671.42857142857
"California 2016 libertarian, bid 36",13291.666666666666
"California 2016 libertarian, bid 37",12932.432432432432
"California 2016 libertarian, bid 38",12592.105263157895
"California 2016 libertarian, bid 39",12269.23076923077
"California 2016 libertarian, bid 40",11962.5
"California 2016 libertarian, bid 41",11670.731707317073
"California 2016 libertarian, bid 42",11392.857142857143
"California 2016 libertarian, bid 43",11127.906976744185
"California 2016 libertarian, bid 44",10875.0
"California 2016 libertarian, bid 45",10633.333333333334
"California 2016 libertarian, bid 46",10402.173913043478
"California 2016 libertarian, bid 47",10180.851063829787
"California 2016 libertarian, bid 48",9968.75
"California 2016 libertarian, bid 49",9765.30612244898
"California 2016 libertarian, bid 50",9570.0
"California 2016 libertarian, bid 51",9382.35294117647
"California 2016 libertarian, bid 52",9201.923076923076
"California 2016 libertarian, bid 53",9028.301886792453
"California 2016 peace & freedom, bid 1",66101.0
"California 2016 peace & freedom, bid 2",33050.5
"California 2016 peace & freedom, bid 3",22033.666666666668
"California 2016 peace & freedom, bid 4",16525.25
"California 2016 peace & freedom, bid 5",13220.2
"California 2016 peace & freedom, bid 6",11016.833333333334
"California 2016 peace & freedom, bid 7",9443.0
"California 2016 peace & freedom, bid 8",8262.625
"California 2016 peace & freedom, bid 9",7344.555555555556
"California 2016 peace & freedom, bid 10",6610.1
"California 2016 peace & freedom, bid 11",6009.181818181818
"California 2016 peace & freedom, bid 12",5508.416666666667
"California 2016 peace & freedom, bid 13",5084.692307692308
"California 2016 peace & freedom, bid 14",4721.5
"California 2016 peace & freedom, bid 15",4406.733333333334
"California 2016 peace & freedom, bid 16",4131.3125
"California 2016 peace & freedom, bid 17",3888.294117647059
"California 2016 peace & freedom, bid 18",3672.277777777778
"California 2016 peace & freedom, bid 19",3479.0
"California 2016 peace & freedom, bid 20",3305.05
"California 2016 peace & freedom, bid 21",3147.6666666666665
"California 2016 peace & freedom, bid 22",3004.590909090909
"California 2016 peace & freedom, bid 23",2873.9565217391305
"California 2016 peace & freedom, bid 24",2754.2083333333335
"California 2016 peace & freedom, bid 25",2644.04
"California 2016 peace & freedom, bid 26",2542.346153846154
"California 2016 peace & freedom, bid 27",2448.185185185185
"California 2016 peace & freedom, bid 28",2360.75
"California 2016 peace & freedom, bid 29",2279.344827586207
"California 2016 peace & freedom, bid 30",2203.366666666667
"California 2016 peace & freedom, bid 31",2132.2903225806454
"California 2016 peace & freedom, bid 32",2065.65625
"California 2016 peace & freedom, bid 33",2003.060606060606
"California 2016 peace & freedom, bid 34",1944.1470588235295
"California 2016 peace & freedom, bid 35",1888.6
"California 2016 peace & freedom, bid 36",1836.138888888889
"California 2016 peace & freedom, bid 37",1786.5135135135135
"California 2016 peace & freedom, bid 38",1739.5
"California 2016 peace & freedom, bid 39",1694.8974358974358
"California 2016 peace & freedom, bid 40",1652.525
"California 2016 peace & freedom, bid 41",1612.219512195122
"California 2016 peace & freedom, bid 42",1573.8333333333333
"California 2016 peace & freedom, bid 43",1537.2325581395348
"California 2016 peace & freedom, bid 44",1502.2954545454545
"California 2016 peace & freedom, bid 45",1468.911111111111
"California 2016 peace & freedom, bid 46",1436.9782608695652
"California 2016 peace & freedom, bid 47",1406.404255319149
"California 2016 peace & freedom, bid 48",1377.1041666666667
"California 2016 peace & freedom, bid 49",1349.0
"California 2016 peace & freedom, bid 50",1322.02
"California 2016 peace & freedom, bid 51",1296.0980392156862
"California 2016 peace & freedom, bid 52",1271.173076923077
"California 2016 peace & freedom, bid 53",1247.188679245283
"California 2016 republican, bid 1",4483810.0
"California 2016 republican, bid 2",2241905.0
"California 2016 republican, bid 3",1494603.3333333333
"California 2016 republican, bid 4",1120952.5
"California 2016 republican, bid 5",896762.0
"California 2016 republican, bid 6",747301.6666666666
"California 2016 republican, bid 7",640544.2857142857
"California 2016 republican, bid 8",560476.25
"California 2016 republican, bid 9",498201.1111111111
"California 2016 republican, bid 10",448381.0
"California 2016 republican, bid 11",407619.0909090909
"California 2016 republican, bid 12",373650.8333333333
"California 2016 republican, bid 13",344908.46153846156
"California 2016 republican, bid 14",320272.14285714284
"California 2016 republican, bid 15",298920.6666666667
"California 2016 republican, bid 16",280238.125
"California 2016 republican, bid 17",263753.5294117647
"California 2016 republican, bid 18",249100.55555555556
"California 2016 republican, bid 19",235990.0
"California 2016 republican, bid 20",224190.5
"California 2016 republican, bid 21",213514.7619047619
"California 2016 republican, bid 22",203809.54545454544
"California 2016 republican, bid 23",194948.26086956522
"California 2016 republican, bid 24",186825.41666666666
"California 2016 republican, bid 25",179352.4
"California 2016 republican, bid 26",172454.23076923078
"California 2016 republican, bid 27",166067.03703703705
"California 2016 republican, bid 28",160136.07142857142
"California 2016 republican, bid 29",154614.1379310345
"California 2016 republican, bid 30",149460.33333333334
"California 2016 republican, bid 31",144639.03225806452
"California 2016 republican, bid 32",140119.0625
"California 2016 republican, bid 33",135873.0303030303
"California 2016 republican, bid 34",131876.76470588235
"California 2016 republican, bid 35",128108.85714285714
"California 2016 republican, bid 36",124550.27777777778
"California 2016 republican, bid 37",121184.05405405405
"California 2016 republican, bid 38",117995.0
"California 2016 republican, bid 39",114969.48717948717
"California 2016 republican, bid 40",112095.25
"California 2016 republican, bid 41",109361.21951219512
"California 2016 republican, bid 42",106757.38095238095
"California 2016 republican, bid 43",104274.6511627907
"California 2016 republican, bid 44",101904.77272727272
"California 2016 republican, bid 45",99640.22222222222
"California 2016 republican, bid 46",97474.13043478261
"California 2016 republican, bid 47",95400.21276595745
"California 2016 republican, bid 48",93412.70833333333
"California 2016 republican, bid 49",91506.32653061225
"California 2016 republican, bid 50",89676.2
"California 2016 republican, bid 51",87917.8431372549
"California 2016 republican, bid 52",86227.11538461539
"California 2016 republican, bid 53",84600.18867924529
"Colorado 2016 america's party, bid 1",710.0
"Colorado 2016 america's party, bid 2",355.0
"Colorado 2016 america's party, bid 3",236.66666666666666
"Colorado 2016 america's party, bid 4",177.5
"Colorado 2016 america's party, bid 5",142.0
"Colorado 2016 america's party, bid 6",118.33333333333333
"Colorado 2016 america's party, bid 7",101.42857142857143
"Colorado 2016 american constitution party, bid 1",11699.0
"Colorado 2016 american constitution party, bid 2",5849.5
"Colorado 2016 american constitution party, bid 3",3899.6666666666665
"Colorado 2016 american constitution party, bid 4",2924.75
"Colorado 2016 american constitution party, bid 5",2339.8
"Colorado 2016 american constitution party, bid 6",1949.8333333333333
"Colorado 2016 american constitution party, bid 7",1671.2857142857142
"Colorado 2016 american delta party, bid 1",1255.0
"Colorado 2016 american delta party, bid 2",627.5
"Colorado 2016 american delta party, bid 3",418.3333333333333
"Colorado 2016 american delta party, bid 4",313.75
"Colorado 2016 american delta party, bid 5",251.0
"Colorado 2016 american delta party, bid 6",209.16666666666666
"Colorado 2016 american delta party, bid 7",179.28571428571428
"Colorado 2016 american solidarity party, bid 1",862.0
"Colorado 2016 american solidarity party, bid 2",431.0
"Colorado 2016 american solidarity party, bid 3",287.3333333333333
"Colorado 2016 american solidarity party, bid 4",215.5
"Colorado 2016 american solidarity party, bid 5",172.4
"Colorado 2016 american solidarity party, bid 6",143.66666666666666
"Colorado 2016 american solidarity party, bid 7",123.14285714285714
"Colorado 2016 approval voting party, bid 1",337.0
"Colorado 2016 approval voting party, bid 2",168.5
"Colorado 2016 approval voting party, bid 3",112.33333333333333
"Colorado 2016 approval voting party, bid 4",84.25
"Colorado 2016 approval voting party, bid 5",67.4
"Colorado 2016 approval voting party, bid 6",56.166666666666664
"Colorado 2016 approval voting party, bid 7",48.142857142857146
"Colorado 2016 democrat, bid 1",1338870.0
"Colorado 2016 democrat, bid 2",669435.0
"Colorado 2016 democrat, bid 3",446290.0
"Colorado 2016 democrat, bid 4",334717.5
"Colorado 2016 democrat, bid 5",267774.0
"Colorado 2016 democrat, bid 6",223145.0
"Colorado 2016 democrat, bid 7",191267.14285714287
"Colorado 2016 green, bid 1",38437.0
"Colorado 2016 green, bid 2",19218.5
"Colorado 2016 green, bid 3",12812.333333333334
"Colorado 2016 green, bid 4",9609.25
"Colorado 2016 green, bid 5",7687.4
"Colorado 2016 green, bid 6",6406.166666666667
"Colorado 2016 green, bid 7",5491.0
"Colorado 2016 independent american, bid 1",1096.0
"Colorado 2016 independent american, bid 2",548.0
"Colorado 2016 independent american, bid 3",365.3333333333333
"Colorado 2016 independent american, bid 4",274.0
"Colorado 2016 independent american, bid 5",219.2
"Colorado 2016 independent american, bid 6",182.66666666666666
"Colorado 2016 independent american, bid 7",156.57142857142858
"Colorado 2016 independent people of colorado, bid 1",872.0
"Colorado 2016 independent people of colorado, bid 2",436.0
"Colorado 2016 independent people of colorado, bid 3",290.6666666666667
"Colorado 2016 independent people of colorado, bid 4",218.0
"Colorado 2016 independent people of colorado, bid 5",174.4
"Colorado 2016 independent people of colorado, bid 6",145.33333333333334
"Colorado 2016 independent people of colorado, bid 7",124.57142857142857
"Colorado 2016 kotlikoff for president, bid 1",392.0
"Colorado 2016 kotlikoff for president, bid 2",196.0
"Colorado 2016 kotlikoff for president, bid 3",130.66666666666666
"Colorado 2016 kotlikoff for president, bid 4",98.0
"Colorado 2016 kotlikoff for president, bid 5",78.4
"Colorado 2016 kotlikoff for president, bid 6",65.33333333333333
"Colorado 2016 kotlikoff for president, bid 7",56.0
"Colorado 2016 libertarian, bid 1",144121.0
"Colorado 2016 libertarian, bid 2",72060.5
"Colorado 2016 libertarian, bid 3",48040.333333333336
"Colorado 2016 libertarian, bid 4",36030.25
"Colorado 2016 libertarian, bid 5",28824.2
"Colorado 2016 libertarian, bid 6",24020.166666666668
"Colorado 2016 libertarian, bid 7",20588.714285714286
"Colorado 2016 nonviolent resistance/pacifist, bid 1",382.0
"Colorado 2016 nonviolent resistance/pacifist, bid 2",191.0
"Colorado 2016 nonviolent resistance/pacifist, bid 3",127.33333333333333
"Colorado 2016 nonviolent resistance/pacifist, bid 4",95.5
"Colorado 2016 nonviolent resistance/pacifist, bid 5",76.4
"Colorado 2016 nonviolent resistance/pacifist, bid 6",63.666666666666664
"Colorado 2016 nonviolent resistance/pacifist, bid 7",54.57142857142857
"Colorado 2016 nutrition party, bid 1",751.0
"Colorado 2016 nutrition party, bid 2",375.5
"Colorado 2016 nutrition party, bid 3",250.33333333333334
"Colorado 2016 nutrition party, bid 4",187.75
"Colorado 2016 nutrition party, bid 5",150.2
"Colorado 2016 nutrition party, bid 6",125.16666666666667
"Colorado 2016 nutrition party, bid 7",107.28571428571429
"Colorado 2016 prohibition, bid 1",185.0
"Colorado 2016 prohibition, bid 2",92.5
"Colorado 2016 prohibition, bid 3",61.666666666666664
"Colorado 2016 prohibition, bid 4",46.25
"Colorado 2016 prohibition, bid 5",37.0
"Colorado 2016 prohibition, bid 6",30.833333333333332
"Colorado 2016 prohibition, bid 7",26.428571428571427
"Colorado 2016 republican, bid 1",1202484.0
"Colorado 2016 republican, bid 2",601242.0
"Colorado 2016 republican, bid 3",400828.0
"Colorado 2016 republican, bid 4",300621.0
"Colorado 2016 republican, bid 5",240496.8
"Colorado 2016 republican, bid 6",200414.0
"Colorado 2016 republican, bid 7",171783.42857142858
"Colorado 2016 socialism and liberation party, bid 1",531.0
"Colorado 2016 socialism and liberation party, bid 2",265.5
"Colorado 2016 socialism and liberation party, bid 3",177.0
"Colorado 2016 socialism and liberation party, bid 4",132.75
"Colorado 2016 socialism and liberation party, bid 5",106.2
"Colorado 2016 socialism and liberation party, bid 6",88.5
"Colorado 2016 socialism and liberation party, bid 7",75.85714285714286
"Colorado 2016 socialist party usa, bid 1",271.0
"Colorado 2016 socialist party usa, bid 2",135.5
"Colorado 2016 socialist party usa, bid 3",90.33333333333333
"Colorado 2016 socialist party usa, bid 4",67.75
"Colorado 2016 socialist party usa, bid 5",54.2
"Colorado 2016 socialist party usa, bid 6",45.166666666666664
"Colorado 2016 socialist party usa, bid 7",38.714285714285715
"Colorado 2016 socialist workers, bid 1",452.0
"Colorado 2016 socialist workers, bid 2",226.0
"Colorado 2016 socialist workers, bid 3",150.66666666666666
"Colorado 2016 socialist workers, bid 4",113.0
"Colorado 2016 socialist workers, bid 5",90.4
"Colorado 2016 socialist workers, bid 6",75.33333333333333
"Colorado 2016 socialist workers, bid 7",64.57142857142857
"Colorado 2016 unaffiliated, bid 1",31485.0
